dates,prices
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 8, 2020",188
"June 8, 2020",1203
"June 8, 2020",161
"June 8, 2020",168
"June 8, 2020",1421
"June 7, 2020",1201
"June 7, 2020",131
"June 7, 2020",127
"June 7, 2020",178
"June 7, 2020",1549
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 6, 2020",175
"June 6, 2020",1397
"June 6, 2020",13
"June 6, 2020",1598
"June 6, 2020",1301
"June 6, 2020",1829
"June 6, 2020",136
"June 6, 2020",167
"June 6, 2020",1074
"June 6, 2020",136
"June 5, 2020",1549
"June 4, 2020",1595
"June 4, 2020",1301
"June 4, 2020",111
"June 4, 2020",14
"June 4, 2020",18
"June 4, 2020",1705
"June 4, 2020",1755
"June 4, 2020",1605
"June 4, 2020",13
"June 5, 2020",1549
"June 4, 2020",1595
"June 4, 2020",1301
"June 4, 2020",111
"June 4, 2020",14
"June 4, 2020",18
"June 4, 2020",1705
"June 4, 2020",1755
"June 4, 2020",1605
"June 4, 2020",13
"June 5, 2020",1549
"June 4, 2020",1595
"June 4, 2020",1301
"June 4, 2020",111
"June 4, 2020",14
"June 4, 2020",18
"June 4, 2020",1705
"June 4, 2020",1755
"June 4, 2020",1605
"June 4, 2020",13
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 6, 2020",135
"June 5, 2020",159
"June 5, 2020",1517
"June 5, 2020",1718
"June 5, 2020",13
"June 5, 2020",1825
"June 5, 2020",182
"June 5, 2020",1285
"June 5, 2020",129
"June 5, 2020",1747
"June 5, 2020",1549
"June 4, 2020",1595
"June 4, 2020",1301
"June 4, 2020",111
"June 4, 2020",14
"June 4, 2020",18
"June 4, 2020",1705
"June 4, 2020",1755
"June 4, 2020",1605
"June 4, 2020",13
"June 4, 2020",145
"June 4, 2020",1725
"June 3, 2020",1285
"June 3, 2020",1461
"June 3, 2020",1605
"June 3, 2020",15
"June 3, 2020",16
"June 3, 2020",1725
"June 3, 2020",169
"June 2, 2020",157
"June 4, 2020",145
"June 4, 2020",1725
"June 3, 2020",1285
"June 3, 2020",1461
"June 3, 2020",1605
"June 3, 2020",15
"June 3, 2020",16
"June 3, 2020",1725
"June 3, 2020",169
"June 2, 2020",157
"June 2, 2020",1681
"June 2, 2020",13
"June 2, 2020",1705
"June 2, 2020",1327
"June 2, 2020",155
"June 2, 2020",157
"June 2, 2020",1399
"June 2, 2020",1395
"June 2, 2020",1829
"June 2, 2020",1391
"June 2, 2020",1681
"June 2, 2020",13
"June 2, 2020",1705
"June 2, 2020",1327
"June 2, 2020",155
"June 2, 2020",157
"June 2, 2020",1399
"June 2, 2020",1395
"June 2, 2020",1829
"June 2, 2020",1391
"June 2, 2020",1681
"June 2, 2020",13
"June 2, 2020",1705
"June 2, 2020",1327
"June 2, 2020",155
"June 2, 2020",157
"June 2, 2020",1399
"June 2, 2020",1395
"June 2, 2020",1829
"June 2, 2020",1391
"June 2, 2020",1681
"June 2, 2020",13
"June 2, 2020",1705
"June 2, 2020",1327
"June 2, 2020",155
"June 2, 2020",157
"June 2, 2020",1399
"June 2, 2020",1395
"June 2, 2020",1829
"June 2, 2020",1391
"June 2, 2020",1367
"June 2, 2020",135
"June 2, 2020",1587
"June 1, 2020",132
"June 1, 2020",1481
"June 1, 2020",175
"June 1, 2020",1421
"June 1, 2020",1373
"June 1, 2020",13
"June 1, 2020",128
"June 2, 2020",1367
"June 2, 2020",135
"June 2, 2020",1587
"June 1, 2020",132
"June 1, 2020",1481
"June 1, 2020",175
"June 1, 2020",1421
"June 1, 2020",1373
"June 1, 2020",13
"June 1, 2020",128
"June 2, 2020",1367
"June 2, 2020",135
"June 2, 2020",1587
"June 1, 2020",132
"June 1, 2020",1481
"June 1, 2020",175
"June 1, 2020",1421
"June 1, 2020",1373
"June 1, 2020",13
"June 1, 2020",128
"June 1, 2020",175
"June 1, 2020",1375
"June 1, 2020",13
"June 1, 2020",15
"May 31, 2020",128
"May 31, 2020",162
"May 31, 2020",165
"May 31, 2020",178
"May 31, 2020",17
"May 31, 2020",1258
"June 2, 2020",1367
"June 2, 2020",135
"June 2, 2020",1587
"June 1, 2020",132
"June 1, 2020",1481
"June 1, 2020",175
"June 1, 2020",1421
"June 1, 2020",1373
"June 1, 2020",13
"June 1, 2020",128
"June 1, 2020",175
"June 1, 2020",1375
"June 1, 2020",13
"June 1, 2020",15
"May 31, 2020",128
"May 31, 2020",162
"May 31, 2020",165
"May 31, 2020",178
"May 31, 2020",17
"May 31, 2020",1258
"May 31, 2020",16
"May 31, 2020",163
"May 31, 2020",1355
"May 30, 2020",13
"May 30, 2020",1275
"May 30, 2020",1366
"May 30, 2020",171
"May 30, 2020",1336
"May 30, 2020",154
"May 30, 2020",17
"May 30, 2020",185
"May 30, 2020",18
"May 30, 2020",146
"May 29, 2020",1365
"May 29, 2020",1312
"May 29, 2020",1237
"May 29, 2020",1257
"May 29, 2020",142
"May 29, 2020",1049
"May 29, 2020",15
"May 29, 2020",158
"May 29, 2020",15
"May 29, 2020",158
"May 29, 2020",857
"May 28, 2020",155
"May 28, 2020",1591
"May 28, 2020",15
"May 28, 2020",1549
"May 28, 2020",158
"May 28, 2020",15
"May 29, 2020",158
"May 29, 2020",15
"May 29, 2020",158
"May 29, 2020",857
"May 28, 2020",155
"May 28, 2020",1591
"May 28, 2020",15
"May 28, 2020",1549
"May 28, 2020",158
"May 28, 2020",15
"May 28, 2020",18
"May 28, 2020",134
"May 28, 2020",1415
"May 28, 2020",13
"May 28, 2020",1195
"May 28, 2020",1545
"May 28, 2020",1415
"May 28, 2020",1315
"May 28, 2020",16
"May 28, 2020",1922
"May 28, 2020",18
"May 28, 2020",134
"May 28, 2020",1415
"May 28, 2020",13
"May 28, 2020",1195
"May 28, 2020",1545
"May 28, 2020",1415
"May 28, 2020",1315
"May 28, 2020",16
"May 28, 2020",1922
"May 28, 2020",18
"May 28, 2020",134
"May 28, 2020",1415
"May 28, 2020",13
"May 28, 2020",1195
"May 28, 2020",1545
"May 28, 2020",1415
"May 28, 2020",1315
"May 28, 2020",16
"May 28, 2020",1922
"May 28, 2020",116
"May 28, 2020",154
"May 28, 2020",1187
"May 28, 2020",1455
"May 28, 2020",1775
"May 28, 2020",16
"May 28, 2020",1615
"May 28, 2020",13
"May 28, 2020",1425
"May 28, 2020",1527
"May 28, 2020",116
"May 28, 2020",154
"May 28, 2020",1187
"May 28, 2020",1455
"May 28, 2020",1775
"May 28, 2020",16
"May 28, 2020",1615
"May 28, 2020",13
"May 28, 2020",1425
"May 28, 2020",1527
"May 28, 2020",13
"May 27, 2020",1091
"May 27, 2020",1294
"May 27, 2020",145
"May 27, 2020",1568
"May 27, 2020",205
"May 27, 2020",1538
"May 27, 2020",135
"May 27, 2020",172
"May 27, 2020",145
"May 27, 2020",144
"May 27, 2020",18
"May 27, 2020",1575
"May 27, 2020",171
"May 27, 2020",1431
"May 26, 2020",1299
"May 26, 2020",1269
"May 26, 2020",1605
"May 26, 2020",1275
"May 26, 2020",1275
"May 27, 2020",144
"May 27, 2020",18
"May 27, 2020",1575
"May 27, 2020",171
"May 27, 2020",1431
"May 26, 2020",1299
"May 26, 2020",1269
"May 26, 2020",1605
"May 26, 2020",1275
"May 26, 2020",1275
"May 26, 2020",1777
"May 26, 2020",125
"May 26, 2020",115
"May 26, 2020",1175
"May 26, 2020",125
"May 26, 2020",165
"May 26, 2020",15
"May 26, 2020",1209
"May 26, 2020",12
"May 26, 2020",143
"May 26, 2020",1777
"May 26, 2020",125
"May 26, 2020",115
"May 26, 2020",1175
"May 26, 2020",125
"May 26, 2020",165
"May 26, 2020",15
"May 26, 2020",1209
"May 26, 2020",12
"May 26, 2020",143
"May 26, 2020",1111
"May 25, 2020",143
"May 25, 2020",1195
"May 25, 2020",1428
"May 25, 2020",1494
"May 25, 2020",1268
"May 25, 2020",1145
"May 25, 2020",1798
"May 25, 2020",152
"May 25, 2020",1269
"May 26, 2020",1111
"May 25, 2020",143
"May 25, 2020",1195
"May 25, 2020",1428
"May 25, 2020",1494
"May 25, 2020",1268
"May 25, 2020",1145
"May 25, 2020",1798
"May 25, 2020",152
"May 25, 2020",1269
"May 26, 2020",1111
"May 25, 2020",143
"May 25, 2020",1195
"May 25, 2020",1428
"May 25, 2020",1494
"May 25, 2020",1268
"May 25, 2020",1145
"May 25, 2020",1798
"May 25, 2020",152
"May 25, 2020",1269
"May 26, 2020",1111
"May 25, 2020",143
"May 25, 2020",1195
"May 25, 2020",1428
"May 25, 2020",1494
"May 25, 2020",1268
"May 25, 2020",1145
"May 25, 2020",1798
"May 25, 2020",152
"May 25, 2020",1269
"May 25, 2020",1269
"May 25, 2020",1269
"May 25, 2020",1491
"May 25, 2020",1269
"May 24, 2020",1175
"May 24, 2020",1778
"May 24, 2020",146
"May 24, 2020",1391
"May 24, 2020",1944
"May 24, 2020",13
"May 24, 2020",1275
"May 24, 2020",1264
"May 24, 2020",15
"May 24, 2020",1401
"May 24, 2020",1731
"May 23, 2020",1325
"May 23, 2020",1621
"May 23, 2020",1216
"May 23, 2020",166
"May 23, 2020",15
"May 23, 2020",1827
"May 23, 2020",14
"May 23, 2020",12
"May 23, 2020",115
"May 22, 2020",1355
"May 22, 2020",1389
"May 22, 2020",158
"May 22, 2020",114
"May 22, 2020",1261
"May 22, 2020",1131
"May 22, 2020",1827
"May 22, 2020",1522
"May 22, 2020",1725
"May 22, 2020",177
"May 22, 2020",11
"May 22, 2020",113
"May 22, 2020",1765
"May 22, 2020",1566
"May 22, 2020",2098
"May 22, 2020",1721
"May 22, 2020",1827
"May 22, 2020",1522
"May 22, 2020",1725
"May 22, 2020",177
"May 22, 2020",11
"May 22, 2020",113
"May 22, 2020",1765
"May 22, 2020",1566
"May 22, 2020",2098
"May 22, 2020",1721
"May 22, 2020",135
"May 22, 2020",12
"May 22, 2020",1916
"May 22, 2020",12
"May 22, 2020",1195
"May 22, 2020",155
"May 21, 2020",1397
"May 21, 2020",1815
"May 21, 2020",1644
"May 21, 2020",172
"May 22, 2020",135
"May 22, 2020",12
"May 22, 2020",1916
"May 22, 2020",12
"May 22, 2020",1195
"May 22, 2020",155
"May 21, 2020",1397
"May 21, 2020",1815
"May 21, 2020",1644
"May 21, 2020",172
"May 21, 2020",105
"May 21, 2020",155
"May 21, 2020",13
"May 21, 2020",1716
"May 21, 2020",2507
"May 21, 2020",1199
"May 21, 2020",1719
"May 21, 2020",175
"May 21, 2020",1709
"May 21, 2020",1441
"May 21, 2020",105
"May 21, 2020",155
"May 21, 2020",13
"May 21, 2020",1716
"May 21, 2020",2507
"May 21, 2020",1199
"May 21, 2020",1719
"May 21, 2020",175
"May 21, 2020",1709
"May 21, 2020",1441
"May 21, 2020",105
"May 21, 2020",155
"May 21, 2020",13
"May 21, 2020",1716
"May 21, 2020",2507
"May 21, 2020",1199
"May 21, 2020",1719
"May 21, 2020",175
"May 21, 2020",1709
"May 21, 2020",1441
"May 21, 2020",105
"May 21, 2020",155
"May 21, 2020",13
"May 21, 2020",1716
"May 21, 2020",2507
"May 21, 2020",1199
"May 21, 2020",1719
"May 21, 2020",175
"May 21, 2020",1709
"May 21, 2020",1441
"May 21, 2020",1345
"May 21, 2020",1295
"May 21, 2020",18
"May 20, 2020",1325
"May 20, 2020",1076
"May 20, 2020",125
"May 20, 2020",1712
"May 20, 2020",1376
"May 20, 2020",168
"May 20, 2020",1
"May 21, 2020",1345
"May 21, 2020",1295
"May 21, 2020",18
"May 20, 2020",1325
"May 20, 2020",1076
"May 20, 2020",125
"May 20, 2020",1712
"May 20, 2020",1376
"May 20, 2020",168
"May 20, 2020",1
"May 21, 2020",1345
"May 21, 2020",1295
"May 21, 2020",18
"May 20, 2020",1325
"May 20, 2020",1076
"May 20, 2020",125
"May 20, 2020",1712
"May 20, 2020",1376
"May 20, 2020",168
"May 20, 2020",1
"May 21, 2020",1345
"May 21, 2020",1295
"May 21, 2020",18
"May 20, 2020",1325
"May 20, 2020",1076
"May 20, 2020",125
"May 20, 2020",1712
"May 20, 2020",1376
"May 20, 2020",168
"May 20, 2020",1
"May 20, 2020",1065
"May 20, 2020",171
"May 20, 2020",168
"May 20, 2020",13
"May 20, 2020",1588
"May 20, 2020",1375
"May 20, 2020",1585
"May 20, 2020",1064
"May 20, 2020",1318
"May 20, 2020",1268
"May 20, 2020",1065
"May 20, 2020",171
"May 20, 2020",168
"May 20, 2020",13
"May 20, 2020",1588
"May 20, 2020",1375
"May 20, 2020",1585
"May 20, 2020",1064
"May 20, 2020",1318
"May 20, 2020",1268
"May 20, 2020",1065
"May 20, 2020",171
"May 20, 2020",168
"May 20, 2020",13
"May 20, 2020",1588
"May 20, 2020",1375
"May 20, 2020",1585
"May 20, 2020",1064
"May 20, 2020",1318
"May 20, 2020",1268
"May 20, 2020",1065
"May 20, 2020",171
"May 20, 2020",168
"May 20, 2020",13
"May 20, 2020",1588
"May 20, 2020",1375
"May 20, 2020",1585
"May 20, 2020",1064
"May 20, 2020",1318
"May 20, 2020",1268
"May 20, 2020",1321
"May 20, 2020",146
"May 20, 2020",115
"May 19, 2020",171
"May 19, 2020",123
"May 19, 2020",1477
"May 19, 2020",1517
"May 19, 2020",172
"May 19, 2020",1365
"May 19, 2020",1401
"May 20, 2020",1321
"May 20, 2020",146
"May 20, 2020",115
"May 19, 2020",171
"May 19, 2020",123
"May 19, 2020",1477
"May 19, 2020",1517
"May 19, 2020",172
"May 19, 2020",1365
"May 19, 2020",1401
"May 20, 2020",1321
"May 20, 2020",146
"May 20, 2020",115
"May 19, 2020",171
"May 19, 2020",123
"May 19, 2020",1477
"May 19, 2020",1517
"May 19, 2020",172
"May 19, 2020",1365
"May 19, 2020",1401
"May 20, 2020",1321
"May 20, 2020",146
"May 20, 2020",115
"May 19, 2020",171
"May 19, 2020",123
"May 19, 2020",1477
"May 19, 2020",1517
"May 19, 2020",172
"May 19, 2020",1365
"May 19, 2020",1401
"May 20, 2020",1321
"May 20, 2020",146
"May 20, 2020",115
"May 19, 2020",171
"May 19, 2020",123
"May 19, 2020",1477
"May 19, 2020",1517
"May 19, 2020",172
"May 19, 2020",1365
"May 19, 2020",1401
"May 19, 2020",145
"May 19, 2020",1402
"May 19, 2020",162
"May 19, 2020",1275
"May 19, 2020",115
"May 19, 2020",1076
"May 19, 2020",1016
"May 19, 2020",1
"May 18, 2020",1475
"May 18, 2020",15
"May 19, 2020",145
"May 19, 2020",1402
"May 19, 2020",162
"May 19, 2020",1275
"May 19, 2020",115
"May 19, 2020",1076
"May 19, 2020",1016
"May 19, 2020",1
"May 18, 2020",1475
"May 18, 2020",15
"May 18, 2020",1397
"May 18, 2020",1076
"May 18, 2020",1721
"May 18, 2020",1199
"May 18, 2020",1225
"May 18, 2020",144
"May 18, 2020",154
"May 18, 2020",1635
"May 18, 2020",153
"May 18, 2020",1076
"May 17, 2020",156
"May 17, 2020",1699
"May 17, 2020",1114
"May 17, 2020",1555
"May 17, 2020",1625
"May 17, 2020",129
"May 17, 2020",1653
"May 17, 2020",173
"May 17, 2020",115
"May 17, 2020",126
"May 17, 2020",156
"May 17, 2020",1699
"May 17, 2020",1114
"May 17, 2020",1555
"May 17, 2020",1625
"May 17, 2020",129
"May 17, 2020",1653
"May 17, 2020",173
"May 17, 2020",115
"May 17, 2020",126
"May 17, 2020",127
"May 17, 2020",104
"May 17, 2020",1268
"May 17, 2020",1351
"May 17, 2020",17
"May 16, 2020",1505
"May 16, 2020",2145
"May 16, 2020",173
"May 16, 2020",165
"May 16, 2020",1531
"May 17, 2020",127
"May 17, 2020",104
"May 17, 2020",1268
"May 17, 2020",1351
"May 17, 2020",17
"May 16, 2020",1505
"May 16, 2020",2145
"May 16, 2020",173
"May 16, 2020",165
"May 16, 2020",1531
"May 17, 2020",127
"May 17, 2020",104
"May 17, 2020",1268
"May 17, 2020",1351
"May 17, 2020",17
"May 16, 2020",1505
"May 16, 2020",2145
"May 16, 2020",173
"May 16, 2020",165
"May 16, 2020",1531
"May 16, 2020",1355
"May 16, 2020",13
"May 16, 2020",1299
"May 16, 2020",1122
"May 16, 2020",125
"May 15, 2020",1188
"May 15, 2020",12
"May 15, 2020",1166
"May 15, 2020",1698
"May 15, 2020",177
"May 16, 2020",1355
"May 16, 2020",13
"May 16, 2020",1299
"May 16, 2020",1122
"May 16, 2020",125
"May 15, 2020",1188
"May 15, 2020",12
"May 15, 2020",1166
"May 15, 2020",1698
"May 15, 2020",177
"May 15, 2020",18
"May 15, 2020",1395
"May 15, 2020",175
"May 15, 2020",1725
"May 15, 2020",118
"May 15, 2020",1499
"May 15, 2020",1749
"May 15, 2020",1284
"May 15, 2020",1748
"May 15, 2020",1834
"May 15, 2020",1495
"May 15, 2020",1075
"May 14, 2020",1365
"May 14, 2020",1699
"May 14, 2020",1195
"May 14, 2020",1265
"May 14, 2020",139
"May 14, 2020",1407
"May 14, 2020",1275
"May 14, 2020",12
"May 15, 2020",1495
"May 15, 2020",1075
"May 14, 2020",1365
"May 14, 2020",1699
"May 14, 2020",1195
"May 14, 2020",1265
"May 14, 2020",139
"May 14, 2020",1407
"May 14, 2020",1275
"May 14, 2020",12
"May 14, 2020",165
"May 14, 2020",1077
"May 14, 2020",1649
"May 14, 2020",143
"May 14, 2020",13
"May 14, 2020",154
"May 14, 2020",18
"May 14, 2020",1698
"May 14, 2020",15
"May 14, 2020",15
"May 14, 2020",165
"May 14, 2020",1077
"May 14, 2020",1649
"May 14, 2020",143
"May 14, 2020",13
"May 14, 2020",154
"May 14, 2020",18
"May 14, 2020",1698
"May 14, 2020",15
"May 14, 2020",15
"May 14, 2020",165
"May 14, 2020",1077
"May 14, 2020",1649
"May 14, 2020",143
"May 14, 2020",13
"May 14, 2020",154
"May 14, 2020",18
"May 14, 2020",1698
"May 14, 2020",15
"May 14, 2020",15
"May 14, 2020",1499
"May 14, 2020",134
"May 14, 2020",147
"May 13, 2020",11
"May 13, 2020",1351
"May 13, 2020",138
"May 13, 2020",122
"May 13, 2020",2179
"May 13, 2020",1499
"May 13, 2020",167
"May 13, 2020",165
"May 13, 2020",1505
"May 13, 2020",13
"May 13, 2020",137
"May 13, 2020",1199
"May 13, 2020",1198
"May 13, 2020",129
"May 13, 2020",164
"May 13, 2020",15
"May 13, 2020",15
"May 13, 2020",165
"May 13, 2020",1505
"May 13, 2020",13
"May 13, 2020",137
"May 13, 2020",1199
"May 13, 2020",1198
"May 13, 2020",129
"May 13, 2020",164
"May 13, 2020",15
"May 13, 2020",15
"May 13, 2020",121
"May 12, 2020",163
"May 12, 2020",1419
"May 12, 2020",171
"May 12, 2020",1295
"May 12, 2020",166
"May 12, 2020",1499
"May 12, 2020",999
"May 12, 2020",145
"May 12, 2020",1355
"May 12, 2020",1369
"May 12, 2020",1278
"May 12, 2020",115
"May 12, 2020",1475
"May 12, 2020",155
"May 12, 2020",1269
"May 12, 2020",15
"May 12, 2020",1499
"May 12, 2020",12
"May 12, 2020",125
"May 12, 2020",1498
"May 11, 2020",1005
"May 11, 2020",1475
"May 11, 2020",1425
"May 11, 2020",171
"May 11, 2020",1425
"May 11, 2020",135
"May 11, 2020",1425
"May 11, 2020",1302
"May 11, 2020",142
"May 12, 2020",1498
"May 11, 2020",1005
"May 11, 2020",1475
"May 11, 2020",1425
"May 11, 2020",171
"May 11, 2020",1425
"May 11, 2020",135
"May 11, 2020",1425
"May 11, 2020",1302
"May 11, 2020",142
"May 11, 2020",1896
"May 11, 2020",1305
"May 11, 2020",114
"May 11, 2020",13
"May 11, 2020",1414
"May 11, 2020",1502
"May 11, 2020",1559
"May 11, 2020",1505
"May 11, 2020",1506
"May 11, 2020",1507
"May 11, 2020",1896
"May 11, 2020",1305
"May 11, 2020",114
"May 11, 2020",13
"May 11, 2020",1414
"May 11, 2020",1502
"May 11, 2020",1559
"May 11, 2020",1505
"May 11, 2020",1506
"May 11, 2020",1507
"May 11, 2020",1896
"May 11, 2020",1305
"May 11, 2020",114
"May 11, 2020",13
"May 11, 2020",1414
"May 11, 2020",1502
"May 11, 2020",1559
"May 11, 2020",1505
"May 11, 2020",1506
"May 11, 2020",1507
"May 11, 2020",1525
"May 11, 2020",983
"May 11, 2020",135
"May 11, 2020",1076
"May 11, 2020",132
"May 11, 2020",996
"May 11, 2020",16
"May 11, 2020",126
"May 10, 2020",152
"May 10, 2020",1315
"May 11, 2020",1525
"May 11, 2020",983
"May 11, 2020",135
"May 11, 2020",1076
"May 11, 2020",132
"May 11, 2020",996
"May 11, 2020",16
"May 11, 2020",126
"May 10, 2020",152
"May 10, 2020",1315
"May 11, 2020",1525
"May 11, 2020",983
"May 11, 2020",135
"May 11, 2020",1076
"May 11, 2020",132
"May 11, 2020",996
"May 11, 2020",16
"May 11, 2020",126
"May 10, 2020",152
"May 10, 2020",1315
"May 11, 2020",1525
"May 11, 2020",983
"May 11, 2020",135
"May 11, 2020",1076
"May 11, 2020",132
"May 11, 2020",996
"May 11, 2020",16
"May 11, 2020",126
"May 10, 2020",152
"May 10, 2020",1315
"May 10, 2020",1646
"May 10, 2020",16
"May 10, 2020",169
"May 10, 2020",125
"May 10, 2020",1372
"May 10, 2020",1598
"May 10, 2020",1634
"May 10, 2020",1249
"May 10, 2020",1681
"May 9, 2020",16
"May 10, 2020",1646
"May 10, 2020",16
"May 10, 2020",169
"May 10, 2020",125
"May 10, 2020",1372
"May 10, 2020",1598
"May 10, 2020",1634
"May 10, 2020",1249
"May 10, 2020",1681
"May 9, 2020",16
"May 10, 2020",1646
"May 10, 2020",16
"May 10, 2020",169
"May 10, 2020",125
"May 10, 2020",1372
"May 10, 2020",1598
"May 10, 2020",1634
"May 10, 2020",1249
