id,name,geoid,geoname,value,datetime
92,Biogas,,,90.8,2019-07-21T01:00:00+02:00
92,Biogas,,,90.8,2019-07-21T02:00:00+02:00
92,Biogas,,,90.7,2019-07-21T03:00:00+02:00
92,Biogas,,,91.3,2019-07-21T04:00:00+02:00
92,Biogas,,,91.3,2019-07-21T05:00:00+02:00
92,Biogas,,,91.4,2019-07-21T06:00:00+02:00
92,Biogas,,,89.9,2019-07-21T07:00:00+02:00
92,Biogas,,,92.1,2019-07-21T08:00:00+02:00
92,Biogas,,,91.9,2019-07-21T09:00:00+02:00
92,Biogas,,,92,2019-07-21T10:00:00+02:00
92,Biogas,,,92.5,2019-07-21T11:00:00+02:00
92,Biogas,,,92.2,2019-07-21T12:00:00+02:00
92,Biogas,,,94,2019-07-21T13:00:00+02:00
92,Biogas,,,93.5,2019-07-21T14:00:00+02:00
92,Biogas,,,93.8,2019-07-21T15:00:00+02:00
92,Biogas,,,92.5,2019-07-21T16:00:00+02:00
92,Biogas,,,92.4,2019-07-21T17:00:00+02:00
92,Biogas,,,92.2,2019-07-21T18:00:00+02:00
92,Biogas,,,92.7,2019-07-21T19:00:00+02:00
92,Biogas,,,94.2,2019-07-21T20:00:00+02:00
92,Biogas,,,93.6,2019-07-21T21:00:00+02:00
92,Biogas,,,93.5,2019-07-21T22:00:00+02:00
92,Biogas,,,93.5,2019-07-21T23:00:00+02:00
92,Biogas,,,89.9,2019-07-22T00:00:00+02:00
92,Biogas,,,89.9,2019-07-22T01:00:00+02:00
92,Biogas,,,89.8,2019-07-22T02:00:00+02:00
92,Biogas,,,90.1,2019-07-22T03:00:00+02:00
92,Biogas,,,89.9,2019-07-22T04:00:00+02:00
92,Biogas,,,89.5,2019-07-22T05:00:00+02:00
92,Biogas,,,90.7,2019-07-22T06:00:00+02:00
92,Biogas,,,89.8,2019-07-22T07:00:00+02:00
92,Biogas,,,89.3,2019-07-22T08:00:00+02:00
92,Biogas,,,94.7,2019-07-22T09:00:00+02:00
92,Biogas,,,94.8,2019-07-22T10:00:00+02:00
92,Biogas,,,95.2,2019-07-22T11:00:00+02:00
92,Biogas,,,95.8,2019-07-22T12:00:00+02:00
92,Biogas,,,96.6,2019-07-22T13:00:00+02:00
92,Biogas,,,96.3,2019-07-22T14:00:00+02:00
92,Biogas,,,96.4,2019-07-22T15:00:00+02:00
92,Biogas,,,96.7,2019-07-22T16:00:00+02:00
92,Biogas,,,96.7,2019-07-22T17:00:00+02:00
92,Biogas,,,97,2019-07-22T18:00:00+02:00
92,Biogas,,,96.6,2019-07-22T19:00:00+02:00
92,Biogas,,,96.4,2019-07-22T20:00:00+02:00
92,Biogas,,,97.5,2019-07-22T21:00:00+02:00
92,Biogas,,,91.7,2019-07-22T22:00:00+02:00
92,Biogas,,,91.6,2019-07-22T23:00:00+02:00
91,Biomass,,,327.9,2019-07-21T00:00:00+02:00
91,Biomass,,,327.7,2019-07-21T01:00:00+02:00
91,Biomass,,,339.1,2019-07-21T02:00:00+02:00
91,Biomass,,,350.8,2019-07-21T03:00:00+02:00
91,Biomass,,,350.5,2019-07-21T04:00:00+02:00
91,Biomass,,,349.7,2019-07-21T05:00:00+02:00
91,Biomass,,,348.3,2019-07-21T06:00:00+02:00
91,Biomass,,,346.6,2019-07-21T07:00:00+02:00
91,Biomass,,,351,2019-07-21T08:00:00+02:00
91,Biomass,,,344.9,2019-07-21T09:00:00+02:00
91,Biomass,,,344.7,2019-07-21T10:00:00+02:00
91,Biomass,,,343,2019-07-21T11:00:00+02:00
91,Biomass,,,342,2019-07-21T12:00:00+02:00
91,Biomass,,,342.4,2019-07-21T13:00:00+02:00
91,Biomass,,,339.6,2019-07-21T14:00:00+02:00
91,Biomass,,,342,2019-07-21T15:00:00+02:00
91,Biomass,,,342,2019-07-21T16:00:00+02:00
91,Biomass,,,340.6,2019-07-21T17:00:00+02:00
91,Biomass,,,340.7,2019-07-21T18:00:00+02:00
91,Biomass,,,342.2,2019-07-21T19:00:00+02:00
91,Biomass,,,342.2,2019-07-21T20:00:00+02:00
91,Biomass,,,338.9,2019-07-21T21:00:00+02:00
91,Biomass,,,339.3,2019-07-21T22:00:00+02:00
91,Biomass,,,341.2,2019-07-21T23:00:00+02:00
91,Biomass,,,334.3,2019-07-22T00:00:00+02:00
91,Biomass,,,333,2019-07-22T01:00:00+02:00
91,Biomass,,,333.7,2019-07-22T02:00:00+02:00
91,Biomass,,,333.5,2019-07-22T03:00:00+02:00
91,Biomass,,,333.7,2019-07-22T04:00:00+02:00
91,Biomass,,,334.3,2019-07-22T05:00:00+02:00
91,Biomass,,,336.2,2019-07-22T06:00:00+02:00
91,Biomass,,,337.1,2019-07-22T07:00:00+02:00
91,Biomass,,,340.5,2019-07-22T08:00:00+02:00
91,Biomass,,,341.1,2019-07-22T09:00:00+02:00
91,Biomass,,,340.6,2019-07-22T10:00:00+02:00
91,Biomass,,,334.5,2019-07-22T11:00:00+02:00
91,Biomass,,,334.5,2019-07-22T12:00:00+02:00
91,Biomass,,,334.6,2019-07-22T13:00:00+02:00
91,Biomass,,,333.7,2019-07-22T14:00:00+02:00
91,Biomass,,,308.2,2019-07-22T15:00:00+02:00
91,Biomass,,,308.2,2019-07-22T16:00:00+02:00
91,Biomass,,,306.9,2019-07-22T17:00:00+02:00
91,Biomass,,,308,2019-07-22T18:00:00+02:00
91,Biomass,,,307.2,2019-07-22T19:00:00+02:00
91,Biomass,,,307.8,2019-07-22T20:00:00+02:00
91,Biomass,,,301.6,2019-07-22T21:00:00+02:00
91,Biomass,,,307.2,2019-07-22T22:00:00+02:00
91,Biomass,,,301.8,2019-07-22T23:00:00+02:00
79,CHP,,,7555.6,2019-07-21T00:00:00+02:00
79,CHP,,,7191.8,2019-07-21T01:00:00+02:00
79,CHP,,,6310,2019-07-21T02:00:00+02:00
79,CHP,,,6340.2,2019-07-21T03:00:00+02:00
79,CHP,,,6418.1,2019-07-21T04:00:00+02:00
79,CHP,,,6623.6,2019-07-21T05:00:00+02:00
79,CHP,,,6875,2019-07-21T06:00:00+02:00
79,CHP,,,6725.8,2019-07-21T07:00:00+02:00
79,CHP,,,7376.3,2019-07-21T08:00:00+02:00
79,CHP,,,8285.3,2019-07-21T09:00:00+02:00
79,CHP,,,8381.5,2019-07-21T10:00:00+02:00
79,CHP,,,8357.3,2019-07-21T11:00:00+02:00
79,CHP,,,8313.9,2019-07-21T12:00:00+02:00
79,CHP,,,8280.2,2019-07-21T13:00:00+02:00
79,CHP,,,8176,2019-07-21T14:00:00+02:00
79,CHP,,,8044.6,2019-07-21T15:00:00+02:00
79,CHP,,,7918.8,2019-07-21T16:00:00+02:00
79,CHP,,,7898.4,2019-07-21T17:00:00+02:00
79,CHP,,,7989,2019-07-21T18:00:00+02:00
79,CHP,,,8117.1,2019-07-21T19:00:00+02:00
79,CHP,,,8623.4,2019-07-21T20:00:00+02:00
79,CHP,,,8590.1,2019-07-21T21:00:00+02:00
79,CHP,,,8426,2019-07-21T22:00:00+02:00
79,CHP,,,8452.9,2019-07-21T23:00:00+02:00
79,CHP,,,8239.2,2019-07-22T00:00:00+02:00
79,CHP,,,7380.4,2019-07-22T01:00:00+02:00
79,CHP,,,6935.3,2019-07-22T02:00:00+02:00
79,CHP,,,6815.1,2019-07-22T03:00:00+02:00
79,CHP,,,6483.5,2019-07-22T04:00:00+02:00
79,CHP,,,6976.4,2019-07-22T05:00:00+02:00
79,CHP,,,8814.2,2019-07-22T06:00:00+02:00
79,CHP,,,10518.3,2019-07-22T07:00:00+02:00
79,CHP,,,11234,2019-07-22T08:00:00+02:00
79,CHP,,,11466.3,2019-07-22T09:00:00+02:00
79,CHP,,,11580.9,2019-07-22T10:00:00+02:00
79,CHP,,,11287.1,2019-07-22T11:00:00+02:00
79,CHP,,,11381,2019-07-22T12:00:00+02:00
79,CHP,,,11475.3,2019-07-22T13:00:00+02:00
79,CHP,,,11522.2,2019-07-22T14:00:00+02:00
79,CHP,,,11480.7,2019-07-22T15:00:00+02:00
79,CHP,,,11437.1,2019-07-22T16:00:00+02:00
79,CHP,,,11427.9,2019-07-22T17:00:00+02:00
79,CHP,,,11512,2019-07-22T18:00:00+02:00
79,CHP,,,11504.7,2019-07-22T19:00:00+02:00
79,CHP,,,11598.5,2019-07-22T20:00:00+02:00
79,CHP,,,11615,2019-07-22T21:00:00+02:00
79,CHP,,,10974.7,2019-07-22T22:00:00+02:00
79,CHP,,,10055.9,2019-07-22T23:00:00+02:00
82,Wind,,,6456.7,2019-07-21T00:00:00+02:00
82,Wind,,,6144.4,2019-07-21T01:00:00+02:00
82,Wind,,,5604.8,2019-07-21T02:00:00+02:00
82,Wind,,,4907,2019-07-21T03:00:00+02:00
82,Wind,,,4287.9,2019-07-21T04:00:00+02:00
82,Wind,,,3680.4,2019-07-21T05:00:00+02:00
82,Wind,,,3173.9,2019-07-21T06:00:00+02:00
82,Wind,,,2709.8,2019-07-21T07:00:00+02:00
82,Wind,,,2270.8,2019-07-21T08:00:00+02:00
82,Wind,,,1890.5,2019-07-21T09:00:00+02:00
82,Wind,,,1884.7,2019-07-21T10:00:00+02:00
82,Wind,,,1943.1,2019-07-21T11:00:00+02:00
82,Wind,,,2247,2019-07-21T12:00:00+02:00
82,Wind,,,2534.1,2019-07-21T13:00:00+02:00
82,Wind,,,2879.9,2019-07-21T14:00:00+02:00
82,Wind,,,3185.2,2019-07-21T15:00:00+02:00
82,Wind,,,3663.9,2019-07-21T16:00:00+02:00
82,Wind,,,4066.7,2019-07-21T17:00:00+02:00
82,Wind,,,4522.9,2019-07-21T18:00:00+02:00
82,Wind,,,5071,2019-07-21T19:00:00+02:00
82,Wind,,,5612.4,2019-07-21T20:00:00+02:00
82,Wind,,,6138.8,2019-07-21T21:00:00+02:00
82,Wind,,,6399.2,2019-07-21T22:00:00+02:00
82,Wind,,,6645.1,2019-07-21T23:00:00+02:00
82,Wind,,,5993,2019-07-22T00:00:00+02:00
82,Wind,,,5655.2,2019-07-22T01:00:00+02:00
82,Wind,,,5296.7,2019-07-22T02:00:00+02:00
82,Wind,,,4862.8,2019-07-22T03:00:00+02:00
82,Wind,,,4404.3,2019-07-22T04:00:00+02:00
82,Wind,,,4100,2019-07-22T05:00:00+02:00
82,Wind,,,4053.3,2019-07-22T06:00:00+02:00
82,Wind,,,3871.5,2019-07-22T07:00:00+02:00
82,Wind,,,3587.2,2019-07-22T08:00:00+02:00
82,Wind,,,3469,2019-07-22T09:00:00+02:00
82,Wind,,,3334.6,2019-07-22T10:00:00+02:00
82,Wind,,,3516.5,2019-07-22T11:00:00+02:00
82,Wind,,,3931.9,2019-07-22T12:00:00+02:00
82,Wind,,,4485.4,2019-07-22T13:00:00+02:00
82,Wind,,,5030.9,2019-07-22T14:00:00+02:00
82,Wind,,,5611.3,2019-07-22T15:00:00+02:00
82,Wind,,,5856.3,2019-07-22T16:00:00+02:00
82,Wind,,,6033.1,2019-07-22T17:00:00+02:00
82,Wind,,,6379,2019-07-22T18:00:00+02:00
82,Wind,,,6597.5,2019-07-22T19:00:00+02:00
82,Wind,,,6545.2,2019-07-22T20:00:00+02:00
82,Wind,,,6444.4,2019-07-22T21:00:00+02:00
82,Wind,,,6357.7,2019-07-22T22:00:00+02:00
82,Wind,,,5806,2019-07-22T23:00:00+02:00
87,Natural_gas,,,3043.5,2019-07-21T00:00:00+02:00
87,Natural_gas,,,3026.1,2019-07-21T01:00:00+02:00
87,Natural_gas,,,3014.8,2019-07-21T02:00:00+02:00
87,Natural_gas,,,3012.5,2019-07-21T03:00:00+02:00
87,Natural_gas,,,3013.3,2019-07-21T04:00:00+02:00
87,Natural_gas,,,3017.1,2019-07-21T05:00:00+02:00
87,Natural_gas,,,3016.9,2019-07-21T06:00:00+02:00
87,Natural_gas,,,3018.3,2019-07-21T07:00:00+02:00
87,Natural_gas,,,2968.4,2019-07-21T08:00:00+02:00
87,Natural_gas,,,2973.6,2019-07-21T09:00:00+02:00
87,Natural_gas,,,2961.3,2019-07-21T10:00:00+02:00
87,Natural_gas,,,2948.1,2019-07-21T11:00:00+02:00
87,Natural_gas,,,2943.1,2019-07-21T12:00:00+02:00
87,Natural_gas,,,2942.5,2019-07-21T13:00:00+02:00
87,Natural_gas,,,2940,2019-07-21T14:00:00+02:00
87,Natural_gas,,,2933.3,2019-07-21T15:00:00+02:00
87,Natural_gas,,,2937.3,2019-07-21T16:00:00+02:00
87,Natural_gas,,,2932.9,2019-07-21T17:00:00+02:00
87,Natural_gas,,,2936.2,2019-07-21T18:00:00+02:00
87,Natural_gas,,,2939.3,2019-07-21T19:00:00+02:00
87,Natural_gas,,,2951.5,2019-07-21T20:00:00+02:00
87,Natural_gas,,,2962.7,2019-07-21T21:00:00+02:00
87,Natural_gas,,,2973.5,2019-07-21T22:00:00+02:00
87,Natural_gas,,,2977.9,2019-07-21T23:00:00+02:00
87,Natural_gas,,,2976.6,2019-07-22T00:00:00+02:00
87,Natural_gas,,,2972,2019-07-22T01:00:00+02:00
87,Natural_gas,,,2965.5,2019-07-22T02:00:00+02:00
87,Natural_gas,,,2964.3,2019-07-22T03:00:00+02:00
87,Natural_gas,,,2971.8,2019-07-22T04:00:00+02:00
87,Natural_gas,,,2965.7,2019-07-22T05:00:00+02:00
87,Natural_gas,,,3007.4,2019-07-22T06:00:00+02:00
87,Natural_gas,,,3065.1,2019-07-22T07:00:00+02:00
87,Natural_gas,,,3076,2019-07-22T08:00:00+02:00
87,Natural_gas,,,3063.1,2019-07-22T09:00:00+02:00
87,Natural_gas,,,3057.5,2019-07-22T10:00:00+02:00
87,Natural_gas,,,3044.5,2019-07-22T11:00:00+02:00
87,Natural_gas,,,3030.4,2019-07-22T12:00:00+02:00
87,Natural_gas,,,3007.7,2019-07-22T13:00:00+02:00
87,Natural_gas,,,3028.3,2019-07-22T14:00:00+02:00
87,Natural_gas,,,3021.4,2019-07-22T15:00:00+02:00
87,Natural_gas,,,3035.6,2019-07-22T16:00:00+02:00
87,Natural_gas,,,3040.5,2019-07-22T17:00:00+02:00
87,Natural_gas,,,3072.7,2019-07-22T18:00:00+02:00
87,Natural_gas,,,3089.1,2019-07-22T19:00:00+02:00
87,Natural_gas,,,3111.2,2019-07-22T20:00:00+02:00
87,Natural_gas,,,3114.8,2019-07-22T21:00:00+02:00
87,Natural_gas,,,3108.6,2019-07-22T22:00:00+02:00
87,Natural_gas,,,3080.5,2019-07-22T23:00:00+02:00
71,Hydro,,,1367.9,2019-07-21T00:00:00+02:00
71,Hydro,,,1128.1,2019-07-21T01:00:00+02:00
71,Hydro,,,1062.8,2019-07-21T02:00:00+02:00
71,Hydro,,,1064.4,2019-07-21T03:00:00+02:00
71,Hydro,,,1259.1,2019-07-21T04:00:00+02:00
71,Hydro,,,1103.3,2019-07-21T05:00:00+02:00
71,Hydro,,,1215.2,2019-07-21T06:00:00+02:00
71,Hydro,,,1139.4,2019-07-21T07:00:00+02:00
71,Hydro,,,1588.5,2019-07-21T08:00:00+02:00
71,Hydro,,,2063.1,2019-07-21T09:00:00+02:00
71,Hydro,,,2740.1,2019-07-21T10:00:00+02:00
71,Hydro,,,2332.5,2019-07-21T11:00:00+02:00
71,Hydro,,,2152.5,2019-07-21T12:00:00+02:00
71,Hydro,,,1697,2019-07-21T13:00:00+02:00
71,Hydro,,,1523.5,2019-07-21T14:00:00+02:00
71,Hydro,,,1614.7,2019-07-21T15:00:00+02:00
71,Hydro,,,1674.3,2019-07-21T16:00:00+02:00
71,Hydro,,,1703.4,2019-07-21T17:00:00+02:00
71,Hydro,,,1598.6,2019-07-21T18:00:00+02:00
71,Hydro,,,1500.7,2019-07-21T19:00:00+02:00
71,Hydro,,,1956.1,2019-07-21T20:00:00+02:00
71,Hydro,,,2590.1,2019-07-21T21:00:00+02:00
71,Hydro,,,2847.7,2019-07-21T22:00:00+02:00
71,Hydro,,,2510.6,2019-07-21T23:00:00+02:00
71,Hydro,,,1451.8,2019-07-22T00:00:00+02:00
71,Hydro,,,1139.2,2019-07-22T01:00:00+02:00
71,Hydro,,,1096.4,2019-07-22T02:00:00+02:00
71,Hydro,,,1101.4,2019-07-22T03:00:00+02:00
71,Hydro,,,1085.4,2019-07-22T04:00:00+02:00
71,Hydro,,,1141.7,2019-07-22T05:00:00+02:00
71,Hydro,,,1354.7,2019-07-22T06:00:00+02:00
71,Hydro,,,1776.8,2019-07-22T07:00:00+02:00
71,Hydro,,,2272.9,2019-07-22T08:00:00+02:00
71,Hydro,,,2633.5,2019-07-22T09:00:00+02:00
71,Hydro,,,3429.9,2019-07-22T10:00:00+02:00
71,Hydro,,,3622.9,2019-07-22T11:00:00+02:00
71,Hydro,,,3714.6,2019-07-22T12:00:00+02:00
71,Hydro,,,3642.2,2019-07-22T13:00:00+02:00
71,Hydro,,,3598.9,2019-07-22T14:00:00+02:00
71,Hydro,,,3085.2,2019-07-22T15:00:00+02:00
71,Hydro,,,2364.7,2019-07-22T16:00:00+02:00
71,Hydro,,,2074.1,2019-07-22T17:00:00+02:00
71,Hydro,,,2234.1,2019-07-22T18:00:00+02:00
71,Hydro,,,2438.6,2019-07-22T19:00:00+02:00
71,Hydro,,,3615.2,2019-07-22T20:00:00+02:00
71,Hydro,,,3015.8,2019-07-22T21:00:00+02:00
71,Hydro,,,2816.4,2019-07-22T22:00:00+02:00
71,Hydro,,,2113.2,2019-07-22T23:00:00+02:00
77,Coal,,,1092.8,2019-07-21T00:00:00+02:00
77,Coal,,,1036.2,2019-07-21T01:00:00+02:00
77,Coal,,,896.9,2019-07-21T02:00:00+02:00
77,Coal,,,896.9,2019-07-21T03:00:00+02:00
77,Coal,,,956,2019-07-21T04:00:00+02:00
77,Coal,,,1072.8,2019-07-21T05:00:00+02:00
77,Coal,,,907.8,2019-07-21T06:00:00+02:00
77,Coal,,,942.2,2019-07-21T07:00:00+02:00
77,Coal,,,1018.3,2019-07-21T08:00:00+02:00
77,Coal,,,1043.3,2019-07-21T09:00:00+02:00
77,Coal,,,1095.1,2019-07-21T10:00:00+02:00
77,Coal,,,1068.3,2019-07-21T11:00:00+02:00
77,Coal,,,1068.3,2019-07-21T12:00:00+02:00
77,Coal,,,1068,2019-07-21T13:00:00+02:00
77,Coal,,,1043,2019-07-21T14:00:00+02:00
77,Coal,,,1043,2019-07-21T15:00:00+02:00
77,Coal,,,1074.8,2019-07-21T16:00:00+02:00
77,Coal,,,1074.8,2019-07-21T17:00:00+02:00
77,Coal,,,1051,2019-07-21T18:00:00+02:00
77,Coal,,,1054.7,2019-07-21T19:00:00+02:00
77,Coal,,,1048.5,2019-07-21T20:00:00+02:00
77,Coal,,,1048.5,2019-07-21T21:00:00+02:00
77,Coal,,,993.5,2019-07-21T22:00:00+02:00
77,Coal,,,1048.8,2019-07-21T23:00:00+02:00
77,Coal,,,1087.2,2019-07-22T00:00:00+02:00
77,Coal,,,912.7,2019-07-22T01:00:00+02:00
77,Coal,,,918.3,2019-07-22T02:00:00+02:00
77,Coal,,,937.7,2019-07-22T03:00:00+02:00
77,Coal,,,1057.1,2019-07-22T04:00:00+02:00
77,Coal,,,931.5,2019-07-22T05:00:00+02:00
77,Coal,,,929.5,2019-07-22T06:00:00+02:00
77,Coal,,,1097.8,2019-07-22T07:00:00+02:00
77,Coal,,,1300.5,2019-07-22T08:00:00+02:00
77,Coal,,,1356.5,2019-07-22T09:00:00+02:00
77,Coal,,,1395.9,2019-07-22T10:00:00+02:00
77,Coal,,,1427.8,2019-07-22T11:00:00+02:00
77,Coal,,,1517.8,2019-07-22T12:00:00+02:00
77,Coal,,,1670.9,2019-07-22T13:00:00+02:00
77,Coal,,,1749.6,2019-07-22T14:00:00+02:00
77,Coal,,,1745.6,2019-07-22T15:00:00+02:00
77,Coal,,,1705.6,2019-07-22T16:00:00+02:00
77,Coal,,,1705.6,2019-07-22T17:00:00+02:00
77,Coal,,,1705.6,2019-07-22T18:00:00+02:00
77,Coal,,,1736.5,2019-07-22T19:00:00+02:00
77,Coal,,,1733.1,2019-07-22T20:00:00+02:00
77,Coal,,,1677.3,2019-07-22T21:00:00+02:00
77,Coal,,,1537.9,2019-07-22T22:00:00+02:00
77,Coal,,,1424.8,2019-07-22T23:00:00+02:00
74,Nuclear,,,6958.7,2019-07-21T00:00:00+02:00
74,Nuclear,,,6955.7,2019-07-21T01:00:00+02:00
74,Nuclear,,,6958.7,2019-07-21T02:00:00+02:00
74,Nuclear,,,6958.7,2019-07-21T03:00:00+02:00
74,Nuclear,,,6960.7,2019-07-21T04:00:00+02:00
74,Nuclear,,,6961.7,2019-07-21T05:00:00+02:00
74,Nuclear,,,6961.7,2019-07-21T06:00:00+02:00
74,Nuclear,,,6963.7,2019-07-21T07:00:00+02:00
74,Nuclear,,,6963.7,2019-07-21T08:00:00+02:00
74,Nuclear,,,6960.7,2019-07-21T09:00:00+02:00
74,Nuclear,,,6958.7,2019-07-21T10:00:00+02:00
74,Nuclear,,,6954.7,2019-07-21T11:00:00+02:00
74,Nuclear,,,6952.7,2019-07-21T12:00:00+02:00
74,Nuclear,,,6950.7,2019-07-21T13:00:00+02:00
74,Nuclear,,,6926.7,2019-07-21T14:00:00+02:00
74,Nuclear,,,6846.7,2019-07-21T15:00:00+02:00
74,Nuclear,,,6846.7,2019-07-21T16:00:00+02:00
74,Nuclear,,,6844.7,2019-07-21T17:00:00+02:00
74,Nuclear,,,6848.7,2019-07-21T18:00:00+02:00
74,Nuclear,,,6838.7,2019-07-21T19:00:00+02:00
74,Nuclear,,,6844.7,2019-07-21T20:00:00+02:00
74,Nuclear,,,6846.7,2019-07-21T21:00:00+02:00
74,Nuclear,,,6850.7,2019-07-21T22:00:00+02:00
74,Nuclear,,,6852.7,2019-07-21T23:00:00+02:00
74,Nuclear,,,6958,2019-07-22T00:00:00+02:00
74,Nuclear,,,6955,2019-07-22T01:00:00+02:00
74,Nuclear,,,6958,2019-07-22T02:00:00+02:00
74,Nuclear,,,6958,2019-07-22T03:00:00+02:00
74,Nuclear,,,6961,2019-07-22T04:00:00+02:00
74,Nuclear,,,6962,2019-07-22T05:00:00+02:00
74,Nuclear,,,6962,2019-07-22T06:00:00+02:00
74,Nuclear,,,6963,2019-07-22T07:00:00+02:00
74,Nuclear,,,6963,2019-07-22T08:00:00+02:00
74,Nuclear,,,6961,2019-07-22T09:00:00+02:00
74,Nuclear,,,6958,2019-07-22T10:00:00+02:00
74,Nuclear,,,6954,2019-07-22T11:00:00+02:00
74,Nuclear,,,6953,2019-07-22T12:00:00+02:00
74,Nuclear,,,6949,2019-07-22T13:00:00+02:00
74,Nuclear,,,6926,2019-07-22T14:00:00+02:00
74,Nuclear,,,6836.1,2019-07-22T15:00:00+02:00
74,Nuclear,,,6838,2019-07-22T16:00:00+02:00
74,Nuclear,,,6840,2019-07-22T17:00:00+02:00
74,Nuclear,,,6844,2019-07-22T18:00:00+02:00
74,Nuclear,,,6852.1,2019-07-22T19:00:00+02:00
74,Nuclear,,,6853.9,2019-07-22T20:00:00+02:00
74,Nuclear,,,6856,2019-07-22T21:00:00+02:00
74,Nuclear,,,6916,2019-07-22T22:00:00+02:00
74,Nuclear,,,6850,2019-07-22T23:00:00+02:00
93,Waste,,,323.7,2019-07-21T00:00:00+02:00
93,Waste,,,322.2,2019-07-21T01:00:00+02:00
93,Waste,,,318.8,2019-07-21T02:00:00+02:00
93,Waste,,,320.1,2019-07-21T03:00:00+02:00
93,Waste,,,319.2,2019-07-21T04:00:00+02:00
93,Waste,,,320.1,2019-07-21T05:00:00+02:00
93,Waste,,,319.9,2019-07-21T06:00:00+02:00
93,Waste,,,314.9,2019-07-21T07:00:00+02:00
93,Waste,,,314.6,2019-07-21T08:00:00+02:00
93,Waste,,,314.5,2019-07-21T09:00:00+02:00
93,Waste,,,297.5,2019-07-21T10:00:00+02:00
93,Waste,,,297.5,2019-07-21T11:00:00+02:00
93,Waste,,,299.8,2019-07-21T12:00:00+02:00
93,Waste,,,303.9,2019-07-21T13:00:00+02:00
93,Waste,,,303.5,2019-07-21T14:00:00+02:00
93,Waste,,,303.5,2019-07-21T15:00:00+02:00
93,Waste,,,302.1,2019-07-21T16:00:00+02:00
93,Waste,,,299.7,2019-07-21T17:00:00+02:00
93,Waste,,,299.6,2019-07-21T18:00:00+02:00
93,Waste,,,299.5,2019-07-21T19:00:00+02:00
93,Waste,,,303.3,2019-07-21T20:00:00+02:00
93,Waste,,,303.5,2019-07-21T21:00:00+02:00
93,Waste,,,303.4,2019-07-21T22:00:00+02:00
93,Waste,,,303.5,2019-07-21T23:00:00+02:00
