id,name,geoid,geoname,value,datetime
72,Generación programada P48 Hidráulica no UGH,,,509.6,2019-06-18T14:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,516,2019-06-18T15:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,516.3,2019-06-18T16:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,509.4,2019-06-18T17:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,499.2,2019-06-18T18:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,498.2,2019-06-18T19:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,511.7,2019-06-18T20:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,548.6,2019-06-18T21:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,542.6,2019-06-18T22:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,521,2019-06-18T23:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,488.4,2019-06-19T00:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,486.3,2019-06-19T01:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,473.9,2019-06-19T02:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,478.3,2019-06-19T03:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,481.3,2019-06-19T04:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,475.4,2019-06-19T05:00:00+02:00
72,Generación programada P48 Hidráulica no UGH,,,492,2019-06-19T06:00:00+02:00
77,Generación programada P48 Hulla antracita,,,330,2019-06-18T00:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T01:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T02:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T03:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T04:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T05:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T06:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T07:00:00+02:00
77,Generación programada P48 Hulla antracita,,,350,2019-06-18T08:00:00+02:00
77,Generación programada P48 Hulla antracita,,,400,2019-06-18T09:00:00+02:00
77,Generación programada P48 Hulla antracita,,,450,2019-06-18T10:00:00+02:00
77,Generación programada P48 Hulla antracita,,,97.5,2019-06-18T11:00:00+02:00
77,Generación programada P48 Hulla antracita,,,90,2019-06-18T14:00:00+02:00
77,Generación programada P48 Hulla antracita,,,240,2019-06-18T15:00:00+02:00
77,Generación programada P48 Hulla antracita,,,350,2019-06-18T16:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T17:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T18:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T19:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T20:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T21:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T22:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-18T23:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T00:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T01:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T02:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T03:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T04:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T05:00:00+02:00
77,Generación programada P48 Hulla antracita,,,300,2019-06-19T06:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,359.2,2019-06-18T00:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,342.8,2019-06-18T01:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,285.1,2019-06-18T02:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,210.7,2019-06-18T03:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,270,2019-06-18T04:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,232.6,2019-06-18T05:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T06:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,260,2019-06-18T07:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,260,2019-06-18T08:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,320,2019-06-18T09:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,190,2019-06-18T10:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T11:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T12:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T13:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T14:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T15:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T16:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T17:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T18:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-18T19:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,178.3,2019-06-18T20:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,258.4,2019-06-18T21:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,420,2019-06-18T22:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,270,2019-06-18T23:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,210,2019-06-19T00:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-19T01:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-19T02:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-19T03:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-19T04:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,170,2019-06-19T05:00:00+02:00
78,Generación programada P48 Hulla sub-bituminosa,,,270,2019-06-19T06:00:00+02:00
74,Generación programada P48 Nuclear,,,6989.4,2019-06-18T00:00:00+02:00
74,Generación programada P48 Nuclear,,,6987.5,2019-06-18T01:00:00+02:00
74,Generación programada P48 Nuclear,,,6992.4,2019-06-18T02:00:00+02:00
74,Generación programada P48 Nuclear,,,6998.5,2019-06-18T03:00:00+02:00
74,Generación programada P48 Nuclear,,,6994.4,2019-06-18T04:00:00+02:00
74,Generación programada P48 Nuclear,,,6999.4,2019-06-18T05:00:00+02:00
74,Generación programada P48 Nuclear,,,7005.4,2019-06-18T06:00:00+02:00
74,Generación programada P48 Nuclear,,,7006.4,2019-06-18T07:00:00+02:00
74,Generación programada P48 Nuclear,,,7005.4,2019-06-18T08:00:00+02:00
74,Generación programada P48 Nuclear,,,7002.4,2019-06-18T09:00:00+02:00
74,Generación programada P48 Nuclear,,,6996.4,2019-06-18T10:00:00+02:00
74,Generación programada P48 Nuclear,,,6986.4,2019-06-18T11:00:00+02:00
74,Generación programada P48 Nuclear,,,6985.4,2019-06-18T12:00:00+02:00
74,Generación programada P48 Nuclear,,,6979.4,2019-06-18T13:00:00+02:00
74,Generación programada P48 Nuclear,,,6970.4,2019-06-18T14:00:00+02:00
74,Generación programada P48 Nuclear,,,6970.4,2019-06-18T15:00:00+02:00
74,Generación programada P48 Nuclear,,,6973.4,2019-06-18T16:00:00+02:00
74,Generación programada P48 Nuclear,,,6969.4,2019-06-18T17:00:00+02:00
74,Generación programada P48 Nuclear,,,6965.4,2019-06-18T18:00:00+02:00
74,Generación programada P48 Nuclear,,,6976.4,2019-06-18T19:00:00+02:00
74,Generación programada P48 Nuclear,,,6979.4,2019-06-18T20:00:00+02:00
74,Generación programada P48 Nuclear,,,6982.4,2019-06-18T21:00:00+02:00
74,Generación programada P48 Nuclear,,,6987.4,2019-06-18T22:00:00+02:00
74,Generación programada P48 Nuclear,,,6989.4,2019-06-18T23:00:00+02:00
74,Generación programada P48 Nuclear,,,7007.5,2019-06-19T00:00:00+02:00
74,Generación programada P48 Nuclear,,,7007.5,2019-06-19T01:00:00+02:00
74,Generación programada P48 Nuclear,,,7007.5,2019-06-19T02:00:00+02:00
74,Generación programada P48 Nuclear,,,7011.5,2019-06-19T03:00:00+02:00
74,Generación programada P48 Nuclear,,,7017.5,2019-06-19T04:00:00+02:00
74,Generación programada P48 Nuclear,,,7015.5,2019-06-19T05:00:00+02:00
74,Generación programada P48 Nuclear,,,7019.5,2019-06-19T06:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T00:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T01:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T02:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T03:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T04:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T05:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T06:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T07:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T08:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T09:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T10:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T11:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T12:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T13:00:00+02:00
86,Generación programada P48 Océano y geotérmica,,,2.8,2019-06-18T14:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.1,2019-06-18T00:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.5,2019-06-18T01:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.6,2019-06-18T02:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.5,2019-06-18T03:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.5,2019-06-18T04:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,194,2019-06-18T05:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.8,2019-06-18T06:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.8,2019-06-18T07:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193,2019-06-18T08:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,192.8,2019-06-18T09:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.1,2019-06-18T10:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,188.7,2019-06-18T11:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,188.5,2019-06-18T12:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,188.7,2019-06-18T13:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,184.8,2019-06-18T14:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,160.3,2019-06-18T15:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,160,2019-06-18T16:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,164.2,2019-06-18T17:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,192.7,2019-06-18T18:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,192.8,2019-06-18T19:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.2,2019-06-18T20:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,188.9,2019-06-18T21:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.2,2019-06-18T22:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.3,2019-06-18T23:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.2,2019-06-19T00:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.7,2019-06-19T01:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.6,2019-06-19T02:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,194,2019-06-19T03:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,194.3,2019-06-19T04:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,194.6,2019-06-19T05:00:00+02:00
93,Generación programada P48 Residuos domésticos y similares,,,193.7,2019-06-19T06:00:00+02:00
94,Generación programada P48 Residuos varios,,,126.9,2019-06-18T00:00:00+02:00
94,Generación programada P48 Residuos varios,,,126.7,2019-06-18T01:00:00+02:00
94,Generación programada P48 Residuos varios,,,124.2,2019-06-18T02:00:00+02:00
94,Generación programada P48 Residuos varios,,,121.7,2019-06-18T03:00:00+02:00
94,Generación programada P48 Residuos varios,,,119.2,2019-06-18T04:00:00+02:00
94,Generación programada P48 Residuos varios,,,106.9,2019-06-18T05:00:00+02:00
94,Generación programada P48 Residuos varios,,,108.2,2019-06-18T06:00:00+02:00
94,Generación programada P48 Residuos varios,,,112.1,2019-06-18T07:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.9,2019-06-18T08:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.5,2019-06-18T09:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.5,2019-06-18T10:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.5,2019-06-18T11:00:00+02:00
94,Generación programada P48 Residuos varios,,,113,2019-06-18T12:00:00+02:00
94,Generación programada P48 Residuos varios,,,109.2,2019-06-18T13:00:00+02:00
94,Generación programada P48 Residuos varios,,,104.3,2019-06-18T14:00:00+02:00
94,Generación programada P48 Residuos varios,,,104.3,2019-06-18T15:00:00+02:00
94,Generación programada P48 Residuos varios,,,104.7,2019-06-18T16:00:00+02:00
94,Generación programada P48 Residuos varios,,,104.7,2019-06-18T17:00:00+02:00
94,Generación programada P48 Residuos varios,,,104.7,2019-06-18T18:00:00+02:00
94,Generación programada P48 Residuos varios,,,108.4,2019-06-18T19:00:00+02:00
94,Generación programada P48 Residuos varios,,,112.1,2019-06-18T20:00:00+02:00
94,Generación programada P48 Residuos varios,,,114.4,2019-06-18T21:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.7,2019-06-18T22:00:00+02:00
94,Generación programada P48 Residuos varios,,,113.4,2019-06-18T23:00:00+02:00
94,Generación programada P48 Residuos varios,,,123.1,2019-06-19T00:00:00+02:00
94,Generación programada P48 Residuos varios,,,118,2019-06-19T01:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.5,2019-06-19T02:00:00+02:00
94,Generación programada P48 Residuos varios,,,115.5,2019-06-19T03:00:00+02:00
94,Generación programada P48 Residuos varios,,,116.5,2019-06-19T04:00:00+02:00
94,Generación programada P48 Residuos varios,,,116.5,2019-06-19T05:00:00+02:00
94,Generación programada P48 Residuos varios,,,120.2,2019-06-19T06:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T00:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T01:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T02:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T03:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T04:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T05:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,11.7,2019-06-18T06:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,270.9,2019-06-18T07:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,982.7,2019-06-18T08:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,1815.8,2019-06-18T09:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,2539.1,2019-06-18T10:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3016.6,2019-06-18T11:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3338,2019-06-18T12:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3539.5,2019-06-18T13:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3540.2,2019-06-18T14:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3429.9,2019-06-18T15:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,3129.8,2019-06-18T16:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,2617,2019-06-18T17:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,1984.5,2019-06-18T18:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,1291.8,2019-06-18T19:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,534.3,2019-06-18T20:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,78.7,2019-06-18T21:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.3,2019-06-18T22:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,0.4,2019-06-18T23:00:00+02:00
84,Generación programada P48 Solar fotovoltaica,,,13.7,2019-06-19T06:00:00+02:00
85,Generación programada P48 Solar térmica,,,630.9,2019-06-18T00:00:00+02:00
85,Generación programada P48 Solar térmica,,,630.9,2019-06-18T01:00:00+02:00
85,Generación programada P48 Solar térmica,,,630.9,2019-06-18T02:00:00+02:00
85,Generación programada P48 Solar térmica,,,541.5,2019-06-18T03:00:00+02:00
85,Generación programada P48 Solar térmica,,,565.9,2019-06-18T04:00:00+02:00
85,Generación programada P48 Solar térmica,,,459.5,2019-06-18T05:00:00+02:00
85,Generación programada P48 Solar térmica,,,304.7,2019-06-18T06:00:00+02:00
85,Generación programada P48 Solar térmica,,,175.4,2019-06-18T07:00:00+02:00
85,Generación programada P48 Solar térmica,,,344,2019-06-18T08:00:00+02:00
85,Generación programada P48 Solar térmica,,,1379.1,2019-06-18T09:00:00+02:00
85,Generación programada P48 Solar térmica,,,1980.5,2019-06-18T10:00:00+02:00
85,Generación programada P48 Solar térmica,,,2042.6,2019-06-18T11:00:00+02:00
85,Generación programada P48 Solar térmica,,,2040.6,2019-06-18T12:00:00+02:00
85,Generación programada P48 Solar térmica,,,1997.2,2019-06-18T13:00:00+02:00
85,Generación programada P48 Solar térmica,,,1956.2,2019-06-18T14:00:00+02:00
85,Generación programada P48 Solar térmica,,,1936,2019-06-18T15:00:00+02:00
85,Generación programada P48 Solar térmica,,,1934.2,2019-06-18T16:00:00+02:00
85,Generación programada P48 Solar térmica,,,1993.4,2019-06-18T17:00:00+02:00
85,Generación programada P48 Solar térmica,,,2050.6,2019-06-18T18:00:00+02:00
85,Generación programada P48 Solar térmica,,,1969.6,2019-06-18T19:00:00+02:00
85,Generación programada P48 Solar térmica,,,1609.3,2019-06-18T20:00:00+02:00
85,Generación programada P48 Solar térmica,,,936.2,2019-06-18T21:00:00+02:00
85,Generación programada P48 Solar térmica,,,646,2019-06-18T22:00:00+02:00
85,Generación programada P48 Solar térmica,,,620.5,2019-06-18T23:00:00+02:00
85,Generación programada P48 Solar térmica,,,607.6,2019-06-19T00:00:00+02:00
85,Generación programada P48 Solar térmica,,,606.6,2019-06-19T01:00:00+02:00
85,Generación programada P48 Solar térmica,,,590.6,2019-06-19T02:00:00+02:00
85,Generación programada P48 Solar térmica,,,548.6,2019-06-19T03:00:00+02:00
85,Generación programada P48 Solar térmica,,,462.4,2019-06-19T04:00:00+02:00
85,Generación programada P48 Solar térmica,,,370.1,2019-06-19T05:00:00+02:00
85,Generación programada P48 Solar térmica,,,262.6,2019-06-19T06:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,46,2019-06-18T00:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,82,2019-06-18T06:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,82,2019-06-18T07:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,123,2019-06-18T08:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,102,2019-06-18T09:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,47,2019-06-18T22:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,54.8,2019-06-18T23:00:00+02:00
73,Generación programada P48 Turbinación bombeo,,,46,2019-06-19T06:00:00+02:00
