"Any","Trimestre","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Preu_mitja_habitatge","Valor"
2018,1,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Euros/m2 construït",2968.6
2018,1,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Euros/m2 construït",4786.2
2018,1,3,"Sants-Montjuïc",18,"Sants","Nou. Euros/m2 construït",NA
2018,1,4,"Les Corts",19,"les Corts","Nou. Euros/m2 construït",5119.2
2018,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Euros/m2 construït",NA
2018,1,4,"Les Corts",21,"Pedralbes","Nou. Euros/m2 construït",NA
2018,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Euros/m2 construït",NA
2018,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Euros/m2 construït",NA
2018,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Euros/m2 construït",NA
2018,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Euros/m2 construït",4565.1
2018,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Euros/m2 construït",5334.1
2018,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Euros/m2 construït",5650.8
2018,1,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Euros/m2 construït",3440
2018,1,6,"Gràcia",29,"el Coll","Nou. Euros/m2 construït",NA
2018,1,6,"Gràcia",30,"la Salut","Nou. Euros/m2 construït",NA
2018,1,6,"Gràcia",31,"la Vila de Gràcia","Nou. Euros/m2 construït",3645.9
2018,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",34,"Can Baró","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",35,"el Guinardó","Nou. Euros/m2 construït",3021.5
2018,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",37,"el Carmel","Nou. Euros/m2 construït",2219
2018,1,7,"Horta-Guinardó",38,"la Teixonera","Nou. Euros/m2 construït",1982.1
2018,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Euros/m2 construït",1646.5
2018,1,7,"Horta-Guinardó",40,"Montbau","Nou. Euros/m2 construït",2643.3
2018,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",42,"la Clota","Nou. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",43,"Horta","Nou. Euros/m2 construït",3118.3
2018,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",45,"Porta","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",46,"el Turó de la Peira","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",47,"Can Peguera","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",48,"la Guineueta","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",49,"Canyelles","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",50,"les Roquetes","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",51,"Verdun","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",52,"la Prosperitat","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",53,"la Trinitat Nova","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",54,"Torre Baró","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Euros/m2 construït",NA
2018,1,8,"Nou Barris",56,"Vallbona","Nou. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",58,"Baró de Viver","Nou. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",59,"el Bon Pastor","Nou. Euros/m2 construït",3606.6
2018,1,9,"Sant Andreu",60,"Sant Andreu","Nou. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",61,"la Sagrera","Nou. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Euros/m2 construït",1935.5
2018,1,9,"Sant Andreu",63,"Navas","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Euros/m2 construït",5214.9
2018,1,10,"Sant Martí",65,"el Clot","Nou. Euros/m2 construït",4284.8
2018,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",68,"el Poblenou","Nou. Euros/m2 construït",4655.7
2018,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Euros/m2 construït",3795.7
2018,1,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Euros/m2 construït",NA
2018,1,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Euros/m2 construït",NA
2018,1,1,"Ciutat Vella",1,"el Raval","Usat. Euros/m2 construït",3474.2
2018,1,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Euros/m2 construït",4879.9
2018,1,1,"Ciutat Vella",3,"la Barceloneta","Usat. Euros/m2 construït",4438.4
2018,1,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Euros/m2 construït",5528.9
2018,1,2,"Eixample",5,"el Fort Pienc","Usat. Euros/m2 construït",4712
2018,1,2,"Eixample",6,"la Sagrada Família","Usat. Euros/m2 construït",3581.4
2018,1,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Euros/m2 construït",4464.3
2018,1,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Euros/m2 construït",4102.2
2018,1,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Euros/m2 construït",4233.8
2018,1,2,"Eixample",10,"Sant Antoni","Usat. Euros/m2 construït",4639.7
2018,1,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Euros/m2 construït",3664.5
2018,1,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Euros/m2 construït",NA
2018,1,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Euros/m2 construït",2343.3
2018,1,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Euros/m2 construït",3382.6
2018,1,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Euros/m2 construït",2858.3
2018,1,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Euros/m2 construït",2202.9
2018,1,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Euros/m2 construït",2363
2018,1,3,"Sants-Montjuïc",18,"Sants","Usat. Euros/m2 construït",3111.7
2018,1,4,"Les Corts",19,"les Corts","Usat. Euros/m2 construït",3736.9
2018,1,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Euros/m2 construït",3999.2
2018,1,4,"Les Corts",21,"Pedralbes","Usat. Euros/m2 construït",6939.4
2018,1,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Euros/m2 construït",3533.7
2018,1,5,"Sarrià-Sant Gervasi",23,"Sarrià","Usat. Euros/m2 construït",4795.6
2018,1,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Usat. Euros/m2 construït",5460.5
2018,1,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Usat. Euros/m2 construït",5348.5
2018,1,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Usat. Euros/m2 construït",4876.7
2018,1,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Usat. Euros/m2 construït",5160.6
2018,1,6,"Gràcia",28,"Vallcarca i els Penitents","Usat. Euros/m2 construït",3425.9
2018,1,6,"Gràcia",29,"el Coll","Usat. Euros/m2 construït",2213.4
2018,1,6,"Gràcia",30,"la Salut","Usat. Euros/m2 construït",3882
2018,1,6,"Gràcia",31,"la Vila de Gràcia","Usat. Euros/m2 construït",4575.5
2018,1,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Usat. Euros/m2 construït",4339.6
2018,1,7,"Horta-Guinardó",33,"el Baix Guinardó","Usat. Euros/m2 construït",4039.1
2018,1,7,"Horta-Guinardó",34,"Can Baró","Usat. Euros/m2 construït",2623.3
2018,1,7,"Horta-Guinardó",35,"el Guinardó","Usat. Euros/m2 construït",3670.1
2018,1,7,"Horta-Guinardó",36,"la Font d'en Fargues","Usat. Euros/m2 construït",3737.2
2018,1,7,"Horta-Guinardó",37,"el Carmel","Usat. Euros/m2 construït",2300
2018,1,7,"Horta-Guinardó",38,"la Teixonera","Usat. Euros/m2 construït",2411
2018,1,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Usat. Euros/m2 construït",2295.3
2018,1,7,"Horta-Guinardó",40,"Montbau","Usat. Euros/m2 construït",2470
2018,1,7,"Horta-Guinardó",41,"la Vall d'Hebron","Usat. Euros/m2 construït",3631.3
2018,1,7,"Horta-Guinardó",42,"la Clota","Usat. Euros/m2 construït",NA
2018,1,7,"Horta-Guinardó",43,"Horta","Usat. Euros/m2 construït",2893.4
2018,1,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Usat. Euros/m2 construït",3209.9
2018,1,8,"Nou Barris",45,"Porta","Usat. Euros/m2 construït",2052.2
2018,1,8,"Nou Barris",46,"el Turó de la Peira","Usat. Euros/m2 construït",1914.9
2018,1,8,"Nou Barris",47,"Can Peguera","Usat. Euros/m2 construït",NA
2018,1,8,"Nou Barris",48,"la Guineueta","Usat. Euros/m2 construït",2246.7
2018,1,8,"Nou Barris",49,"Canyelles","Usat. Euros/m2 construït",2261
2018,1,8,"Nou Barris",50,"les Roquetes","Usat. Euros/m2 construït",2180.3
2018,1,8,"Nou Barris",51,"Verdun","Usat. Euros/m2 construït",1938
2018,1,8,"Nou Barris",52,"la Prosperitat","Usat. Euros/m2 construït",2453.1
2018,1,8,"Nou Barris",53,"la Trinitat Nova","Usat. Euros/m2 construït",1607.7
2018,1,8,"Nou Barris",54,"Torre Baró","Usat. Euros/m2 construït",NA
2018,1,8,"Nou Barris",55,"Ciutat Meridiana","Usat. Euros/m2 construït",1646.6
2018,1,8,"Nou Barris",56,"Vallbona","Usat. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",57,"la Trinitat Vella","Usat. Euros/m2 construït",1825.3
2018,1,9,"Sant Andreu",58,"Baró de Viver","Usat. Euros/m2 construït",NA
2018,1,9,"Sant Andreu",59,"el Bon Pastor","Usat. Euros/m2 construït",2339.7
2018,1,9,"Sant Andreu",60,"Sant Andreu","Usat. Euros/m2 construït",3021.5
2018,1,9,"Sant Andreu",61,"la Sagrera","Usat. Euros/m2 construït",3739.7
2018,1,9,"Sant Andreu",62,"el Congrés i els Indians","Usat. Euros/m2 construït",2665.1
2018,1,9,"Sant Andreu",63,"Navas","Usat. Euros/m2 construït",4047.1
2018,1,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Usat. Euros/m2 construït",4134.4
2018,1,10,"Sant Martí",65,"el Clot","Usat. Euros/m2 construït",3868.6
2018,1,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Usat. Euros/m2 construït",4196.6
2018,1,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Usat. Euros/m2 construït",4188.1
2018,1,10,"Sant Martí",68,"el Poblenou","Usat. Euros/m2 construït",3750.3
2018,1,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Usat. Euros/m2 construït",5032.1
2018,1,10,"Sant Martí",70,"el Besòs i el Maresme","Usat. Euros/m2 construït",2985.9
2018,1,10,"Sant Martí",71,"Provençals del Poblenou","Usat. Euros/m2 construït",3909.4
2018,1,10,"Sant Martí",72,"Sant Martí de Provençals","Usat. Euros/m2 construït",3451.5
2018,1,10,"Sant Martí",73,"la Verneda i la Pau","Usat. Euros/m2 construït",2180.1
2018,2,1,"Ciutat Vella",1,"el Raval","Total. Milers d'euros",271.2
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Total. Milers d'euros",492.6
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Total. Milers d'euros",203
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Total. Milers d'euros",283.3
2018,2,2,"Eixample",5,"el Fort Pienc","Total. Milers d'euros",337.2
2018,2,2,"Eixample",6,"la Sagrada Família","Total. Milers d'euros",180.2
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Total. Milers d'euros",501.4
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Total. Milers d'euros",393.6
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Total. Milers d'euros",278.2
2018,2,2,"Eixample",10,"Sant Antoni","Total. Milers d'euros",296.5
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Total. Milers d'euros",205.6
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Total. Milers d'euros",40.5
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Total. Milers d'euros",166.1
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Total. Milers d'euros",229.2
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Total. Milers d'euros",192.1
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Total. Milers d'euros",211.1
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Total. Milers d'euros",227.9
2018,2,3,"Sants-Montjuïc",18,"Sants","Total. Milers d'euros",230.8
2018,2,4,"Les Corts",19,"les Corts","Total. Milers d'euros",419.5
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Total. Milers d'euros",373.6
2018,2,4,"Les Corts",21,"Pedralbes","Total. Milers d'euros",1014.1
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Total. Milers d'euros",410.6
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Total. Milers d'euros",717.2
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Total. Milers d'euros",1053.9
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Total. Milers d'euros",628.6
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Total. Milers d'euros",564
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Total. Milers d'euros",565.6
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Total. Milers d'euros",250
2018,2,6,"Gràcia",29,"el Coll","Total. Milers d'euros",299.1
2018,2,6,"Gràcia",30,"la Salut","Total. Milers d'euros",356.2
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Total. Milers d'euros",362
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Total. Milers d'euros",352.4
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Total. Milers d'euros",296.8
2018,2,7,"Horta-Guinardó",34,"Can Baró","Total. Milers d'euros",302.3
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Total. Milers d'euros",187.4
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Total. Milers d'euros",237.6
2018,2,7,"Horta-Guinardó",37,"el Carmel","Total. Milers d'euros",162.5
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Total. Milers d'euros",158.5
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Total. Milers d'euros",139.5
2018,2,7,"Horta-Guinardó",40,"Montbau","Total. Milers d'euros",135.8
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Total. Milers d'euros",165
2018,2,7,"Horta-Guinardó",42,"la Clota","Total. Milers d'euros",240
2018,2,7,"Horta-Guinardó",43,"Horta","Total. Milers d'euros",224.9
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Total. Milers d'euros",194
2018,2,8,"Nou Barris",45,"Porta","Total. Milers d'euros",162.2
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Total. Milers d'euros",118.9
2018,2,8,"Nou Barris",47,"Can Peguera","Total. Milers d'euros",NA
2018,2,8,"Nou Barris",48,"la Guineueta","Total. Milers d'euros",182.6
2018,2,8,"Nou Barris",49,"Canyelles","Total. Milers d'euros",137
2018,2,8,"Nou Barris",50,"les Roquetes","Total. Milers d'euros",180.3
2018,2,8,"Nou Barris",51,"Verdun","Total. Milers d'euros",143.2
2018,2,8,"Nou Barris",52,"la Prosperitat","Total. Milers d'euros",126.3
2018,2,8,"Nou Barris",53,"la Trinitat Nova","Total. Milers d'euros",70
2018,2,8,"Nou Barris",54,"Torre Baró","Total. Milers d'euros",125
2018,2,8,"Nou Barris",55,"Ciutat Meridiana","Total. Milers d'euros",84.7
2018,2,8,"Nou Barris",56,"Vallbona","Total. Milers d'euros",250
2018,2,9,"Sant Andreu",57,"la Trinitat Vella","Total. Milers d'euros",139.5
2018,2,9,"Sant Andreu",58,"Baró de Viver","Total. Milers d'euros",295
2018,2,9,"Sant Andreu",59,"el Bon Pastor","Total. Milers d'euros",141.9
2018,2,9,"Sant Andreu",60,"Sant Andreu","Total. Milers d'euros",217.3
2018,2,9,"Sant Andreu",61,"la Sagrera","Total. Milers d'euros",256.6
2018,2,9,"Sant Andreu",62,"el Congrés i els Indians","Total. Milers d'euros",143
2018,2,9,"Sant Andreu",63,"Navas","Total. Milers d'euros",407.9
2018,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Total. Milers d'euros",307.5
2018,2,10,"Sant Martí",65,"el Clot","Total. Milers d'euros",392
2018,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Total. Milers d'euros",275.3
2018,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Total. Milers d'euros",460
2018,2,10,"Sant Martí",68,"el Poblenou","Total. Milers d'euros",339.3
2018,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Total. Milers d'euros",589.5
2018,2,10,"Sant Martí",70,"el Besòs i el Maresme","Total. Milers d'euros",177.7
2018,2,10,"Sant Martí",71,"Provençals del Poblenou","Total. Milers d'euros",285.1
2018,2,10,"Sant Martí",72,"Sant Martí de Provençals","Total. Milers d'euros",289.1
2018,2,10,"Sant Martí",73,"la Verneda i la Pau","Total. Milers d'euros",150.3
2018,2,1,"Ciutat Vella",1,"el Raval","Nou. Milers d'euros",536
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Nou. Milers d'euros",630.4
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Nou. Milers d'euros",113.4
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Nou. Milers d'euros",309.7
2018,2,2,"Eixample",5,"el Fort Pienc","Nou. Milers d'euros",NA
2018,2,2,"Eixample",6,"la Sagrada Família","Nou. Milers d'euros",NA
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Nou. Milers d'euros",219
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Nou. Milers d'euros",456.7
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Nou. Milers d'euros",294.8
2018,2,2,"Eixample",10,"Sant Antoni","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Nou. Milers d'euros",241.7
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Nou. Milers d'euros",NA
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Nou. Milers d'euros",286
2018,2,3,"Sants-Montjuïc",18,"Sants","Nou. Milers d'euros",NA
2018,2,4,"Les Corts",19,"les Corts","Nou. Milers d'euros",746.3
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Nou. Milers d'euros",NA
2018,2,4,"Les Corts",21,"Pedralbes","Nou. Milers d'euros",NA
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Nou. Milers d'euros",NA
2018,2,5,"Sarrià-Sant Gervasi",23,"Sarrià","Nou. Milers d'euros",NA
2018,2,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Nou. Milers d'euros",NA
2018,2,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Nou. Milers d'euros",609.5
2018,2,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Nou. Milers d'euros",535.2
2018,2,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Nou. Milers d'euros",576.2
2018,2,6,"Gràcia",28,"Vallcarca i els Penitents","Nou. Milers d'euros",328.5
2018,2,6,"Gràcia",29,"el Coll","Nou. Milers d'euros",NA
2018,2,6,"Gràcia",30,"la Salut","Nou. Milers d'euros",NA
2018,2,6,"Gràcia",31,"la Vila de Gràcia","Nou. Milers d'euros",418.6
2018,2,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",33,"el Baix Guinardó","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",34,"Can Baró","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",35,"el Guinardó","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",36,"la Font d'en Fargues","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",37,"el Carmel","Nou. Milers d'euros",177.6
2018,2,7,"Horta-Guinardó",38,"la Teixonera","Nou. Milers d'euros",121.3
2018,2,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",40,"Montbau","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",41,"la Vall d'Hebron","Nou. Milers d'euros",150
2018,2,7,"Horta-Guinardó",42,"la Clota","Nou. Milers d'euros",NA
2018,2,7,"Horta-Guinardó",43,"Horta","Nou. Milers d'euros",225.2
2018,2,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",45,"Porta","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",46,"el Turó de la Peira","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",47,"Can Peguera","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",48,"la Guineueta","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",49,"Canyelles","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",50,"les Roquetes","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",51,"Verdun","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",52,"la Prosperitat","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",53,"la Trinitat Nova","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",54,"Torre Baró","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",55,"Ciutat Meridiana","Nou. Milers d'euros",NA
2018,2,8,"Nou Barris",56,"Vallbona","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",57,"la Trinitat Vella","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",58,"Baró de Viver","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",59,"el Bon Pastor","Nou. Milers d'euros",210
2018,2,9,"Sant Andreu",60,"Sant Andreu","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",61,"la Sagrera","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",62,"el Congrés i els Indians","Nou. Milers d'euros",NA
2018,2,9,"Sant Andreu",63,"Navas","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Nou. Milers d'euros",360
2018,2,10,"Sant Martí",65,"el Clot","Nou. Milers d'euros",500.4
2018,2,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",68,"el Poblenou","Nou. Milers d'euros",442.8
2018,2,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",70,"el Besòs i el Maresme","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",71,"Provençals del Poblenou","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",72,"Sant Martí de Provençals","Nou. Milers d'euros",NA
2018,2,10,"Sant Martí",73,"la Verneda i la Pau","Nou. Milers d'euros",100.7
2018,2,1,"Ciutat Vella",1,"el Raval","Usat. Milers d'euros",253.7
2018,2,1,"Ciutat Vella",2,"el Barri Gòtic","Usat. Milers d'euros",439.1
2018,2,1,"Ciutat Vella",3,"la Barceloneta","Usat. Milers d'euros",220.4
2018,2,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Usat. Milers d'euros",281.9
2018,2,2,"Eixample",5,"el Fort Pienc","Usat. Milers d'euros",341.4
2018,2,2,"Eixample",6,"la Sagrada Família","Usat. Milers d'euros",180.2
2018,2,2,"Eixample",7,"la Dreta de l'Eixample","Usat. Milers d'euros",518.6
2018,2,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Usat. Milers d'euros",389
2018,2,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Usat. Milers d'euros",275.3
2018,2,2,"Eixample",10,"Sant Antoni","Usat. Milers d'euros",296.5
2018,2,3,"Sants-Montjuïc",11,"el Poble Sec","Usat. Milers d'euros",209.9
2018,2,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Usat. Milers d'euros",40.5
2018,2,3,"Sants-Montjuïc",13,"la Marina de Port","Usat. Milers d'euros",166.1
2018,2,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Usat. Milers d'euros",229.2
2018,2,3,"Sants-Montjuïc",15,"Hostafrancs","Usat. Milers d'euros",186.4
2018,2,3,"Sants-Montjuïc",16,"la Bordeta","Usat. Milers d'euros",211.1
2018,2,3,"Sants-Montjuïc",17,"Sants - Badal","Usat. Milers d'euros",202.5
2018,2,3,"Sants-Montjuïc",18,"Sants","Usat. Milers d'euros",228.9
2018,2,4,"Les Corts",19,"les Corts","Usat. Milers d'euros",398.5
2018,2,4,"Les Corts",20,"la Maternitat i Sant Ramon","Usat. Milers d'euros",373.6
2018,2,4,"Les Corts",21,"Pedralbes","Usat. Milers d'euros",1014.1
2018,2,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Usat. Milers d'euros",410.6
