,dates,prices
915,"August 18, 2019",$710
916,"August 18, 2019",$961
917,"August 18, 2019",$833
918,"August 18, 2019",$715
919,"August 17, 2019",$960
920,"August 20, 2019",$490
921,"August 20, 2019",$735
922,"August 19, 2019",$650
923,"August 19, 2019",$985
924,"August 19, 2019",$985
925,"August 18, 2019",$710
926,"August 18, 2019",$961
927,"August 18, 2019",$833
928,"August 18, 2019",$715
929,"August 17, 2019",$960
930,"August 17, 2019",$839
931,"August 16, 2019",$560
932,"August 15, 2019",$881
933,"August 15, 2019",$825
934,"August 15, 2019",$555
935,"August 14, 2019",$730
936,"August 13, 2019",$800
937,"August 13, 2019",$659
938,"August 13, 2019",$945
939,"August 13, 2019",$820
940,"August 17, 2019",$839
941,"August 16, 2019",$560
942,"August 15, 2019",$881
943,"August 15, 2019",$825
944,"August 15, 2019",$555
945,"August 14, 2019",$730
946,"August 13, 2019",$800
947,"August 13, 2019",$659
948,"August 13, 2019",$945
949,"August 13, 2019",$820
950,"August 13, 2019",$500
951,"August 13, 2019",$744
952,"August 12, 2019",$945
953,"August 12, 2019",$610
954,"August 12, 2019",$985
955,"August 12, 2019",$660
956,"August 11, 2019","$1,050"
957,"August 10, 2019",$821
958,"August 10, 2019",$912
959,"August 10, 2019",$900
960,"August 13, 2019",$500
961,"August 13, 2019",$744
962,"August 12, 2019",$945
963,"August 12, 2019",$610
964,"August 12, 2019",$985
965,"August 12, 2019",$660
966,"August 11, 2019","$1,050"
967,"August 10, 2019",$821
968,"August 10, 2019",$912
969,"August 10, 2019",$900
970,"August 13, 2019",$500
971,"August 13, 2019",$744
972,"August 12, 2019",$945
973,"August 12, 2019",$610
974,"August 12, 2019",$985
975,"August 12, 2019",$660
976,"August 11, 2019","$1,050"
977,"August 10, 2019",$821
978,"August 10, 2019",$912
979,"August 10, 2019",$900
980,"August 10, 2019",$899
981,"August 10, 2019",$740
982,"August 9, 2019",$800
983,"August 9, 2019",$950
984,"August 9, 2019",$680
985,"August 9, 2019",$520
986,"August 8, 2019",$759
987,"August 7, 2019",$565
988,"August 6, 2019",$685
989,"August 6, 2019",$505
990,"August 10, 2019",$899
991,"August 10, 2019",$740
992,"August 9, 2019",$800
993,"August 9, 2019",$950
994,"August 9, 2019",$680
995,"August 9, 2019",$520
996,"August 8, 2019",$759
997,"August 7, 2019",$565
998,"August 6, 2019",$685
999,"August 6, 2019",$505
1000,"August 10, 2019",$899
1001,"August 10, 2019",$740
1002,"August 9, 2019",$800
1003,"August 9, 2019",$950
1004,"August 9, 2019",$680
1005,"August 9, 2019",$520
1006,"August 8, 2019",$759
1007,"August 7, 2019",$565
1008,"August 6, 2019",$685
1009,"August 6, 2019",$505
1010,"August 10, 2019",$899
1011,"August 10, 2019",$740
1012,"August 9, 2019",$800
1013,"August 9, 2019",$950
1014,"August 9, 2019",$680
1015,"August 9, 2019",$520
1016,"August 8, 2019",$759
1017,"August 7, 2019",$565
1018,"August 6, 2019",$685
1019,"August 6, 2019",$505
1020,"August 6, 2019",$909
1021,"August 5, 2019",$475
1022,"August 5, 2019",$661
1023,"August 5, 2019",$670
1024,"August 4, 2019",$720
1025,"August 4, 2019",$925
1026,"August 4, 2019",$900
1027,"August 3, 2019",$684
1028,"August 3, 2019",$506
1029,"August 2, 2019","$1,140"
1030,"August 6, 2019",$909
1031,"August 5, 2019",$475
1032,"August 5, 2019",$661
1033,"August 5, 2019",$670
1034,"August 4, 2019",$720
1035,"August 4, 2019",$925
1036,"August 4, 2019",$900
1037,"August 3, 2019",$684
1038,"August 3, 2019",$506
1039,"August 2, 2019","$1,140"
1040,"August 10, 2019",$899
1041,"August 10, 2019",$740
1042,"August 9, 2019",$800
1043,"August 9, 2019",$950
1044,"August 9, 2019",$680
1045,"August 9, 2019",$520
1046,"August 8, 2019",$759
1047,"August 7, 2019",$565
1048,"August 6, 2019",$685
1049,"August 6, 2019",$505
1050,"August 6, 2019",$909
1051,"August 5, 2019",$475
1052,"August 5, 2019",$661
1053,"August 5, 2019",$670
1054,"August 4, 2019",$720
1055,"August 4, 2019",$925
1056,"August 4, 2019",$900
1057,"August 3, 2019",$684
1058,"August 3, 2019",$506
1059,"August 2, 2019","$1,140"
1060,"August 6, 2019",$909
1061,"August 5, 2019",$475
1062,"August 5, 2019",$661
1063,"August 5, 2019",$670
1064,"August 4, 2019",$720
1065,"August 4, 2019",$925
1066,"August 4, 2019",$900
1067,"August 3, 2019",$684
1068,"August 3, 2019",$506
1069,"August 2, 2019","$1,140"
1070,"August 6, 2019",$909
1071,"August 5, 2019",$475
1072,"August 5, 2019",$661
1073,"August 5, 2019",$670
1074,"August 4, 2019",$720
1075,"August 4, 2019",$925
1076,"August 4, 2019",$900
1077,"August 3, 2019",$684
1078,"August 3, 2019",$506
1079,"August 2, 2019","$1,140"
1080,"August 2, 2019",$880
1081,"August 2, 2019",$890
1082,"August 2, 2019",$520
1083,"August 1, 2019",$830
1084,"August 1, 2019",$720
1085,"August 1, 2019",$690
1086,"August 1, 2019",$825
1087,"August 1, 2019",$803
1088,"July 30, 2019",$688
1089,"July 30, 2019",$775
1090,"August 6, 2019",$909
1091,"August 5, 2019",$475
1092,"August 5, 2019",$661
1093,"August 5, 2019",$670
1094,"August 4, 2019",$720
1095,"August 4, 2019",$925
1096,"August 4, 2019",$900
1097,"August 3, 2019",$684
1098,"August 3, 2019",$506
1099,"August 2, 2019","$1,140"
1100,"August 2, 2019",$880
1101,"August 2, 2019",$890
1102,"August 2, 2019",$520
1103,"August 1, 2019",$830
1104,"August 1, 2019",$720
1105,"August 1, 2019",$690
1106,"August 1, 2019",$825
1107,"August 1, 2019",$803
1108,"July 30, 2019",$688
1109,"July 30, 2019",$775
1110,"August 6, 2019",$909
1111,"August 5, 2019",$475
1112,"August 5, 2019",$661
1113,"August 5, 2019",$670
1114,"August 4, 2019",$720
1115,"August 4, 2019",$925
1116,"August 4, 2019",$900
1117,"August 3, 2019",$684
1118,"August 3, 2019",$506
1119,"August 2, 2019","$1,140"
1120,"August 2, 2019",$880
1121,"August 2, 2019",$890
1122,"August 2, 2019",$520
1123,"August 1, 2019",$830
1124,"August 1, 2019",$720
1125,"August 1, 2019",$690
1126,"August 1, 2019",$825
1127,"August 1, 2019",$803
1128,"July 30, 2019",$688
1129,"July 30, 2019",$775
1130,"August 6, 2019",$909
1131,"August 5, 2019",$475
1132,"August 5, 2019",$661
1133,"August 5, 2019",$670
1134,"August 4, 2019",$720
1135,"August 4, 2019",$925
1136,"August 4, 2019",$900
1137,"August 3, 2019",$684
1138,"August 3, 2019",$506
1139,"August 2, 2019","$1,140"
1140,"August 2, 2019",$880
1141,"August 2, 2019",$890
1142,"August 2, 2019",$520
1143,"August 1, 2019",$830
1144,"August 1, 2019",$720
1145,"August 1, 2019",$690
1146,"August 1, 2019",$825
1147,"August 1, 2019",$803
1148,"July 30, 2019",$688
1149,"July 30, 2019",$775
1150,"August 2, 2019",$880
1151,"August 2, 2019",$890
1152,"August 2, 2019",$520
1153,"August 1, 2019",$830
1154,"August 1, 2019",$720
1155,"August 1, 2019",$690
1156,"August 1, 2019",$825
1157,"August 1, 2019",$803
1158,"July 30, 2019",$688
1159,"July 30, 2019",$775
1160,"August 2, 2019",$880
1161,"August 2, 2019",$890
1162,"August 2, 2019",$520
1163,"August 1, 2019",$830
1164,"August 1, 2019",$720
1165,"August 1, 2019",$690
1166,"August 1, 2019",$825
1167,"August 1, 2019",$803
1168,"July 30, 2019",$688
1169,"July 30, 2019",$775
1170,"August 2, 2019",$880
1171,"August 2, 2019",$890
1172,"August 2, 2019",$520
1173,"August 1, 2019",$830
1174,"August 1, 2019",$720
1175,"August 1, 2019",$690
1176,"August 1, 2019",$825
1177,"August 1, 2019",$803
1178,"July 30, 2019",$688
1179,"July 30, 2019",$775
1180,"August 2, 2019",$880
1181,"August 2, 2019",$890
1182,"August 2, 2019",$520
1183,"August 1, 2019",$830
1184,"August 1, 2019",$720
1185,"August 1, 2019",$690
1186,"August 1, 2019",$825
1187,"August 1, 2019",$803
1188,"July 30, 2019",$688
1189,"July 30, 2019",$775
1190,"August 2, 2019",$880
1191,"August 2, 2019",$890
1192,"August 2, 2019",$520
1193,"August 1, 2019",$830
1194,"August 1, 2019",$720
1195,"August 1, 2019",$690
1196,"August 1, 2019",$825
1197,"August 1, 2019",$803
1198,"July 30, 2019",$688
1199,"July 30, 2019",$775
1200,"August 2, 2019",$880
1201,"August 2, 2019",$890
1202,"August 2, 2019",$520
1203,"August 1, 2019",$830
1204,"August 1, 2019",$720
1205,"August 1, 2019",$690
1206,"August 1, 2019",$825
1207,"August 1, 2019",$803
1208,"July 30, 2019",$688
1209,"July 30, 2019",$775
1210,"August 2, 2019",$880
1211,"August 2, 2019",$890
1212,"August 2, 2019",$520
1213,"August 1, 2019",$830
1214,"August 1, 2019",$720
1215,"August 1, 2019",$690
1216,"August 1, 2019",$825
1217,"August 1, 2019",$803
1218,"July 30, 2019",$688
1219,"July 30, 2019",$775
1220,"August 2, 2019",$880
1221,"August 2, 2019",$890
1222,"August 2, 2019",$520
1223,"August 1, 2019",$830
1224,"August 1, 2019",$720
1225,"August 1, 2019",$690
1226,"August 1, 2019",$825
1227,"August 1, 2019",$803
1228,"July 30, 2019",$688
1229,"July 30, 2019",$775
1230,"July 30, 2019",$505
1231,"July 30, 2019",$803
1232,"July 29, 2019",$825
1233,"July 29, 2019",$670
1234,"July 29, 2019",$670
1235,"July 28, 2019",$920
1236,"July 27, 2019",$550
1237,"July 27, 2019",$685
1238,"July 27, 2019",$635
1239,"July 27, 2019",$628
1240,"August 2, 2019",$880
1241,"August 2, 2019",$890
1242,"August 2, 2019",$520
1243,"August 1, 2019",$830
1244,"August 1, 2019",$720
1245,"August 1, 2019",$690
1246,"August 1, 2019",$825
1247,"August 1, 2019",$803
1248,"July 30, 2019",$688
1249,"July 30, 2019",$775
1250,"July 30, 2019",$505
1251,"July 30, 2019",$803
1252,"July 29, 2019",$825
1253,"July 29, 2019",$670
1254,"July 29, 2019",$670
1255,"July 28, 2019",$920
1256,"July 27, 2019",$550
1257,"July 27, 2019",$685
1258,"July 27, 2019",$635
1259,"July 27, 2019",$628
1260,"August 2, 2019",$880
1261,"August 2, 2019",$890
1262,"August 2, 2019",$520
1263,"August 1, 2019",$830
1264,"August 1, 2019",$720
1265,"August 1, 2019",$690
1266,"August 1, 2019",$825
1267,"August 1, 2019",$803
1268,"July 30, 2019",$688
1269,"July 30, 2019",$775
1270,"August 2, 2019",$880
1271,"August 2, 2019",$890
1272,"August 2, 2019",$520
1273,"August 1, 2019",$830
1274,"August 1, 2019",$720
1275,"August 1, 2019",$690
1276,"August 1, 2019",$825
1277,"August 1, 2019",$803
1278,"July 30, 2019",$688
1279,"July 30, 2019",$775
1280,"August 2, 2019",$880
1281,"August 2, 2019",$890
1282,"August 2, 2019",$520
1283,"August 1, 2019",$830
1284,"August 1, 2019",$720
1285,"August 1, 2019",$690
1286,"August 1, 2019",$825
1287,"August 1, 2019",$803
1288,"July 30, 2019",$688
1289,"July 30, 2019",$775
1290,"July 30, 2019",$505
1291,"July 30, 2019",$803
1292,"July 29, 2019",$825
1293,"July 29, 2019",$670
1294,"July 29, 2019",$670
1295,"July 28, 2019",$920
1296,"July 27, 2019",$550
1297,"July 27, 2019",$685
1298,"July 27, 2019",$635
1299,"July 27, 2019",$628
1300,"July 30, 2019",$505
1301,"July 30, 2019",$803
1302,"July 29, 2019",$825
1303,"July 29, 2019",$670
1304,"July 29, 2019",$670
1305,"July 28, 2019",$920
1306,"July 27, 2019",$550
1307,"July 27, 2019",$685
1308,"July 27, 2019",$635
1309,"July 27, 2019",$628
1310,"July 30, 2019",$505
1311,"July 30, 2019",$803
1312,"July 29, 2019",$825
1313,"July 29, 2019",$670
1314,"July 29, 2019",$670
1315,"July 28, 2019",$920
1316,"July 27, 2019",$550
1317,"July 27, 2019",$685
1318,"July 27, 2019",$635
1319,"July 27, 2019",$628
1320,"July 30, 2019",$505
1321,"July 30, 2019",$803
1322,"July 29, 2019",$825
1323,"July 29, 2019",$670
1324,"July 29, 2019",$670
1325,"July 28, 2019",$920
1326,"July 27, 2019",$550
1327,"July 27, 2019",$685
1328,"July 27, 2019",$635
1329,"July 27, 2019",$628
1330,"July 30, 2019",$505
1331,"July 30, 2019",$803
1332,"July 29, 2019",$825
1333,"July 29, 2019",$670
1334,"July 29, 2019",$670
1335,"July 28, 2019",$920
1336,"July 27, 2019",$550
1337,"July 27, 2019",$685
1338,"July 27, 2019",$635
1339,"July 27, 2019",$628
1340,"July 26, 2019",$810
1341,"July 26, 2019",$690
1342,"July 26, 2019",$750
1343,"July 25, 2019",$790
1344,"July 25, 2019",$830
1345,"July 24, 2019","$1,200"
1346,"July 24, 2019",$691
1347,"July 23, 2019",$910
1348,"July 23, 2019",$989
1349,"July 23, 2019",$660
1350,"July 30, 2019",$505
1351,"July 30, 2019",$803
1352,"July 29, 2019",$825
1353,"July 29, 2019",$670
1354,"July 29, 2019",$670
1355,"July 28, 2019",$920
1356,"July 27, 2019",$550
1357,"July 27, 2019",$685
1358,"July 27, 2019",$635
1359,"July 27, 2019",$628
1360,"July 30, 2019",$505
1361,"July 30, 2019",$803
1362,"July 29, 2019",$825
1363,"July 29, 2019",$670
1364,"July 29, 2019",$670
1365,"July 28, 2019",$920
1366,"July 27, 2019",$550
1367,"July 27, 2019",$685
1368,"July 27, 2019",$635
1369,"July 27, 2019",$628
1370,"July 30, 2019",$505
1371,"July 30, 2019",$803
1372,"July 29, 2019",$825
1373,"July 29, 2019",$670
1374,"July 29, 2019",$670
1375,"July 28, 2019",$920
1376,"July 27, 2019",$550
1377,"July 27, 2019",$685
1378,"July 27, 2019",$635
1379,"July 27, 2019",$628
1380,"July 26, 2019",$810
1381,"July 26, 2019",$690
1382,"July 26, 2019",$750
1383,"July 25, 2019",$790
1384,"July 25, 2019",$830
1385,"July 24, 2019","$1,200"
1386,"July 24, 2019",$691
1387,"July 23, 2019",$910
1388,"July 23, 2019",$989
1389,"July 23, 2019",$660
1390,"July 23, 2019",$730
1391,"July 23, 2019",$790
1392,"July 23, 2019",$659
1393,"July 23, 2019",$715
1394,"July 22, 2019","$1,015"
1395,"July 22, 2019",$835
1396,"July 21, 2019",$675
1397,"July 21, 2019",$856
1398,"July 21, 2019",$923
1399,"July 21, 2019",$845
1400,"July 26, 2019",$810
1401,"July 26, 2019",$690
1402,"July 26, 2019",$750
1403,"July 25, 2019",$790
1404,"July 25, 2019",$830
1405,"July 24, 2019","$1,200"
1406,"July 24, 2019",$691
1407,"July 23, 2019",$910
1408,"July 23, 2019",$989
1409,"July 23, 2019",$660
1410,"July 23, 2019",$730
1411,"July 23, 2019",$790
1412,"July 23, 2019",$659
1413,"July 23, 2019",$715
1414,"July 22, 2019","$1,015"
1415,"July 22, 2019",$835
1416,"July 21, 2019",$675
1417,"July 21, 2019",$856
1418,"July 21, 2019",$923
1419,"July 21, 2019",$845
1420,"July 23, 2019",$730
1421,"July 23, 2019",$790
1422,"July 23, 2019",$659
1423,"July 23, 2019",$715
1424,"July 22, 2019","$1,015"
1425,"July 22, 2019",$835
1426,"July 21, 2019",$675
1427,"July 21, 2019",$856
1428,"July 21, 2019",$923
1429,"July 21, 2019",$845
1430,"July 20, 2019",$913
1431,"July 19, 2019",$600
1432,"July 19, 2019",$662
1433,"July 19, 2019",$775
1434,"July 19, 2019",$821
1435,"July 19, 2019",$980
1436,"July 19, 2019",$955
1437,"July 19, 2019",$707
1438,"July 19, 2019",$890
1439,"July 19, 2019",$651
1440,"July 20, 2019",$913
1441,"July 19, 2019",$600
1442,"July 19, 2019",$662
1443,"July 19, 2019",$775
1444,"July 19, 2019",$821
1445,"July 19, 2019",$980
1446,"July 19, 2019",$955
1447,"July 19, 2019",$707
1448,"July 19, 2019",$890
1449,"July 19, 2019",$651
1450,"July 19, 2019","$1,019"
1451,"July 18, 2019","$1,019"
1452,"July 18, 2019",$830
1453,"July 18, 2019",$936
1454,"July 18, 2019",$339
1455,"July 18, 2019",$865
1456,"July 17, 2019",$970
1457,"July 17, 2019",$794
1458,"July 17, 2019",$840
1459,"July 17, 2019",$849
1460,"July 19, 2019","$1,019"
1461,"July 18, 2019","$1,019"
1462,"July 18, 2019",$830
1463,"July 18, 2019",$936
1464,"July 18, 2019",$339
1465,"July 18, 2019",$865
1466,"July 17, 2019",$970
1467,"July 17, 2019",$794
1468,"July 17, 2019",$840
1469,"July 17, 2019",$849
1470,"July 17, 2019",$925
1471,"July 17, 2019",$951
1472,"July 16, 2019",$560
1473,"July 16, 2019",$985
1474,"July 16, 2019","$1,000"
1475,"July 16, 2019",$760
1476,"July 15, 2019",$500
1477,"July 14, 2019","$1,050"
1478,"July 14, 2019",$625
1479,"July 13, 2019",$767
1480,"July 19, 2019","$1,019"
1481,"July 18, 2019","$1,019"
1482,"July 18, 2019",$830
1483,"July 18, 2019",$936
1484,"July 18, 2019",$339
1485,"July 18, 2019",$865
1486,"July 17, 2019",$970
1487,"July 17, 2019",$794
1488,"July 17, 2019",$840
1489,"July 17, 2019",$849
1490,"July 17, 2019",$925
1491,"July 17, 2019",$951
1492,"July 16, 2019",$560
1493,"July 16, 2019",$985
1494,"July 16, 2019","$1,000"
1495,"July 16, 2019",$760
1496,"July 15, 2019",$500
1497,"July 14, 2019","$1,050"
1498,"July 14, 2019",$625
1499,"July 13, 2019",$767
1500,"July 17, 2019",$925
1501,"July 17, 2019",$951
1502,"July 16, 2019",$560
1503,"July 16, 2019",$985
1504,"July 16, 2019","$1,000"
1505,"July 16, 2019",$760
1506,"July 15, 2019",$500
1507,"July 14, 2019","$1,050"
1508,"July 14, 2019",$625
1509,"July 13, 2019",$767
1510,"July 17, 2019",$925
1511,"July 17, 2019",$951
1512,"July 16, 2019",$560
1513,"July 16, 2019",$985
1514,"July 16, 2019","$1,000"
1515,"July 16, 2019",$760
1516,"July 15, 2019",$500
1517,"July 14, 2019","$1,050"
1518,"July 14, 2019",$625
1519,"July 13, 2019",$767
1520,"July 17, 2019",$925
1521,"July 17, 2019",$951
1522,"July 16, 2019",$560
1523,"July 16, 2019",$985
1524,"July 16, 2019","$1,000"
1525,"July 16, 2019",$760
1526,"July 15, 2019",$500
1527,"July 14, 2019","$1,050"
1528,"July 14, 2019",$625
1529,"July 13, 2019",$767
1530,"July 17, 2019",$925
1531,"July 17, 2019",$951
1532,"July 16, 2019",$560
1533,"July 16, 2019",$985
1534,"July 16, 2019","$1,000"
1535,"July 16, 2019",$760
1536,"July 15, 2019",$500
1537,"July 14, 2019","$1,050"
1538,"July 14, 2019",$625
1539,"July 13, 2019",$767
1540,"July 17, 2019",$925
1541,"July 17, 2019",$951
1542,"July 16, 2019",$560
1543,"July 16, 2019",$985
1544,"July 16, 2019","$1,000"
1545,"July 16, 2019",$760
1546,"July 15, 2019",$500
1547,"July 14, 2019","$1,050"
1548,"July 14, 2019",$625
1549,"July 13, 2019",$767
1550,"July 12, 2019",$650
1551,"July 12, 2019",$839
1552,"July 11, 2019",$801
1553,"July 11, 2019",$777
1554,"July 10, 2019",$700
1555,"July 10, 2019",$835
1556,"July 10, 2019",$730
1557,"July 10, 2019",$601
1558,"July 9, 2019","$1,023"
1559,"July 9, 2019",$775
1560,"July 12, 2019",$650
1561,"July 12, 2019",$839
1562,"July 11, 2019",$801
1563,"July 11, 2019",$777
1564,"July 10, 2019",$700
1565,"July 10, 2019",$835
1566,"July 10, 2019",$730
1567,"July 10, 2019",$601
1568,"July 9, 2019","$1,023"
1569,"July 9, 2019",$775
1570,"July 17, 2019",$925
1571,"July 17, 2019",$951
1572,"July 16, 2019",$560
1573,"July 16, 2019",$985
1574,"July 16, 2019","$1,000"
1575,"July 16, 2019",$760
1576,"July 15, 2019",$500
1577,"July 14, 2019","$1,050"
1578,"July 14, 2019",$625
1579,"July 13, 2019",$767
1580,"July 12, 2019",$650
1581,"July 12, 2019",$839
1582,"July 11, 2019",$801
1583,"July 11, 2019",$777
1584,"July 10, 2019",$700
1585,"July 10, 2019",$835
1586,"July 10, 2019",$730
1587,"July 10, 2019",$601
1588,"July 9, 2019","$1,023"
1589,"July 9, 2019",$775
1590,"July 17, 2019",$925
1591,"July 17, 2019",$951
1592,"July 16, 2019",$560
1593,"July 16, 2019",$985
1594,"July 16, 2019","$1,000"
1595,"July 16, 2019",$760
1596,"July 15, 2019",$500
1597,"July 14, 2019","$1,050"
1598,"July 14, 2019",$625
1599,"July 13, 2019",$767
1600,"July 17, 2019",$925
1601,"July 17, 2019",$951
1602,"July 16, 2019",$560
1603,"July 16, 2019",$985
1604,"July 16, 2019","$1,000"
1605,"July 16, 2019",$760
1606,"July 15, 2019",$500
1607,"July 14, 2019","$1,050"
1608,"July 14, 2019",$625
1609,"July 13, 2019",$767
1610,"July 12, 2019",$650
1611,"July 12, 2019",$839
1612,"July 11, 2019",$801
1613,"July 11, 2019",$777
1614,"July 10, 2019",$700
1615,"July 10, 2019",$835
1616,"July 10, 2019",$730
1617,"July 10, 2019",$601
1618,"July 9, 2019","$1,023"
1619,"July 9, 2019",$775
1620,"July 17, 2019",$925
1621,"July 17, 2019",$951
1622,"July 16, 2019",$560
1623,"July 16, 2019",$985
1624,"July 16, 2019","$1,000"
1625,"July 16, 2019",$760
1626,"July 15, 2019",$500
1627,"July 14, 2019","$1,050"
1628,"July 14, 2019",$625
1629,"July 13, 2019",$767
1630,"July 12, 2019",$650
1631,"July 12, 2019",$839
1632,"July 11, 2019",$801
1633,"July 11, 2019",$777
1634,"July 10, 2019",$700
1635,"July 10, 2019",$835
1636,"July 10, 2019",$730
1637,"July 10, 2019",$601
1638,"July 9, 2019","$1,023"
1639,"July 9, 2019",$775
1640,"July 12, 2019",$650
1641,"July 12, 2019",$839
1642,"July 11, 2019",$801
1643,"July 11, 2019",$777
1644,"July 10, 2019",$700
1645,"July 10, 2019",$835
1646,"July 10, 2019",$730
1647,"July 10, 2019",$601
1648,"July 9, 2019","$1,023"
1649,"July 9, 2019",$775
1650,"July 12, 2019",$650
1651,"July 12, 2019",$839
1652,"July 11, 2019",$801
1653,"July 11, 2019",$777
1654,"July 10, 2019",$700
1655,"July 10, 2019",$835
1656,"July 10, 2019",$730
1657,"July 10, 2019",$601
1658,"July 9, 2019","$1,023"
1659,"July 9, 2019",$775
1660,"July 12, 2019",$650
1661,"July 12, 2019",$839
1662,"July 11, 2019",$801
1663,"July 11, 2019",$777
1664,"July 10, 2019",$700
1665,"July 10, 2019",$835
1666,"July 10, 2019",$730
1667,"July 10, 2019",$601
1668,"July 9, 2019","$1,023"
1669,"July 9, 2019",$775
1670,"July 12, 2019",$650
1671,"July 12, 2019",$839
1672,"July 11, 2019",$801
1673,"July 11, 2019",$777
1674,"July 10, 2019",$700
1675,"July 10, 2019",$835
1676,"July 10, 2019",$730
1677,"July 10, 2019",$601
1678,"July 9, 2019","$1,023"
1679,"July 9, 2019",$775
1680,"July 12, 2019",$650
1681,"July 12, 2019",$839
1682,"July 11, 2019",$801
1683,"July 11, 2019",$777
1684,"July 10, 2019",$700
1685,"July 10, 2019",$835
1686,"July 10, 2019",$730
1687,"July 10, 2019",$601
1688,"July 9, 2019","$1,023"
1689,"July 9, 2019",$775
1690,"July 12, 2019",$650
1691,"July 12, 2019",$839
1692,"July 11, 2019",$801
1693,"July 11, 2019",$777
1694,"July 10, 2019",$700
1695,"July 10, 2019",$835
1696,"July 10, 2019",$730
1697,"July 10, 2019",$601
1698,"July 9, 2019","$1,023"
1699,"July 9, 2019",$775
1700,"July 12, 2019",$650
1701,"July 12, 2019",$839
1702,"July 11, 2019",$801
1703,"July 11, 2019",$777
1704,"July 10, 2019",$700
1705,"July 10, 2019",$835
1706,"July 10, 2019",$730
1707,"July 10, 2019",$601
1708,"July 9, 2019","$1,023"
1709,"July 9, 2019",$775
1710,"July 12, 2019",$650
1711,"July 12, 2019",$839
1712,"July 11, 2019",$801
1713,"July 11, 2019",$777
1714,"July 10, 2019",$700
1715,"July 10, 2019",$835
1716,"July 10, 2019",$730
1717,"July 10, 2019",$601
1718,"July 9, 2019","$1,023"
1719,"July 9, 2019",$775
1720,"July 12, 2019",$650
1721,"July 12, 2019",$839
1722,"July 11, 2019",$801
1723,"July 11, 2019",$777
1724,"July 10, 2019",$700
1725,"July 10, 2019",$835
1726,"July 10, 2019",$730
1727,"July 10, 2019",$601
1728,"July 9, 2019","$1,023"
1729,"July 9, 2019",$775
1730,"July 12, 2019",$650
1731,"July 12, 2019",$839
1732,"July 11, 2019",$801
1733,"July 11, 2019",$777
1734,"July 10, 2019",$700
1735,"July 10, 2019",$835
1736,"July 10, 2019",$730
1737,"July 10, 2019",$601
1738,"July 9, 2019","$1,023"
1739,"July 9, 2019",$775
1740,"July 12, 2019",$650
1741,"July 12, 2019",$839
1742,"July 11, 2019",$801
1743,"July 11, 2019",$777
1744,"July 10, 2019",$700
1745,"July 10, 2019",$835
1746,"July 10, 2019",$730
1747,"July 10, 2019",$601
1748,"July 9, 2019","$1,023"
1749,"July 9, 2019",$775
1750,"July 9, 2019",$950
1751,"July 8, 2019",$524
1752,"July 8, 2019",$700
1753,"July 8, 2019",$775
1754,"July 8, 2019",$760
1755,"July 7, 2019",$551
1756,"July 7, 2019",$949
1757,"July 7, 2019",$700
1758,"July 7, 2019",$750
1759,"July 6, 2019",$538
1760,"July 12, 2019",$650
1761,"July 12, 2019",$839
1762,"July 11, 2019",$801
1763,"July 11, 2019",$777
1764,"July 10, 2019",$700
1765,"July 10, 2019",$835
1766,"July 10, 2019",$730
1767,"July 10, 2019",$601
1768,"July 9, 2019","$1,023"
1769,"July 9, 2019",$775
1770,"July 9, 2019",$950
1771,"July 8, 2019",$524
1772,"July 8, 2019",$700
1773,"July 8, 2019",$775
1774,"July 8, 2019",$760
1775,"July 7, 2019",$551
1776,"July 7, 2019",$949
1777,"July 7, 2019",$700
1778,"July 7, 2019",$750
1779,"July 6, 2019",$538
1780,"July 9, 2019",$950
1781,"July 8, 2019",$524
1782,"July 8, 2019",$700
1783,"July 8, 2019",$775
1784,"July 8, 2019",$760
1785,"July 7, 2019",$551
1786,"July 7, 2019",$949
1787,"July 7, 2019",$700
1788,"July 7, 2019",$750
1789,"July 6, 2019",$538
1790,"July 9, 2019",$950
1791,"July 8, 2019",$524
1792,"July 8, 2019",$700
1793,"July 8, 2019",$775
1794,"July 8, 2019",$760
1795,"July 7, 2019",$551
1796,"July 7, 2019",$949
1797,"July 7, 2019",$700
1798,"July 7, 2019",$750
1799,"July 6, 2019",$538
1800,"July 9, 2019",$950
1801,"July 8, 2019",$524
1802,"July 8, 2019",$700
1803,"July 8, 2019",$775
1804,"July 8, 2019",$760
1805,"July 7, 2019",$551
1806,"July 7, 2019",$949
1807,"July 7, 2019",$700
1808,"July 7, 2019",$750
1809,"July 6, 2019",$538
1810,"July 9, 2019",$950
1811,"July 8, 2019",$524
1812,"July 8, 2019",$700
1813,"July 8, 2019",$775
1814,"July 8, 2019",$760
1815,"July 7, 2019",$551
1816,"July 7, 2019",$949
1817,"July 7, 2019",$700
1818,"July 7, 2019",$750
1819,"July 6, 2019",$538
1820,"July 9, 2019",$950
1821,"July 8, 2019",$524
1822,"July 8, 2019",$700
1823,"July 8, 2019",$775
1824,"July 8, 2019",$760
1825,"July 7, 2019",$551
1826,"July 7, 2019",$949
1827,"July 7, 2019",$700
1828,"July 7, 2019",$750
1829,"July 6, 2019",$538
1830,"July 9, 2019",$950
1831,"July 8, 2019",$524
1832,"July 8, 2019",$700
1833,"July 8, 2019",$775
1834,"July 8, 2019",$760
1835,"July 7, 2019",$551
1836,"July 7, 2019",$949
1837,"July 7, 2019",$700
1838,"July 7, 2019",$750
1839,"July 6, 2019",$538
1840,"July 6, 2019",$955
