,time,type,rate,votes
8741,,,,
8742,9 min,movie,8.3,10
8743,81 min,movie,7.5,"421,204"
8744,,,,
8745,266 min,series,7.2,"2,756"
8746,64 min,movie,7.5,"1,141"
8747,,,,
8748,,,,
8749,,,,
8750,95 min,movie,3.3,"1,082"
8751,,,,
8752,99 min,movie,7.0,"20,293"
8753,94 min,movie,7.2,"24,099"
8754,115 min,movie,7.0,"6,644"
8755,14 min,movie,7.8,25
8756,,,,
8757,105 min,movie,6.5,"5,466"
8758,108 min,movie,7.1,"1,564"
8759,162 min,movie,8.2,"48,957"
8760,552 min,series,8.0,"6,237"
8761,87 min,movie,6.6,"1,297"
8762,,,,
8763,,,,
8764,92 min,movie,7.0,"188,880"
8765,,,,
8766,96 min,movie,6.0,703
8767,,,,
8768,98 min,movie,6.2,98
8769,185 min,movie,7.9,50
8770,,,,
8771,,,,
8772,60 min,series,8.1,"20,857"
8773,131 min,movie,7.3,"16,343"
8774,,,,
8775,,,,
8776,90 min,movie,N/A,N/A
8777,,,,
8778,95 min,movie,7.8,"21,300"
8779,120 min,movie,7.9,"4,531"
8780,,,,
8781,86 min,movie,6.3,"14,047"
8782,110 min,movie,7.6,"255,452"
8783,N/A,movie,5.1,7
8784,137 min,movie,7.5,"76,332"
8785,,,,
8786,,,,
8787,,,,
8788,,,,
8789,,,,
8790,,,,
8791,,,,
8792,,,,
8793,104 min,movie,6.2,"8,432"
8794,110 min,movie,6.5,"1,113"
8795,90 min,movie,7.3,"4,538"
8796,84 min,movie,6.3,150
8797,,,,
8798,84 min,movie,4.0,287
8799,91 min,movie,7.4,"7,269"
8800,,,,
8801,177 min,series,7.7,"7,251"
8802,,,,
8803,116 min,movie,7.7,"108,741"
8804,,,,
8805,80 min,movie,7.7,"11,630"
8806,178 min,movie,8.8,"658,445"
8807,91 min,movie,5.2,"1,499"
8808,142 min,movie,7.0,"60,765"
8809,116 min,movie,6.4,"71,021"
8810,100 min,movie,6.4,137
8811,52 min,movie,N/A,N/A
8812,50 min,series,6.9,"16,981"
8813,,,,
8814,,,,
8815,,,,
8816,95 min,movie,5.8,651
8817,85 min,movie,2.5,"6,481"
8818,107 min,movie,7.9,"64,008"
8819,61 min,movie,6.7,571
8820,,,,
8821,195 min,movie,6.4,"21,276"
8822,,,,
8823,60 min,movie,2.2,"1,993"
8824,105 min,movie,7.1,"4,921"
8825,,,,
8826,97 min,movie,6.2,"24,411"
8827,97 min,movie,6.9,"15,407"
8828,,,,
8829,183 min,movie,8.0,"13,890"
8830,58 min,movie,5.2,21
8831,75 min,movie,6.9,100
8832,119 min,movie,8.3,"378,516"
8833,,,,
8834,,,,
8835,89 min,movie,7.1,"2,985"
8836,105 min,movie,8.5,85
8837,90 min,movie,7.2,"201,859"
8838,,,,
8839,100 min,movie,6.4,"12,491"
8840,149 min,movie,7.5,"125,053"
8841,,,,
8842,,,,
8843,123 min,movie,7.1,"5,292"
8844,,,,
8845,,,,
8846,103 min,movie,7.2,"85,634"
8847,81 min,movie,7.0,"2,380"
8848,102 min,movie,7.9,"30,426"
8849,,,,
8850,,,,
8851,121 min,movie,7.3,"138,631"
8852,114 min,movie,8.1,238
8853,,,,
8854,98 min,movie,6.0,"6,943"
8855,,,,
8856,,,,
8857,105 min,movie,5.8,"8,961"
8858,,,,
8859,89 min,movie,5.1,"1,523"
8860,60 min,series,8.7,"18,881"
8861,146 min,movie,7.8,"9,617"
8862,,,,
8863,106 min,movie,5.9,707
8864,70 min,movie,6.8,"2,068"
8865,,,,
8866,143 min,movie,6.2,458
8867,181 min,series,5.4,"10,334"
8868,,,,
8869,,,,
8870,108 min,movie,6.4,"5,658"
8871,95 min,movie,5.3,"2,340"
8872,90 min,movie,6.4,"36,776"
8873,80 min,movie,7.1,14
8874,108 min,movie,6.9,695
8875,,,,
8876,,,,
8877,,,,
8878,17 min,movie,N/A,N/A
8879,,,,
8880,109 min,movie,7.1,"9,224"
8881,102 min,movie,7.5,"222,905"
8882,100 min,movie,4.8,574
8883,130 min,movie,7.7,"102,398"
8884,104 min,movie,5.6,"29,148"
8885,,,,
8886,94 min,movie,7.5,"1,099"
8887,,,,
8888,82 min,movie,5.4,599
8889,98 min,movie,5.9,"2,820"
8890,92 min,movie,7.9,"10,750"
8891,87 min,movie,7.1,"2,749"
8892,,,,
8893,23 min,series,8.6,"26,242"
8894,47 min,movie,7.8,"1,035"
8895,,,,
8896,105 min,movie,5.9,"2,409"
8897,103 min,movie,4.5,"1,429"
8898,97 min,movie,6.6,"13,675"
8899,,,,
8900,,,,
8901,125 min,movie,5.6,"20,578"
8902,92 min,movie,6.7,"2,447"
8903,97 min,movie,5.7,"30,500"
8904,126 min,movie,8.3,"817,854"
8905,125 min,series,7.7,70
8906,99 min,movie,4.1,878
8907,102 min,movie,7.1,"1,988"
8908,146 min,movie,7.1,"12,829"
8909,,,,
8910,102 min,movie,7.0,"2,790"
8911,93 min,movie,6.1,"5,613"
8912,,,,
8913,90 min,movie,7.2,114
8914,118 min,movie,6.3,"2,215"
8915,,,,
8916,105 min,movie,6.5,"3,319"
8917,78 min,movie,4.6,246
8918,86 min,movie,4.0,"4,500"
8919,80 min,movie,7.4,"1,336"
8920,93 min,movie,5.7,"3,719"
8921,,,,
8922,,,,
8923,,,,
8924,94 min,movie,4.7,"5,431"
8925,,,,
8926,84 min,movie,7.5,410
8927,,,,
8928,99 min,movie,5.2,"24,411"
8929,,,,
8930,91 min,movie,6.0,"15,558"
8931,,,,
8932,88 min,movie,6.4,"1,602"
8933,,,,
8934,,,,
8935,,,,
8936,,,,
8937,105 min,movie,7.0,277
8938,103 min,movie,7.0,"17,188"
8939,95 min,movie,5.2,667
8940,,,,
8941,,,,
8942,111 min,movie,4.2,"8,644"
8943,,,,
8944,34 min,movie,7.5,19
8945,134 min,movie,7.3,"16,594"
8946,114 min,movie,7.9,"7,795"
8947,,,,
8948,,,,
8949,95 min,movie,5.4,"3,079"
8950,54 min,movie,6.0,312
8951,119 min,movie,8.0,"6,677"
8952,105 min,movie,5.0,"1,111"
8953,,,,
8954,127 min,movie,6.9,"31,048"
8955,50 min,movie,5.6,428
8956,120 min,movie,8.1,37
8957,149 min,movie,6.5,"1,968"
8958,72 min,movie,7.4,644
8959,,,,
8960,104 min,movie,7.9,"52,273"
8961,205 min,movie,8.2,"42,651"
8962,,,,
8963,,,,
8964,,,,
8965,87 min,movie,5.9,"1,936"
8966,80 min,movie,7.0,"19,701"
8967,,,,
8968,24 min,series,8.3,167
8969,72 min,movie,6.5,21
8970,,,,
8971,,,,
8972,91 min,movie,5.0,302
8973,175 min,series,8.1,166
8974,,,,
8975,,,,
8976,104 min,movie,7.9,"51,254"
8977,91 min,movie,7.7,"24,964"
8978,,,,
8979,120 min,movie,8.5,"1,340"
8980,86 min,movie,7.0,"4,323"
8981,,,,
8982,72 min,movie,6.6,"3,567"
8983,139 min,movie,7.0,"5,904"
8984,90 min,movie,6.3,"7,096"
8985,113 min,movie,6.0,"6,293"
8986,,,,
8987,83 min,movie,4.2,"27,138"
8988,,,,
8989,112 min,movie,6.2,"55,585"
8990,90 min,movie,6.9,"1,317"
8991,170 min,movie,7.8,"1,398"
8992,,,,
8993,,,,
8994,,,,
8995,83 min,movie,N/A,N/A
8996,,,,
8997,,,,
8998,,,,
8999,100 min,movie,6.0,510
9000,,,,
9001,,,,
9002,,,,
9003,109 min,movie,6.2,"22,574"
9004,,,,
9005,109 min,movie,6.3,"8,476"
9006,143 min,movie,8.6,133
9007,,,,
9008,107 min,movie,6.7,"2,621"
9009,,,,
9010,,,,
9011,94 min,movie,5.8,404
9012,,,,
9013,,,,
9014,96 min,movie,7.9,"40,628"
9015,85 min,movie,4.7,"7,586"
9016,91 min,movie,6.9,"1,565"
9017,94 min,movie,6.1,"1,691"
9018,239 min,movie,7.2,"1,331"
9019,121 min,movie,6.8,"1,320"
9020,95 min,movie,4.3,"1,309"
9021,,,,
9022,115 min,movie,6.2,"1,434"
9023,,,,
9024,88 min,movie,6.4,"1,045"
9025,105 min,movie,6.5,"9,487"
9026,124 min,movie,6.5,552
9027,,,,
9028,95 min,movie,6.2,"1,358"
9029,128 min,movie,7.3,"8,058"
9030,,,,
9031,97 min,movie,6.8,"1,178"
9032,102 min,movie,6.5,"34,100"
9033,,,,
9034,125 min,movie,8.2,"6,728"
9035,115 min,movie,5.3,"2,120"
9036,85 min,movie,6.6,"24,980"
9037,100 min,movie,6.9,"28,587"
9038,,,,
9039,,,,
9040,,,,
9041,122 min,movie,7.2,"13,136"
9042,88 min,movie,8.4,"167,315"
9043,97 min,movie,6.9,"24,677"
9044,206 min,movie,6.5,"1,173"
9045,,,,
9046,,,,
9047,50 min,series,8.4,400
9048,107 min,movie,7.7,"23,174"
9049,155 min,movie,7.9,"229,191"
9050,N/A,movie,N/A,N/A
9051,98 min,movie,7.3,"100,751"
9052,48 min,movie,8.5,60
9053,,,,
9054,,,,
9055,,,,
9056,115 min,movie,6.4,"10,486"
9057,,,,
9058,116 min,movie,6.1,"10,265"
9059,76 min,movie,5.4,"5,871"
9060,104 min,movie,5.1,788
9061,80 min,movie,8.0,"121,741"
9062,120 min,movie,6.4,"8,423"
9063,22 min,series,7.9,50
9064,94 min,movie,7.2,49
9065,99 min,movie,6.0,"1,469"
9066,108 min,movie,5.0,"6,337"
9067,,,,
9068,104 min,movie,6.6,357
9069,,,,
9070,99 min,movie,6.0,"21,458"
9071,70 min,movie,8.7,30
9072,93 min,movie,6.4,"22,438"
9073,N/A,movie,5.4,97
9074,130 min,movie,6.9,"37,946"
9075,65 min,movie,7.7,"2,199"
9076,,,,
9077,82 min,movie,7.2,"1,203"
9078,80 min,movie,7.2,"1,847"
9079,89 min,movie,3.0,285
9080,103 min,movie,5.7,"24,066"
9081,90 min,movie,7.7,"2,025"
9082,120 min,movie,7.3,"4,877"
9083,171 min,movie,7.4,689
9084,,,,
9085,78 min,movie,5.4,63
9086,86 min,movie,4.1,198
9087,119 min,movie,6.5,"20,254"
9088,,,,
9089,100 min,movie,6.5,"4,710"
9090,101 min,movie,6.0,"6,907"
9091,30 min,series,7.8,358
9092,114 min,movie,6.5,"30,313"
9093,,,,
9094,87 min,movie,7.0,257
9095,97 min,movie,7.2,"12,709"
9096,,,,
9097,111 min,movie,6.3,"11,255"
9098,120 min,movie,6.9,"8,774"
9099,,,,
9100,,,,
9101,,,,
9102,,,,
9103,82 min,movie,7.0,"3,113"
9104,,,,
9105,,,,
9106,95 min,movie,7.6,"11,332"
9107,,,,
9108,90 min,movie,7.0,"6,981"
9109,116 min,movie,5.4,"14,795"
9110,169 min,movie,6.6,"37,878"
9111,115 min,movie,6.6,"62,644"
9112,110 min,movie,6.1,"16,994"
9113,110 min,movie,7.5,"5,008"
9114,120 min,movie,3.8,544
9115,,,,
9116,101 min,movie,6.7,"12,856"
9117,165 min,movie,7.5,"2,081"
9118,,,,
9119,,,,
9120,79 min,movie,7.2,"85,169"
9121,91 min,movie,6.4,"3,714"
9122,82 min,movie,7.6,"1,014"
9123,,,,
9124,95 min,movie,4.9,633
9125,101 min,movie,6.9,"34,918"
9126,90 min,movie,3.6,"1,731"
9127,,,,
9128,,,,
9129,,,,
9130,,,,
9131,113 min,movie,5.8,"26,059"
9132,95 min,movie,6.7,"28,563"
9133,,,,
9134,100 min,movie,4.7,"3,008"
9135,,,,
9136,121 min,movie,6.4,"10,326"
9137,,,,
9138,99 min,movie,4.8,"1,078"
9139,,,,
9140,86 min,movie,4.6,"1,404"
9141,24 min,series,7.7,"4,003"
9142,78 min,movie,3.1,533
9143,120 min,movie,6.9,147
9144,105 min,movie,6.5,"7,940"
9145,,,,
9146,79 min,movie,5.9,"17,451"
9147,,,,
9148,,,,
9149,93 min,movie,4.0,205
9150,,,,
9151,102 min,movie,5.2,"1,692"
9152,85 min,movie,4.8,"5,685"
9153,99 min,movie,3.3,172
9154,117 min,movie,4.9,"4,162"
9155,22 min,movie,7.2,944
9156,104 min,movie,6.1,"35,712"
9157,,,,
9158,90 min,movie,8.4,408
9159,,,,
9160,95 min,movie,7.2,"96,646"
9161,,,,
9162,,,,
9163,,,,
9164,,,,
9165,,,,
9166,N/A,movie,7.5,19
9167,165 min,movie,5.3,"1,929"
9168,,,,
9169,99 min,movie,6.9,"7,979"
9170,111 min,movie,7.3,"109,944"
9171,,,,
9172,83 min,movie,6.5,772
9173,,,,
9174,,,,
9175,100 min,movie,7.6,"21,120"
9176,,,,
9177,,,,
9178,108 min,movie,7.0,"8,193"
9179,,,,
9180,90 min,movie,5.5,"1,772"
9181,157 min,movie,7.2,"7,287"
9182,,,,
9183,87 min,movie,5.4,"2,454"
9184,,,,
9185,120 min,movie,5.3,"1,223"
9186,81 min,movie,3.0,137
9187,40 min,movie,6.0,259
9188,104 min,movie,5.9,"76,652"
9189,116 min,movie,7.3,"97,222"
9190,89 min,movie,7.2,"1,567"
9191,81 min,movie,7.6,"3,610"
9192,,,,
9193,,,,
9194,,,,
9195,4 min,movie,8.5,209
9196,,,,
9197,91 min,movie,5.3,"14,290"
9198,,,,
9199,112 min,movie,7.5,"17,082"
9200,,,,
9201,22 min,series,6.6,"32,435"
9202,105 min,movie,6.1,"2,145"
9203,97 min,movie,6.7,630
9204,104 min,movie,6.5,"29,751"
9205,,,,
9206,,,,
9207,92 min,movie,6.9,"23,766"
9208,115 min,movie,7.3,"50,297"
9209,,,,
9210,,,,
9211,90 min,movie,5.3,"2,419"
9212,30 min,series,7.8,"1,563"
9213,,,,
9214,,,,
9215,90 min,movie,5.8,"3,547"
9216,140 min,movie,6.5,894
9217,,,,
9218,136 min,movie,7.1,"5,851"
9219,,,,
9220,75 min,movie,4.0,294
9221,110 min,movie,7.7,23
9222,112 min,movie,5.5,"3,536"
9223,92 min,movie,6.5,"8,486"
9224,120 min,movie,6.8,"8,821"
9225,,,,
9226,108 min,movie,7.0,"3,118"
9227,102 min,movie,6.2,"6,238"
9228,138 min,movie,8.0,"43,242"
9229,120 min,movie,6.7,"23,213"
9230,98 min,movie,6.6,"3,144"
9231,93 min,movie,7.6,"65,367"
9232,,,,
9233,100 min,movie,5.5,"4,930"
9234,114 min,movie,5.6,"26,795"
9235,125 min,movie,5.9,"71,038"
9236,,,,
9237,91 min,movie,6.8,"34,371"
9238,,,,
9239,93 min,movie,6.2,831
9240,102 min,movie,6.4,"17,112"
9241,133 min,movie,7.2,"23,294"
9242,101 min,movie,7.8,"85,361"
9243,,,,
9244,,,,
9245,84 min,movie,2.9,"1,169"
9246,,,,
9247,210 min,movie,8.9,722
9248,,,,
9249,N/A,movie,6.6,95
9250,,,,
9251,,,,
9252,,,,
9253,114 min,movie,7.7,"4,651"
9254,114 min,movie,7.8,"230,110"
9255,,,,
9256,115 min,movie,6.4,"1,487"
9257,,,,
9258,,,,
9259,,,,
9260,,,,
9261,56 min,movie,6.6,278
9262,91 min,movie,5.6,"5,221"
9263,,,,
9264,91 min,movie,5.0,365
9265,126 min,movie,7.0,"264,141"
9266,,,,
9267,107 min,movie,6.2,"1,662"
9268,90 min,movie,7.5,121
9269,97 min,movie,5.3,390
9270,95 min,movie,7.1,"7,347"
9271,87 min,movie,5.2,"3,865"
9272,103 min,movie,5.8,"1,439"
9273,88 min,movie,4.0,"1,458"
9274,,,,
9275,30 min,series,7.3,13
9276,,,,
9277,90 min,movie,6.5,"1,339"
9278,88 min,movie,5.2,"2,793"
9279,,,,
9280,73 min,movie,5.8,"1,471"
9281,128 min,movie,7.1,463
9282,,,,
9283,,,,
9284,,,,
9285,,,,
9286,,,,
9287,,,,
9288,111 min,movie,5.8,"30,857"
9289,90 min,movie,7.5,"7,783"
9290,,,,
9291,89 min,movie,6.9,"1,187"
9292,,,,
9293,,,,
9294,100 min,movie,6.9,"11,865"
9295,,,,
9296,25 min,series,8.5,"42,833"
9297,,,,
9298,108 min,movie,7.2,"276,223"
9299,,,,
9300,,,,
9301,,,,
9302,90 min,movie,4.7,624
9303,96 min,movie,6.5,"10,233"
9304,90 min,movie,5.7,"6,354"
9305,160 min,movie,7.2,"1,201"
9306,,,,
9307,120 min,movie,8.6,"16,321"
9308,87 min,movie,4.5,"2,135"
9309,94 min,movie,6.2,"9,903"
9310,110 min,movie,7.0,"9,283"
9311,117 min,movie,6.5,"2,647"
9312,94 min,movie,7.2,234
9313,,,,
9314,,,,
9315,,,,
9316,97 min,movie,6.7,"1,297"
9317,110 min,movie,7.4,"1,272"
9318,,,,
9319,,,,
9320,108 min,movie,6.6,"7,095"
9321,,,,
9322,,,,
9323,108 min,movie,6.2,"7,451"
9324,,,,
9325,60 min,movie,5.9,54
9326,,,,
9327,,,,
9328,,,,
9329,94 min,movie,5.6,"53,827"
9330,132 min,movie,8.3,"218,283"
9331,84 min,movie,5.3,"9,536"
9332,480 min,series,7.5,126
9333,96 min,movie,2.7,"2,049"
9334,95 min,movie,7.7,"9,526"
9335,,,,
9336,90 min,movie,6.8,"1,042"
9337,,,,
9338,,,,
9339,,,,
9340,183 min,movie,6.2,"303,268"
9341,92 min,movie,5.4,148
9342,,,,
9343,,,,
9344,153 min,movie,6.3,"1,358"
9345,30 min,series,6.6,"2,325"
9346,,,,
9347,,,,
9348,30 min,series,7.6,"1,805"
9349,89 min,movie,4.6,438
9350,123 min,movie,7.5,"5,546"
9351,100 min,movie,7.7,"38,014"
9352,86 min,movie,5.1,940
9353,108 min,movie,5.0,248
9354,106 min,movie,7.5,"7,649"
9355,127 min,movie,6.5,"17,372"
9356,92 min,movie,7.1,"1,115"
9357,,,,
9358,,,,
9359,105 min,movie,5.9,"17,446"
9360,91 min,movie,5.9,940
9361,,,,
9362,,,,
9363,,,,
9364,103 min,movie,5.5,"6,773"
9365,98 min,movie,6.8,214
9366,,,,
9367,96 min,movie,5.2,"5,417"
9368,,,,
9369,83 min,movie,5.6,"3,642"
9370,112 min,movie,7.7,"5,080"
9371,87 min,movie,7.3,"2,884"
9372,,,,
9373,89 min,movie,6.9,"2,623"
9374,,,,
9375,,,,
9376,,,,
9377,118 min,movie,7.2,"2,231"
9378,138 min,movie,7.5,"42,079"
9379,171 min,movie,8.4,93
9380,97 min,movie,8.0,"2,184"
9381,124 min,movie,8.1,"208,304"
9382,,,,
9383,89 min,movie,5.2,"2,539"
9384,45 min,series,7.9,"2,598"
9385,135 min,movie,6.1,15
9386,N/A,movie,N/A,N/A
9387,,,,
9388,,,,
9389,115 min,movie,4.5,"41,539"
9390,100 min,movie,6.4,466
9391,96 min,movie,5.3,"5,513"
9392,106 min,movie,6.4,"12,431"
9393,,,,
9394,120 min,movie,7.2,83
9395,134 min,movie,7.5,"37,028"
9396,84 min,movie,4.7,"18,583"
9397,,,,
9398,120 min,movie,6.7,"3,619"
9399,,,,
9400,,,,
9401,135 min,movie,4.2,296
9402,88 min,movie,4.3,989
9403,,,,
9404,,,,
9405,90 min,movie,5.1,240
9406,,,,
9407,30 min,series,6.7,"6,980"
9408,,,,
9409,,,,
9410,97 min,movie,6.1,"5,863"
9411,97 min,movie,6.6,418
9412,90 min,movie,3.2,260
9413,,,,
9414,,,,
9415,95 min,movie,4.7,"28,111"
9416,157 min,movie,7.2,"4,857"
9417,88 min,movie,4.6,"1,325"
9418,,,,
9419,,,,
9420,90 min,movie,3.8,113
9421,15 min,movie,5.4,55
9422,,,,
9423,130 min,movie,7.7,"8,714"
9424,101 min,movie,6.1,"1,748"
9425,77 min,movie,6.4,994
9426,120 min,movie,8.1,"367,801"
9427,,,,
9428,113 min,movie,7.3,"4,490"
9429,89 min,movie,6.3,"8,484"
9430,79 min,movie,6.0,"4,148"
9431,102 min,movie,5.2,"31,623"
9432,105 min,movie,6.9,"82,653"
9433,181 min,movie,8.0,"36,903"
9434,131 min,movie,6.1,"1,260"
9435,98 min,movie,5.1,"3,569"
9436,,,,
9437,104 min,movie,7.4,"2,308"
9438,124 min,movie,7.2,"17,394"
9439,95 min,movie,4.4,"1,317"
9440,109 min,movie,6.6,"18,790"
9441,93 min,movie,3.0,"22,405"
9442,119 min,movie,6.7,"209,364"
9443,72 min,movie,4.9,"12,998"
9444,101 min,movie,6.9,"3,084"
9445,86 min,movie,6.3,"14,576"
9446,105 min,movie,4.3,638
9447,,,,
9448,,,,
9449,82 min,movie,5.4,836
9450,170 min,movie,4.7,"1,233"
9451,,,,
9452,87 min,movie,5.2,493
9453,,,,
9454,,,,
9455,141 min,movie,6.9,"1,656"
9456,,,,
9457,,,,
9458,144 min,movie,7.2,"258,921"
9459,88 min,movie,6.6,"11,820"
9460,,,,
9461,133 min,movie,5.1,"13,959"
9462,,,,
9463,,,,
9464,122 min,movie,7.0,521
9465,,,,
9466,107 min,movie,6.3,"1,258"
9467,83 min,movie,3.1,771
9468,,,,
9469,103 min,movie,5.8,"8,142"
9470,79 min,movie,7.2,72
9471,,,,
9472,123 min,movie,8.1,"65,505"
9473,106 min,movie,5.1,"1,015"
9474,,,,
9475,,,,
9476,84 min,movie,4.2,360
9477,97 min,movie,6.8,292
9478,92 min,movie,3.0,590
9479,99 min,movie,7.8,"7,130"
9480,90 min,movie,5.7,776
9481,109 min,movie,7.7,"94,423"
9482,,,,
9483,,,,
9484,94 min,movie,5.0,118
9485,,,,
9486,140 min,movie,8.6,332
9487,,,,
9488,,,,
9489,93 min,movie,6.7,"5,954"
9490,,,,
9491,106 min,movie,7.3,"6,363"
9492,,,,
9493,,,,
9494,,,,
9495,,,,
9496,,,,
9497,,,,
9498,58 min,movie,8.1,"1,382"
9499,,,,
9500,55 min,movie,5.2,43
9501,,,,
9502,,,,
9503,,,,
9504,188 min,movie,5.4,956
9505,96 min,movie,7.3,"12,605"
9506,,,,
9507,,,,
9508,110 min,movie,5.2,"11,889"
9509,106 min,movie,6.7,"29,942"
9510,,,,
9511,106 min,movie,6.1,"9,018"
9512,93 min,movie,4.4,868
9513,,,,
9514,,,,
9515,107 min,movie,5.7,562
9516,108 min,movie,5.4,"2,602"
9517,,,,
9518,128 min,movie,4.8,"59,539"
9519,95 min,movie,7.9,"16,295"
9520,50 min,series,8.3,149
9521,,,,
9522,,,,
9523,95 min,movie,6.3,"1,167"
9524,104 min,movie,7.3,"7,037"
9525,102 min,movie,7.6,"41,682"
9526,,,,
9527,86 min,movie,4.8,24
9528,96 min,movie,8.9,"650,851"
9529,,,,
9530,,,,
9531,92 min,movie,5.5,715
9532,,,,
9533,,,,
9534,26 min,movie,6.4,15
9535,,,,
9536,112 min,movie,7.7,"7,403"
9537,,,,
9538,146 min,movie,6.3,800
9539,99 min,movie,8.0,"8,554"
9540,,,,
9541,,,,
9542,121 min,movie,7.2,"17,888"
9543,,,,
9544,,,,
9545,95 min,movie,3.8,"23,826"
9546,105 min,movie,5.0,"9,563"
9547,,,,
9548,132 min,movie,6.8,"16,991"
9549,,,,
9550,115 min,movie,4.5,"4,426"
9551,,,,
9552,90 min,movie,7.6,61
9553,133 min,movie,6.2,"2,031"
9554,,,,
9555,105 min,movie,5.8,"1,324"
9556,,,,
9557,,,,
9558,,,,
9559,,,,
9560,,,,
9561,,,,
9562,102 min,movie,3.5,"1,594"
9563,114 min,movie,6.7,"1,699"
9564,96 min,movie,6.7,"1,033"
9565,99 min,movie,6.8,"166,270"
9566,,,,
9567,,,,
9568,,,,
9569,,,,
9570,86 min,movie,3.9,193
9571,101 min,movie,6.5,"2,841"
9572,,,,
9573,71 min,movie,6.3,"5,691"
9574,,,,
9575,176 min,movie,6.6,"1,803"
9576,86 min,movie,6.1,669
9577,,,,
9578,100 min,movie,7.1,"9,064"
9579,,,,
9580,85 min,movie,7.3,"3,208"
9581,,,,
9582,669 min,series,8.7,"14,877"
9583,,,,
9584,,,,
9585,,,,
9586,92 min,movie,4.8,"2,040"
9587,,,,
9588,81 min,movie,7.4,276
9589,,,,
9590,96 min,movie,7.7,"15,845"
9591,132 min,movie,6.9,"163,511"
9592,,,,
9593,91 min,movie,7.3,"95,095"
9594,,,,
9595,90 min,movie,5.1,261
9596,113 min,movie,7.5,"54,073"
9597,,,,
9598,96 min,movie,7.9,"127,042"
9599,,,,
9600,,,,
9601,91 min,movie,5.9,600
9602,,,,
9603,,,,
9604,85 min,movie,5.8,331
9605,,,,
9606,,,,
9607,12 min,series,7.7,642
9608,,,,
9609,115 min,movie,7.1,"4,007"
9610,300 min,series,7.3,240
9611,161 min,movie,8.0,"56,266"
9612,,,,
9613,123 min,movie,6.5,"119,424"
9614,119 min,movie,7.3,"183,378"
9615,90 min,movie,4.3,449
9616,84 min,movie,6.4,"4,720"
9617,125 min,movie,6.8,"58,047"
9618,,,,
9619,,,,
9620,100 min,movie,6.4,"2,129"
9621,99 min,movie,5.9,"71,634"
9622,,,,
9623,97 min,movie,4.3,144
9624,,,,
9625,129 min,movie,8.0,"83,303"
9626,,,,
9627,,,,
9628,131 min,movie,8.3,"912,250"
9629,120 min,movie,6.5,667
9630,92 min,movie,4.5,249
9631,,,,
9632,,,,
9633,,,,
9634,,,,
9635,98 min,movie,7.0,"88,123"
9636,102 min,movie,6.2,"1,218"
9637,,,,
9638,105 min,movie,6.7,"1,688"
9639,113 min,movie,6.5,"22,369"
9640,103 min,movie,7.6,"6,472"
9641,83 min,movie,5.5,"1,377"
9642,,,,
9643,94 min,movie,7.4,421
9644,,,,
9645,92 min,movie,5.5,"61,545"
9646,,,,
9647,60 min,movie,6.9,100
9648,,,,
9649,105 min,movie,7.7,510
9650,96 min,movie,5.4,"1,391"
9651,,,,
9652,,,,
9653,83 min,movie,8.3,"1,669"
9654,100 min,movie,6.4,"43,892"
9655,120 min,movie,6.8,"19,394"
9656,104 min,movie,5.7,"1,498"
9657,83 min,movie,4.4,"7,224"
9658,,,,
9659,160 min,movie,7.2,668
9660,,,,
9661,98 min,movie,4.5,325
9662,352 min,series,8.2,"24,903"
9663,90 min,movie,5.6,"5,376"
9664,90 min,movie,6.6,52
9665,,,,
9666,96 min,movie,7.9,"16,696"
9667,,,,
9668,92 min,movie,6.8,"5,367"
9669,,,,
9670,,,,
9671,95 min,movie,6.7,146
9672,,,,
9673,,,,
9674,94 min,movie,6.0,"9,150"
9675,,,,
9676,,,,
9677,98 min,movie,6.0,"22,171"
9678,,,,
9679,100 min,movie,5.9,"9,278"
9680,,,,
9681,99 min,movie,7.3,"57,368"
9682,122 min,movie,5.7,"2,270"
9683,179 min,movie,8.7,"1,423,436"
9684,,,,
9685,103 min,movie,6.0,"42,806"
9686,,,,
9687,97 min,movie,7.7,"20,948"
9688,60 min,movie,8.2,24
9689,,,,
9690,69 min,movie,7.8,"53,690"
9691,,,,
9692,57 min,movie,7.2,198
9693,75 min,movie,6.4,"4,519"
9694,83 min,movie,6.9,"2,473"
9695,97 min,movie,6.2,"2,767"
9696,,,,
9697,150 min,series,7.1,681
9698,104 min,movie,4.5,590
9699,103 min,movie,7.3,"9,817"
9700,,,,
9701,,,,
9702,88 min,movie,7.3,"194,268"
9703,129 min,movie,5.9,"2,301"
9704,165 min,movie,7.7,"10,560"
9705,128 min,movie,7.7,"9,307"
9706,,,,
9707,,,,
9708,95 min,movie,5.2,820
9709,100 min,movie,7.1,"2,586"
9710,91 min,movie,7.7,"11,107"
9711,,,,
9712,102 min,movie,7.5,"24,630"
9713,180 min,movie,8.0,"27,677"
9714,51 min,movie,7.3,29
9715,87 min,movie,6.8,"2,186"
9716,118 min,movie,6.2,530
9717,137 min,movie,6.6,"16,729"
9718,7 min,movie,N/A,N/A
9719,85 min,movie,2.8,596
9720,,,,
9721,,,,
9722,90 min,movie,6.8,"4,389"
9723,,,,
9724,98 min,movie,6.2,"17,743"
9725,114 min,movie,7.2,"21,145"
9726,,,,
9727,,,,
9728,139 min,movie,7.7,"265,656"
9729,89 min,movie,7.4,"10,875"
9730,90 min,movie,3.4,"1,998"
9731,132 min,movie,7.0,"22,899"
