,time,type,rate,votes
5380,78 min,movie,6.9,"1,736"
5381,,,,
5382,120 min,movie,8.6,36
5383,,,,
5384,111 min,movie,7.8,"44,348"
5385,,,,
5386,92 min,movie,3.9,281
5387,107 min,movie,6.5,"11,096"
5388,,,,
5389,91 min,movie,6.8,531
5390,97 min,movie,4.7,"27,659"
5391,148 min,movie,6.7,"34,684"
5392,,,,
5393,,,,
5394,167 min,series,7.4,"1,713"
5395,,,,
5396,,,,
5397,,,,
5398,N/A,movie,6.1,220
5399,85 min,movie,6.5,"1,293"
5400,,,,
5401,N/A,movie,5.8,10
5402,94 min,movie,7.9,"48,716"
5403,99 min,movie,6.0,"3,424"
5404,,,,
5405,103 min,movie,6.9,454
5406,,,,
5407,,,,
5408,,,,
5409,N/A,movie,8.9,49
5410,,,,
5411,160 min,movie,7.0,257
5412,,,,
5413,98 min,movie,7.0,"3,396"
5414,,,,
5415,102 min,movie,5.8,"33,602"
5416,95 min,movie,6.7,"3,443"
5417,98 min,movie,6.3,"6,415"
5418,,,,
5419,,,,
5420,28 min,movie,6.9,14
5421,,,,
5422,92 min,movie,7.3,"1,026"
5423,,,,
5424,,,,
5425,92 min,movie,6.1,"7,004"
5426,,,,
5427,100 min,movie,5.8,"1,551"
5428,,,,
5429,91 min,movie,7.4,"2,369"
5430,147 min,movie,7.6,"180,834"
5431,130 min,movie,7.0,513
5432,,,,
5433,102 min,movie,5.9,"3,406"
5434,114 min,movie,5.7,"68,756"
5435,106 min,movie,6.6,"13,629"
5436,93 min,movie,6.0,"1,174"
5437,,,,
5438,94 min,movie,6.9,334
5439,171 min,movie,4.4,"3,077"
5440,,,,
5441,102 min,movie,7.1,"2,074"
5442,,,,
5443,82 min,movie,6.6,"1,594"
5444,108 min,movie,6.2,"2,431"
5445,,,,
5446,88 min,movie,7.3,251
5447,96 min,movie,5.9,"1,845"
5448,87 min,movie,6.6,"78,980"
5449,129 min,movie,7.8,"7,751"
5450,,,,
5451,,,,
5452,,,,
5453,,,,
5454,113 min,movie,6.9,"4,105"
5455,96 min,movie,6.4,"8,346"
5456,,,,
5457,,,,
5458,,,,
5459,118 min,movie,7.2,"11,164"
5460,180 min,movie,7.7,"1,839"
5461,,,,
5462,148 min,movie,6.4,"62,523"
5463,,,,
5464,86 min,movie,7.0,"5,513"
5465,102 min,movie,6.8,"3,047"
5466,60 min,movie,8.4,40
5467,104 min,movie,7.1,"4,430"
5468,115 min,movie,7.1,"21,086"
5469,121 min,movie,6.5,"1,590"
5470,117 min,movie,7.1,"1,994"
5471,,,,
5472,96 min,movie,7.1,"165,356"
5473,119 min,movie,6.7,"5,691"
5474,108 min,movie,5.2,"5,193"
5475,,,,
5476,90 min,movie,7.9,"26,253"
5477,107 min,movie,6.1,"108,851"
5478,98 min,movie,5.8,484
5479,,,,
5480,142 min,movie,7.7,"4,092"
5481,,,,
5482,,,,
5483,90 min,movie,5.6,"6,827"
5484,,,,
5485,,,,
5486,,,,
5487,91 min,movie,6.3,"3,465"
5488,83 min,movie,6.5,"16,245"
5489,103 min,movie,6.5,"3,449"
5490,,,,
5491,104 min,movie,6.5,566
5492,92 min,movie,6.6,"3,329"
5493,114 min,movie,6.2,"18,469"
5494,,,,
5495,,,,
5496,115 min,movie,7.1,"483,988"
5497,45 min,movie,7.3,"1,097"
5498,99 min,movie,6.2,581
5499,104 min,movie,5.2,"7,279"
5500,,,,
5501,,,,
5502,141 min,movie,8.7,305
5503,200 min,series,6.8,"19,446"
5504,,,,
5505,116 min,movie,6.4,466
5506,118 min,movie,7.5,"6,607"
5507,,,,
5508,60 min,movie,8.7,"2,784"
5509,100 min,movie,6.2,"3,440"
5510,,,,
5511,90 min,movie,5.8,"4,784"
5512,,,,
5513,,,,
5514,,,,
5515,95 min,movie,8.4,"433,361"
5516,107 min,movie,7.9,"16,216"
5517,,,,
5518,103 min,movie,7.2,"26,559"
5519,,,,
5520,85 min,movie,8.6,270
5521,98 min,movie,6.7,"3,945"
5522,101 min,movie,7.7,"344,636"
5523,,,,
5524,,,,
5525,115 min,movie,6.6,"3,495"
5526,180 min,movie,6.8,205
5527,,,,
5528,78 min,movie,7.8,"49,063"
5529,90 min,movie,7.1,866
5530,,,,
5531,115 min,movie,6.9,"8,528"
5532,94 min,movie,6.9,"3,557"
5533,,,,
5534,,,,
5535,60 min,movie,7.6,62
5536,85 min,movie,8.4,205
5537,107 min,movie,6.4,"12,615"
5538,94 min,movie,8.1,"350,530"
5539,,,,
5540,,,,
5541,,,,
5542,98 min,movie,5.4,"2,263"
5543,82 min,movie,6.4,"5,923"
5544,103 min,movie,6.9,"46,117"
5545,116 min,movie,5.6,"43,852"
5546,90 min,movie,7.0,"4,246"
5547,81 min,movie,3.6,"1,975"
5548,87 min,movie,6.1,"1,105"
5549,,,,
5550,91 min,movie,6.5,"2,297"
5551,104 min,movie,5.2,171
5552,,,,
5553,,,,
5554,135 min,movie,7.2,"7,162"
5555,125 min,movie,7.1,850
5556,,,,
5557,132 min,movie,6.5,"4,814"
5558,,,,
5559,,,,
5560,93 min,movie,5.5,"13,464"
5561,127 min,movie,8.1,"154,607"
5562,121 min,movie,7.0,"41,357"
5563,,,,
5564,125 min,movie,7.2,"5,930"
5565,,,,
5566,99 min,movie,5.8,751
5567,,,,
5568,81 min,movie,4.8,"2,055"
5569,85 min,movie,7.4,"5,852"
5570,60 min,movie,7.3,116
5571,120 min,movie,8.1,"496,575"
5572,,,,
5573,N/A,movie,N/A,N/A
5574,117 min,movie,7.0,"3,189"
5575,,,,
5576,95 min,movie,6.8,"4,127"
5577,110 min,movie,8.1,"42,274"
5578,73 min,movie,7.5,"8,518"
5579,,,,
5580,102 min,movie,7.0,416
5581,84 min,movie,5.5,"1,087"
5582,124 min,movie,8.7,"1,109,656"
5583,95 min,movie,4.1,"4,206"
5584,91 min,movie,6.1,"8,594"
5585,,,,
5586,88 min,movie,7.0,"2,386"
5587,90 min,movie,6.5,"12,808"
5588,,,,
5589,96 min,movie,6.0,"115,689"
5590,45 min,movie,6.8,197
5591,,,,
5592,,,,
5593,102 min,movie,5.1,337
5594,93 min,movie,5.3,"3,081"
5595,,,,
5596,,,,
5597,,,,
5598,,,,
5599,76 min,movie,8.4,40
5600,,,,
5601,126 min,movie,7.9,"69,368"
5602,103 min,movie,5.8,"3,693"
5603,,,,
5604,96 min,movie,4.6,"7,483"
5605,,,,
5606,,,,
5607,91 min,movie,6.9,"135,545"
5608,30 min,series,7.2,"2,139"
5609,,,,
5610,,,,
5611,99 min,movie,2.9,192
5612,89 min,movie,6.9,"7,961"
5613,96 min,movie,4.5,502
5614,90 min,movie,7.4,"52,944"
5615,,,,
5616,156 min,movie,7.1,"6,019"
5617,94 min,movie,4.9,"11,512"
5618,,,,
5619,,,,
5620,110 min,movie,4.8,"1,098"
5621,83 min,movie,6.5,"93,302"
5622,,,,
5623,,,,
5624,109 min,movie,6.8,"2,158"
5625,128 min,movie,6.0,"12,687"
5626,,,,
5627,89 min,movie,7.6,"12,624"
5628,95 min,movie,5.6,"106,475"
5629,109 min,movie,6.3,"10,200"
5630,,,,
5631,,,,
5632,,,,
5633,89 min,movie,7.5,"3,970"
5634,,,,
5635,,,,
5636,,,,
5637,91 min,movie,5.7,"2,521"
5638,94 min,movie,7.8,"7,109"
5639,170 min,movie,6.9,"7,941"
5640,,,,
5641,91 min,movie,4.6,523
5642,,,,
5643,,,,
5644,99 min,movie,6.4,"30,314"
5645,80 min,movie,4.9,"7,787"
5646,129 min,movie,7.8,"13,295"
5647,99 min,movie,5.4,"10,228"
5648,,,,
5649,,,,
5650,105 min,movie,7.6,"15,951"
5651,117 min,movie,5.5,"24,792"
5652,132 min,movie,7.7,"11,803"
5653,,,,
5654,97 min,movie,6.0,"1,622"
5655,115 min,movie,7.1,"3,100"
5656,119 min,movie,7.3,"75,612"
5657,88 min,movie,7.0,467
5658,120 min,movie,7.7,"89,126"
5659,104 min,movie,5.1,"4,870"
5660,85 min,movie,4.7,328
5661,,,,
5662,,,,
5663,,,,
5664,81 min,movie,6.6,"8,992"
5665,111 min,movie,6.5,"28,224"
5666,,,,
5667,94 min,movie,2.2,"50,812"
5668,112 min,movie,6.1,793
5669,,,,
5670,89 min,movie,6.6,"5,194"
5671,136 min,movie,8.0,"35,077"
5672,89 min,movie,5.8,"19,110"
5673,,,,
5674,,,,
5675,,,,
5676,,,,
5677,102 min,movie,7.1,123
5678,,,,
5679,91 min,movie,4.8,200
5680,,,,
5681,96 min,movie,5.7,"1,117"
5682,98 min,movie,6.8,639
5683,97 min,movie,7.5,"7,594"
5684,,,,
5685,,,,
5686,94 min,movie,5.7,"20,937"
5687,96 min,movie,7.6,346
5688,,,,
5689,90 min,movie,5.7,"2,613"
5690,,,,
5691,,,,
5692,83 min,movie,5.5,"131,443"
5693,,,,
5694,93 min,movie,7.1,"2,568"
5695,92 min,movie,7.0,"130,842"
5696,,,,
5697,92 min,movie,6.4,37
5698,106 min,movie,6.1,"2,251"
5699,91 min,movie,6.8,"1,650"
5700,,,,
5701,,,,
5702,95 min,movie,7.8,"3,659"
5703,,,,
5704,136 min,movie,7.1,"119,866"
5705,,,,
5706,102 min,movie,6.2,"2,495"
5707,112 min,movie,6.7,"1,422"
5708,117 min,movie,5.7,"27,925"
5709,92 min,movie,5.2,266
5710,102 min,movie,6.3,"12,489"
5711,98 min,movie,6.7,"2,739"
5712,,,,
5713,180 min,movie,7.7,244
5714,,,,
5715,,,,
5716,92 min,movie,5.5,"3,387"
5717,,,,
5718,149 min,movie,6.7,"2,333"
5719,161 min,movie,6.5,"6,464"
5720,98 min,movie,7.8,"2,322"
5721,,,,
5722,,,,
5723,30 min,series,6.0,127
5724,,,,
5725,82 min,movie,4.5,270
5726,169 min,movie,6.4,374
5727,101 min,movie,6.8,"36,649"
5728,103 min,movie,6.5,781
5729,,,,
5730,101 min,movie,4.4,"65,632"
5731,126 min,movie,7.9,"21,570"
5732,,,,
5733,,,,
5734,102 min,movie,6.0,"3,483"
5735,78 min,movie,7.1,"19,167"
5736,,,,
5737,88 min,movie,6.2,949
5738,,,,
5739,70 min,movie,8.1,279
5740,,,,
5741,110 min,movie,6.3,"2,510"
5742,88 min,movie,7.5,"10,342"
5743,,,,
5744,,,,
5745,,,,
5746,46 min,movie,6.0,48
5747,58 min,movie,8.0,159
5748,,,,
5749,98 min,movie,6.4,603
5750,91 min,movie,5.6,"2,320"
5751,76 min,movie,5.4,"20,916"
5752,,,,
5753,119 min,movie,6.5,"1,106"
5754,,,,
5755,,,,
5756,98 min,movie,6.8,911
5757,143 min,movie,8.4,"1,509"
5758,106 min,movie,7.6,"2,732"
5759,,,,
5760,,,,
5761,,,,
5762,122 min,movie,7.9,"243,109"
5763,,,,
5764,25 min,series,6.2,370
5765,,,,
5766,93 min,movie,6.1,"1,864"
5767,93 min,movie,7.2,313
5768,47 min,movie,6.6,267
5769,,,,
5770,74 min,movie,6.9,88
5771,104 min,movie,4.3,"3,188"
5772,N/A,movie,7.2,201
5773,100 min,movie,6.9,"2,057"
5774,,,,
5775,156 min,movie,8.0,"245,927"
5776,108 min,movie,4.4,670
5777,106 min,movie,6.1,"3,701"
5778,162 min,movie,7.6,"339,761"
5779,,,,
5780,189 min,movie,7.5,"2,384"
5781,101 min,movie,5.1,"3,383"
5782,,,,
5783,89 min,movie,6.7,141
5784,173 min,movie,6.3,"2,744"
5785,93 min,movie,7.5,23
5786,112 min,movie,7.1,332
5787,116 min,movie,7.5,"129,027"
5788,135 min,movie,8.0,"84,478"
5789,96 min,movie,6.3,282
5790,89 min,movie,4.8,302
5791,93 min,movie,6.8,"6,830"
5792,89 min,movie,3.6,783
5793,121 min,movie,7.0,"246,107"
5794,75 min,movie,6.9,"1,542"
5795,N/A,movie,6.8,373
5796,,,,
5797,101 min,movie,6.1,360
5798,,,,
5799,,,,
5800,97 min,movie,6.4,475
5801,,,,
5802,90 min,movie,4.2,31
5803,,,,
5804,,,,
5805,,,,
5806,98 min,movie,5.2,"8,854"
5807,119 min,movie,6.0,"34,739"
5808,,,,
5809,119 min,movie,7.2,"17,846"
5810,,,,
5811,109 min,movie,6.2,"1,419"
5812,112 min,movie,7.0,"3,699"
5813,113 min,movie,8.7,234
5814,96 min,movie,6.8,"110,888"
5815,89 min,movie,6.3,"2,178"
5816,,,,
5817,,,,
5818,,,,
5819,190 min,movie,9.0,505
5820,183 min,movie,6.8,"1,944"
5821,,,,
5822,74 min,movie,5.8,"1,061"
5823,,,,
5824,,,,
5825,,,,
5826,131 min,movie,7.6,"2,801"
5827,87 min,movie,7.2,226
5828,,,,
5829,94 min,movie,6.0,404
5830,150 min,movie,8.5,"1,189"
5831,,,,
5832,94 min,movie,4.1,416
5833,106 min,movie,6.6,"4,272"
5834,,,,
5835,,,,
5836,95 min,movie,5.6,"25,800"
5837,,,,
5838,93 min,movie,5.9,"2,778"
5839,,,,
5840,,,,
5841,,,,
5842,105 min,movie,6.6,404
5843,,,,
5844,100 min,movie,6.2,601
5845,121 min,movie,7.6,"69,200"
5846,84 min,movie,6.6,"8,501"
5847,164 min,movie,7.3,"16,204"
5848,,,,
5849,,,,
5850,,,,
5851,,,,
5852,81 min,movie,3.7,904
5853,,,,
5854,110 min,movie,7.9,"64,183"
5855,,,,
5856,135 min,movie,7.5,"13,789"
5857,111 min,movie,7.2,"1,251"
5858,85 min,movie,5.4,"4,135"
5859,180 min,movie,7.5,211
5860,134 min,movie,6.9,"5,311"
5861,101 min,movie,5.6,"18,642"
5862,113 min,movie,8.4,"1,072,613"
5863,,,,
5864,172 min,movie,8.5,75
5865,,,,
5866,103 min,movie,7.2,735
5867,,,,
5868,,,,
5869,,,,
5870,91 min,movie,3.6,"2,643"
5871,,,,
5872,,,,
5873,,,,
5874,100 min,movie,6.5,92
5875,129 min,movie,6.5,"11,552"
5876,,,,
5877,89 min,movie,7.4,"7,550"
5878,95 min,movie,5.3,287
5879,,,,
5880,,,,
5881,224 min,movie,8.1,"99,467"
5882,106 min,movie,6.0,"20,482"
5883,246 min,movie,8.3,"2,732"
5884,,,,
5885,,,,
5886,,,,
5887,,,,
5888,,,,
5889,99 min,movie,5.9,269
5890,93 min,movie,5.0,"6,366"
5891,118 min,movie,6.0,"3,262"
5892,,,,
5893,96 min,movie,4.7,"1,694"
5894,97 min,movie,6.2,"42,349"
5895,152 min,movie,6.9,"50,892"
5896,93 min,movie,5.5,"3,787"
5897,104 min,movie,5.6,"56,318"
5898,,,,
5899,120 min,movie,6.8,"7,575"
5900,177 min,series,6.5,"3,638"
5901,N/A,movie,7.2,16
5902,100 min,movie,5.2,"1,052"
5903,111 min,movie,6.4,"17,657"
5904,140 min,movie,7.5,"2,282"
5905,,,,
5906,96 min,movie,5.8,"16,387"
5907,80 min,movie,6.5,"6,701"
5908,,,,
5909,17 min,movie,4.8,21
5910,,,,
5911,52 min,movie,5.4,25
5912,97 min,movie,6.4,"12,762"
5913,,,,
5914,95 min,movie,6.5,474
5915,85 min,movie,5.4,"1,673"
5916,,,,
5917,,,,
5918,136 min,movie,6.9,"1,410"
5919,272 min,series,7.8,"7,024"
5920,103 min,movie,6.0,"4,001"
5921,,,,
5922,,,,
5923,,,,
5924,102 min,movie,8.3,"751,321"
5925,88 min,movie,5.6,"10,144"
5926,139 min,movie,8.8,"1,768,254"
5927,105 min,movie,7.7,56
5928,116 min,movie,6.8,"12,874"
5929,84 min,movie,N/A,N/A
5930,106 min,movie,7.4,"12,506"
5931,106 min,movie,7.1,"1,279"
5932,,,,
5933,111 min,movie,6.6,"18,478"
5934,92 min,movie,2.4,270
5935,,,,
5936,,,,
5937,107 min,movie,7.1,"30,741"
5938,116 min,movie,7.0,"1,656"
5939,130 min,movie,6.3,"291,750"
5940,,,,
5941,300 min,series,7.6,"2,670"
5942,,,,
5943,120 min,movie,7.0,"6,919"
5944,,,,
5945,,,,
5946,118 min,movie,6.8,"67,342"
5947,123 min,movie,7.9,"26,001"
5948,174 min,movie,7.7,"4,343"
5949,,,,
5950,91 min,movie,5.2,411
5951,137 min,movie,7.4,"6,306"
5952,,,,
5953,,,,
5954,,,,
5955,120 min,movie,7.5,"54,478"
5956,,,,
5957,105 min,movie,5.1,"16,092"
5958,101 min,movie,7.6,"9,827"
5959,174 min,movie,7.6,"1,385"
5960,,,,
5961,72 min,movie,6.6,"5,702"
5962,,,,
5963,95 min,movie,8.2,"93,913"
5964,163 min,movie,7.6,"3,710"
5965,99 min,movie,3.9,494
5966,,,,
5967,,,,
5968,,,,
5969,,,,
5970,107 min,movie,6.9,"24,819"
5971,92 min,movie,4.9,"5,325"
5972,103 min,movie,7.3,"6,410"
5973,,,,
5974,,,,
5975,,,,
5976,,,,
5977,116 min,movie,6.4,"3,555"
5978,,,,
5979,94 min,movie,5.6,201
5980,16 min,movie,7.7,"43,871"
5981,,,,
5982,74 min,movie,4.5,"2,514"
5983,117 min,movie,6.6,"8,668"
5984,,,,
5985,87 min,movie,5.5,"3,764"
5986,117 min,movie,7.0,"3,382"
5987,85 min,movie,7.4,"5,235"
5988,N/A,movie,7.0,121
5989,92 min,movie,7.9,"8,371"
5990,,,,
5991,124 min,movie,8.0,"728,633"
5992,,,,
5993,93 min,movie,6.7,"3,376"
5994,37 min,movie,7.6,28
5995,120 min,movie,7.5,627
5996,95 min,movie,6.4,"3,353"
5997,107 min,movie,6.9,"52,388"
5998,75 min,movie,7.6,"14,616"
5999,,,,
6000,89 min,movie,7.0,"3,066"
6001,84 min,movie,5.4,"8,950"
6002,139 min,movie,6.0,"2,438"
6003,125 min,movie,7.2,"78,415"
6004,89 min,movie,5.0,"4,568"
6005,130 min,movie,6.4,"12,345"
6006,115 min,movie,5.4,"4,430"
6007,,,,
6008,108 min,movie,6.8,"1,385"
6009,,,,
6010,94 min,movie,4.8,834
6011,,,,
6012,,,,
6013,105 min,movie,5.1,"22,452"
6014,113 min,movie,5.3,"112,090"
6015,,,,
6016,105 min,movie,6.2,"6,655"
6017,120 min,movie,7.7,"1,166"
6018,84 min,movie,6.3,"3,557"
6019,,,,
6020,115 min,movie,7.4,"6,108"
6021,98 min,movie,6.6,"8,294"
6022,,,,
6023,,,,
6024,5 min,movie,N/A,N/A
6025,210 min,series,8.1,132
6026,,,,
6027,85 min,movie,5.6,"13,655"
6028,207 min,movie,7.6,"1,819"
6029,122 min,movie,8.3,"679,994"
6030,132 min,movie,7.7,"139,457"
6031,,,,
6032,113 min,movie,6.2,"8,774"
6033,93 min,movie,7.6,643
6034,,,,
6035,,,,
6036,N/A,movie,8.6,91
6037,119 min,movie,7.9,"491,821"
6038,105 min,movie,5.1,440
6039,101 min,movie,6.9,"1,944"
6040,,,,
6041,101 min,movie,4.9,868
6042,101 min,movie,6.1,"135,053"
6043,,,,
6044,112 min,movie,4.7,119
6045,,,,
6046,,,,
6047,,,,
6048,,,,
6049,24 min,series,8.2,"2,612"
6050,110 min,movie,6.4,"34,171"
6051,24 min,series,7.6,"1,372"
6052,138 min,movie,7.1,"2,040"
6053,,,,
6054,,,,
6055,88 min,movie,3.4,854
6056,,,,
6057,,,,
6058,160 min,movie,7.0,"4,275"
6059,158 min,movie,7.4,"2,837"
6060,118 min,movie,5.0,"20,512"
6061,60 min,movie,N/A,N/A
6062,,,,
6063,30 min,series,7.2,"2,139"
6064,24 min,movie,N/A,N/A
6065,,,,
6066,,,,
6067,,,,
6068,94 min,movie,6.7,"75,339"
6069,,,,
6070,,,,
6071,93 min,movie,6.2,"1,393"
6072,109 min,movie,7.3,"8,171"
6073,84 min,movie,5.8,"34,024"
6074,924 min,series,8.7,"2,887"
6075,100 min,movie,7.4,213
6076,,,,
6077,,,,
6078,,,,
6079,113 min,movie,6.6,"1,648"
6080,110 min,movie,6.7,"48,478"
6081,60 min,movie,4.7,181
6082,119 min,movie,5.8,"1,708"
6083,60 min,series,7.7,"13,144"
6084,,,,
6085,99 min,movie,8.3,"134,763"
6086,77 min,movie,7.1,"2,509"
6087,,,,
6088,182 min,movie,7.4,"2,389"
6089,92 min,movie,6.7,504
6090,,,,
6091,118 min,movie,7.1,"5,388"
6092,,,,
6093,,,,
6094,102 min,movie,7.4,"14,417"
6095,90 min,movie,6.8,"1,254"
6096,91 min,movie,5.8,"6,782"
6097,,,,
6098,129 min,movie,7.5,"12,137"
6099,147 min,movie,8.4,"578,357"
6100,,,,
6101,91 min,movie,7.0,"1,514"
6102,104 min,movie,6.1,"4,162"
6103,N/A,movie,7.6,14
6104,,,,
6105,93 min,movie,4.0,"2,134"
6106,,,,
6107,102 min,movie,6.5,"3,180"
6108,,,,
6109,,,,
6110,205 min,movie,7.5,"36,312"
6111,99 min,movie,4.8,523
6112,72 min,movie,6.8,38
6113,100 min,movie,6.5,"4,422"
6114,,,,
6115,,,,
6116,,,,
6117,172 min,movie,7.9,"91,121"
6118,,,,
6119,118 min,movie,5.7,"49,977"
6120,123 min,movie,6.4,"49,424"
6121,,,,
6122,,,,
6123,99 min,movie,6.3,"5,754"
6124,,,,
6125,,,,
6126,13 min,movie,6.9,11
6127,96 min,movie,5.3,"5,274"
6128,103 min,movie,7.3,"1,017"
6129,,,,
6130,90 min,movie,4.1,"2,323"
6131,80 min,movie,6.5,"10,002"
6132,103 min,movie,7.3,"7,385"
6133,114 min,movie,6.4,"49,292"
6134,120 min,movie,7.5,"345,370"
6135,,,,
6136,90 min,movie,5.6,406
6137,109 min,movie,4.7,423
6138,,,,
6139,,,,
6140,80 min,movie,6.3,164
6141,93 min,movie,6.5,"1,847"
6142,,,,
6143,78 min,movie,6.7,"1,579"
6144,,,,
6145,,,,
6146,90 min,movie,4.9,321
6147,,,,
6148,,,,
6149,,,,
6150,85 min,movie,6.7,527
6151,90 min,movie,6.1,"7,852"
6152,540 min,series,6.7,41
6153,,,,
6154,,,,
6155,115 min,movie,6.3,"1,512"
6156,,,,
6157,130 min,movie,6.3,"10,175"
6158,103 min,movie,6.6,"7,778"
6159,80 min,movie,6.4,"5,989"
6160,30 min,series,6.2,209
6161,87 min,movie,6.4,"9,756"
6162,109 min,movie,6.9,"7,451"
6163,94 min,movie,5.6,"3,260"
6164,,,,
6165,134 min,movie,5.9,"4,359"
6166,138 min,movie,8.0,"97,083"
6167,78 min,movie,6.3,"2,273"
6168,,,,
6169,124 min,movie,6.7,771
6170,,,,
6171,,,,
6172,,,,
6173,,,,
6174,100 min,movie,6.4,"49,497"
6175,,,,
6176,,,,
6177,114 min,movie,6.5,"5,223"
6178,,,,
6179,,,,
6180,107 min,movie,6.2,"21,666"
6181,92 min,movie,6.4,849
6182,,,,
6183,,,,
6184,100 min,movie,4.9,447
6185,,,,
6186,,,,
6187,N/A,movie,5.7,145
6188,89 min,movie,5.1,"11,099"
6189,67 min,movie,5.6,"1,100"
6190,95 min,movie,7.1,"26,313"
6191,115 min,movie,6.4,689
6192,100 min,movie,5.2,"7,432"
6193,,,,
6194,92 min,movie,6.7,"1,536"
6195,87 min,movie,7.2,"31,102"
6196,107 min,movie,8.0,"768,770"
6197,,,,
6198,,,,
6199,121 min,movie,7.4,"2,792"
6200,131 min,movie,6.8,423
6201,,,,
6202,,,,
6203,,,,
6204,92 min,movie,7.5,"23,369"
6205,,,,
6206,95 min,movie,6.5,"116,525"
6207,70 min,movie,7.2,"12,695"
6208,88 min,movie,3.5,445
6209,,,,
6210,95 min,movie,7.2,172
6211,111 min,movie,6.7,"2,619"
6212,97 min,movie,6.2,"1,856"
6213,30 min,series,8.4,561
6214,120 min,movie,6.3,"3,583"
6215,,,,
6216,,,,
6217,82 min,movie,4.7,87
6218,,,,
6219,102 min,movie,7.3,"98,303"
6220,90 min,movie,8.2,"13,967"
6221,127 min,movie,7.7,"264,999"
6222,,,,
6223,122 min,movie,7.3,"148,659"
6224,,,,
6225,135 min,movie,7.7,"3,999"
6226,137 min,movie,7.6,"11,014"
6227,,,,
6228,,,,
6229,135 min,movie,6.7,"8,676"
6230,86 min,movie,5.2,"2,160"
6231,N/A,movie,6.9,48
6232,97 min,movie,2.3,825
6233,,,,
6234,91 min,movie,5.2,"9,273"
6235,101 min,movie,7.4,"193,235"
6236,415 min,series,8.6,"3,985"
6237,87 min,movie,5.5,"58,201"
6238,95 min,movie,3.9,131
6239,87 min,movie,5.9,"16,084"
6240,121 min,movie,7.8,"117,923"
6241,,,,
6242,189 min,movie,7.1,"2,062"
6243,101 min,movie,6.4,"33,574"
6244,,,,
6245,113 min,movie,6.5,"5,888"
6246,60 min,series,8.1,87
6247,84 min,movie,7.4,"22,844"
6248,178 min,movie,6.3,"1,210"
6249,,,,
6250,,,,
6251,,,,
6252,,,,
6253,30 min,series,7.5,135
6254,142 min,movie,7.5,"18,131"
6255,102 min,movie,4.8,"67,109"
6256,,,,
6257,,,,
6258,174 min,series,6.7,186
6259,90 min,movie,6.2,"12,647"
6260,95 min,movie,6.2,"2,173"
6261,,,,
6262,115 min,movie,7.4,"49,532"
6263,104 min,movie,6.9,"15,560"
6264,106 min,movie,4.9,"5,145"
6265,84 min,movie,6.2,887
6266,105 min,movie,5.7,"39,495"
6267,,,,
6268,130 min,movie,5.2,"68,149"
6269,,,,
6270,101 min,movie,4.7,"2,735"
6271,108 min,movie,6.0,"8,135"
6272,90 min,movie,6.2,"5,619"
6273,93 min,movie,6.7,"8,562"
6274,135 min,movie,7.6,"170,688"
6275,88 min,movie,7.3,"3,923"
6276,,,,
6277,,,,
6278,84 min,movie,6.3,"5,178"
6279,,,,
6280,N/A,movie,8.7,34
6281,104 min,movie,7.4,"44,578"
6282,88 min,movie,5.3,"4,636"
6283,,,,
6284,115 min,movie,5.9,"8,733"
6285,,,,
6286,98 min,movie,7.1,"1,131"
6287,119 min,movie,7.0,"275,706"
6288,90 min,movie,4.0,61
6289,93 min,movie,4.8,379
6290,104 min,movie,6.7,"1,115"
6291,134 min,movie,5.9,"28,459"
6292,101 min,movie,7.8,"16,301"
6293,,,,
6294,120 min,movie,7.2,"1,109"
6295,99 min,movie,6.3,"1,917"
6296,,,,
6297,,,,
6298,,,,
6299,92 min,movie,5.7,"14,338"
6300,103 min,movie,6.8,"5,429"
6301,,,,
6302,101 min,movie,5.0,"16,253"
6303,25 min,series,6.9,"1,131"
6304,91 min,movie,4.2,567
6305,,,,
6306,98 min,movie,6.2,"15,775"
6307,,,,
6308,90 min,movie,4.7,"1,302"
6309,,,,
6310,98 min,movie,7.4,"3,641"
6311,78 min,movie,6.3,"10,766"
6312,95 min,movie,6.4,605
6313,,,,
6314,,,,
6315,,,,
6316,,,,
6317,,,,
6318,103 min,movie,6.8,"7,127"
6319,,,,
6320,,,,
6321,240 min,series,6.7,460
6322,88 min,movie,5.4,511
6323,121 min,movie,5.0,677
6324,460 min,series,7.9,"7,704"
6325,,,,
6326,,,,
6327,97 min,movie,6.6,"16,342"
6328,90 min,movie,5.3,"6,222"
6329,105 min,movie,7.9,"430,679"
6330,106 min,movie,7.2,"15,335"
6331,,,,
6332,,,,
6333,98 min,movie,6.5,"3,113"
6334,109 min,movie,6.5,"6,325"
6335,97 min,movie,5.9,"9,167"
6336,,,,
6337,91 min,movie,6.0,"49,389"
6338,,,,
6339,,,,
6340,,,,
6341,85 min,movie,5.8,"1,232"
6342,,,,
6343,98 min,movie,5.5,"9,750"
6344,,,,
6345,,,,
6346,98 min,movie,5.5,864
6347,99 min,movie,5.2,"78,859"
6348,95 min,movie,5.2,"2,299"
6349,,,,
6350,98 min,movie,7.0,"230,645"
6351,92 min,movie,7.1,"2,536"
6352,103 min,movie,5.9,"73,828"
6353,91 min,movie,7.1,714
6354,80 min,movie,5.2,279
6355,,,,
6356,129 min,movie,6.4,"1,542"
6357,98 min,movie,6.0,"21,965"
6358,,,,
6359,95 min,movie,5.5,"11,481"
6360,146 min,movie,6.2,401
6361,109 min,movie,4.3,174
