Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","12191","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","12521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","12636","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","12974","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","13422","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","13874","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","15316","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","14655","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","16074","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","15159","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","16729","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","17878","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","15935","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","17166","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","17351","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","19682","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","19344","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","18357","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","18210","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","19217","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","19811","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","19139","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","19614","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","17485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","20459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","21344","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","19976","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","23303","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","23723","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","22101","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","21455","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","17157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","22610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","21268","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","23071","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","28199","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","25864","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","24489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","26460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","25959","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","27784","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2002","2002","1000 tonnes","27290","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2003","2003","1000 tonnes","27843","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2004","2004","1000 tonnes","31137","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2005","2005","1000 tonnes","31582","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2006","2006","1000 tonnes","35550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2007","2007","1000 tonnes","35592","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","36915","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","39958","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","48100","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","49393","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","49125","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5511","Production","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","52113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","623","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","579","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","888","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","609","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","684","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","937","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","1113","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","1021","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","792","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","1210","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","1435","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","944","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","1078","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","1243","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","1447","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","2715","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","1898","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","2182","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","1897","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","2672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","2998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","2227","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","2080","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","2718","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","1977","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","2503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","2608","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","6141","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","4219","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","4585","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","3248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","3047","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","3955","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","5016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","3571","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","4822","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","4659","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2002","2002","1000 tonnes","5456","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2003","2003","1000 tonnes","6707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2004","2004","1000 tonnes","5806","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2005","2005","1000 tonnes","6036","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2006","2006","1000 tonnes","7308","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2007","2007","1000 tonnes","6249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2008","2008","1000 tonnes","6826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2009","2009","1000 tonnes","10945","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2010","2010","1000 tonnes","8852","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2011","2011","1000 tonnes","10247","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2012","2012","1000 tonnes","9548","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5611","Import Quantity","2905","Cereals - Excluding Beer","2013","2013","1000 tonnes","8816","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1961","1961","1000 tonnes","414","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1962","1962","1000 tonnes","627","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1963","1963","1000 tonnes","379","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1964","1964","1000 tonnes","207","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1965","1965","1000 tonnes","175","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1966","1966","1000 tonnes","411","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1967","1967","1000 tonnes","887","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1968","1968","1000 tonnes","960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1969","1969","1000 tonnes","740","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1970","1970","1000 tonnes","503","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1971","1971","1000 tonnes","363","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1972","1972","1000 tonnes","783","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1973","1973","1000 tonnes","802","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1974","1974","1000 tonnes","619","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1975","1975","1000 tonnes","1035","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1976","1976","1000 tonnes","522","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1977","1977","1000 tonnes","484","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1978","1978","1000 tonnes","695","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1979","1979","1000 tonnes","517","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1980","1980","1000 tonnes","130","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1981","1981","1000 tonnes","288","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1982","1982","1000 tonnes","410","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1983","1983","1000 tonnes","794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1984","1984","1000 tonnes","241","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1985","1985","1000 tonnes","317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1986","1986","1000 tonnes","834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1987","1987","1000 tonnes","879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1988","1988","1000 tonnes","668","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1989","1989","1000 tonnes","423","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1990","1990","1000 tonnes","1082","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1991","1991","1000 tonnes","675","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1992","1992","1000 tonnes","467","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1993","1993","1000 tonnes","810","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1994","1994","1000 tonnes","1760","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1995","1995","1000 tonnes","870","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1996","1996","1000 tonnes","794","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1997","1997","1000 tonnes","762","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1998","1998","1000 tonnes","798","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","1999","1999","1000 tonnes","424","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","2000","2000","1000 tonnes","427","A","Aggregate, may include official, semi-official, estimated or calculated data"
"FBS","Food Balance Sheets","5101","Eastern Africa","5911","Export Quantity","2905","Cereals - Excluding Beer","2001","2001","1000 tonnes","349","A","Aggregate, may include official, semi-official, estimated or calculated data"
