,Date,Value
93,2017-05-24,6.89
94,2017-05-25,6.87
95,2017-05-26,6.86
96,2017-05-31,6.82
97,2017-06-01,6.81
98,2017-06-02,6.81
99,2017-06-05,6.8
100,2017-06-06,6.8
101,2017-06-07,6.8
102,2017-06-08,6.8
103,2017-06-09,6.8
104,2017-06-12,6.8
105,2017-06-13,6.8
106,2017-06-14,6.79
107,2017-06-15,6.81
108,2017-06-16,6.81
109,2017-06-19,6.82
110,2017-06-20,6.83
111,2017-06-21,6.83
112,2017-06-22,6.83
113,2017-06-23,6.84
114,2017-06-26,6.84
115,2017-06-27,6.81
116,2017-06-28,6.8
117,2017-06-29,6.79
118,2017-06-30,6.78
119,2017-07-03,6.8
120,2017-07-04,6.8
121,2017-07-05,6.8
122,2017-07-06,6.8
123,2017-07-07,6.81
124,2017-07-10,6.8
125,2017-07-11,6.8
126,2017-07-12,6.79
127,2017-07-13,6.78
128,2017-07-14,6.78
129,2017-07-17,6.77
130,2017-07-18,6.75
131,2017-07-19,6.75
132,2017-07-20,6.76
133,2017-07-21,6.77
134,2017-07-24,6.75
135,2017-07-25,6.75
136,2017-07-26,6.75
137,2017-07-27,6.74
138,2017-07-28,6.74
139,2017-07-31,6.73
140,2017-08-01,6.72
141,2017-08-02,6.72
142,2017-08-03,6.72
143,2017-08-04,6.73
144,2017-08-07,6.72
145,2017-08-08,6.71
146,2017-08-09,6.67
147,2017-08-10,6.65
148,2017-08-11,6.66
149,2017-08-14,6.67
150,2017-08-15,6.69
151,2017-08-16,6.69
152,2017-08-17,6.68
153,2017-08-18,6.67
154,2017-08-21,6.67
155,2017-08-22,6.66
156,2017-08-23,6.66
157,2017-08-24,6.66
158,2017-08-25,6.65
159,2017-08-28,6.61
160,2017-08-29,6.6
161,2017-08-30,6.59
162,2017-08-31,6.59
163,2017-09-01,6.56
164,2017-09-04,6.53
165,2017-09-05,6.54
166,2017-09-06,6.52
167,2017-09-07,6.49
168,2017-09-08,6.49
169,2017-09-11,6.53
170,2017-09-12,6.54
171,2017-09-13,6.54
172,2017-09-14,6.56
173,2017-09-15,6.55
174,2017-09-18,6.58
175,2017-09-19,6.58
176,2017-09-20,6.57
177,2017-09-21,6.59
178,2017-09-22,6.59
179,2017-09-25,6.62
180,2017-09-26,6.64
181,2017-09-27,6.64
182,2017-09-28,6.66
183,2017-09-29,6.65
184,2017-10-09,6.63
185,2017-10-10,6.57
186,2017-10-11,6.59
187,2017-10-12,6.59
188,2017-10-13,6.58
189,2017-10-16,6.59
190,2017-10-17,6.62
191,2017-10-18,6.63
192,2017-10-19,6.61
193,2017-10-20,6.62
194,2017-10-23,6.64
195,2017-10-24,6.64
196,2017-10-25,6.64
197,2017-10-26,6.64
198,2017-10-27,6.65
199,2017-10-30,6.65
200,2017-10-31,6.64
201,2017-11-01,6.6
202,2017-11-02,6.61
203,2017-11-03,6.64
204,2017-11-06,6.63
205,2017-11-07,6.64
206,2017-11-08,6.63
207,2017-11-09,6.64
208,2017-11-10,6.64
209,2017-11-13,6.64
210,2017-11-14,6.64
211,2017-11-15,6.62
212,2017-11-16,6.63
213,2017-11-17,6.62
214,2017-11-20,6.62
215,2017-11-21,6.63
216,2017-11-22,6.61
217,2017-11-24,6.6
218,2017-11-27,6.6
219,2017-11-28,6.6
220,2017-11-29,6.61
221,2017-11-30,6.61
222,2017-12-01,6.61
223,2017-12-04,6.62
224,2017-12-05,6.62
225,2017-12-06,6.61
226,2017-12-07,6.62
227,2017-12-08,6.62
228,2017-12-11,6.62
229,2017-12-12,6.62
230,2017-12-13,6.62
231,2017-12-14,6.61
232,2017-12-15,6.61
233,2017-12-18,6.61
234,2017-12-19,6.61
235,2017-12-20,6.58
236,2017-12-21,6.58
237,2017-12-22,6.58
238,2017-12-26,6.54
239,2017-12-27,6.56
240,2017-12-28,6.53
241,2017-12-29,6.51
242,2018-01-02,6.49
243,2018-01-03,6.5
244,2018-01-04,6.49
245,2018-01-05,6.49
246,2018-01-08,6.5
247,2018-01-09,6.53
248,2018-01-10,6.51
249,2018-01-11,6.5
250,2018-01-12,6.46
251,2018-01-16,6.44
252,2018-01-17,6.43
253,2018-01-18,6.42
254,2018-01-19,6.4
255,2018-01-22,6.4
256,2018-01-23,6.4
257,2018-01-24,6.36
258,2018-01-25,6.32
259,2018-01-26,6.32
260,2018-01-29,6.33
261,2018-01-30,6.32
262,2018-01-31,6.28
263,2018-02-01,6.3
264,2018-02-02,6.3
265,2018-02-05,6.28
266,2018-02-06,6.28
267,2018-02-07,6.26
268,2018-02-08,6.32
269,2018-02-09,6.3
270,2018-02-12,6.32
271,2018-02-13,6.34
272,2018-02-14,6.34
273,2018-02-15,6.34
274,2018-02-16,6.34
275,2018-02-20,6.34
276,2018-02-21,6.34
277,2018-02-22,6.35
278,2018-02-23,6.33
279,2018-02-26,6.31
280,2018-02-27,6.32
281,2018-02-28,6.33
282,2018-03-01,6.36
283,2018-03-02,6.34
284,2018-03-05,6.35
285,2018-03-06,6.31
286,2018-03-07,6.32
287,2018-03-08,6.34
288,2018-03-09,6.33
289,2018-03-12,6.33
290,2018-03-13,6.32
291,2018-03-14,6.31
292,2018-03-15,6.32
293,2018-03-16,6.33
294,2018-03-19,6.33
295,2018-03-20,6.33
296,2018-03-21,6.32
297,2018-03-22,6.33
298,2018-03-23,6.31
299,2018-03-26,6.27
300,2018-03-27,6.28
301,2018-03-28,6.29
302,2018-03-29,6.29
303,2018-03-30,6.27
304,2018-04-02,6.28
305,2018-04-03,6.29
306,2018-04-04,6.3
307,2018-04-05,6.3
308,2018-04-06,6.3
309,2018-04-09,6.3
310,2018-04-10,6.28
311,2018-04-11,6.27
312,2018-04-12,6.29
313,2018-04-13,6.27
314,2018-04-16,6.28
315,2018-04-17,6.28
316,2018-04-18,6.27
317,2018-04-19,6.28
318,2018-04-20,6.29
319,2018-04-23,6.32
320,2018-04-24,6.3
321,2018-04-25,6.32
322,2018-04-26,6.33
323,2018-04-27,6.33
324,2018-04-30,6.33
325,2018-05-01,6.33
326,2018-05-02,6.36
327,2018-05-03,6.35
328,2018-05-04,6.36
329,2018-05-05,6.36
330,2018-05-06,6.36
331,2018-05-07,6.36
332,2018-05-08,6.37
333,2018-05-09,6.36
334,2018-05-10,6.34
335,2018-05-11,6.33
336,2018-05-12,6.33
337,2018-05-13,6.33
338,2018-05-14,6.34
339,2018-05-15,6.38
340,2018-05-16,6.37
341,2018-05-17,6.36
342,2018-05-18,6.38
343,2018-05-19,6.38
344,2018-05-20,6.38
345,2018-05-21,6.38
346,2018-05-22,6.37
347,2018-05-23,6.39
348,2018-05-24,6.38
349,2018-05-25,6.39
350,2018-05-26,6.39
351,2018-05-27,6.39
352,2018-05-28,6.4
353,2018-05-29,6.42
354,2018-05-30,6.42
355,2018-05-31,6.41
356,2018-06-01,6.42
357,2018-06-02,6.42
358,2018-06-03,6.42
359,2018-06-04,6.4
360,2018-06-05,6.4
361,2018-06-06,6.38
362,2018-06-07,6.39
363,2018-06-08,6.4
364,2018-06-09,6.4
365,2018-06-10,6.41
366,2018-06-11,6.4
367,2018-06-12,6.4
368,2018-06-13,6.4
369,2018-06-14,6.4
370,2018-06-15,6.44
371,2018-06-16,6.44
372,2018-06-17,6.44
373,2018-06-18,6.44
374,2018-06-19,6.48
375,2018-06-20,6.47
376,2018-06-21,6.49
377,2018-06-22,6.5
378,2018-06-23,6.5
379,2018-06-24,6.5
380,2018-06-25,6.54
381,2018-06-26,6.58
382,2018-06-27,6.6
383,2018-06-28,6.62
384,2018-06-29,6.62
385,2018-06-30,6.62
386,2018-07-01,6.62
387,2018-07-02,6.66
388,2018-07-03,6.64
389,2018-07-04,6.63
390,2018-07-05,6.63
391,2018-07-06,6.64
392,2018-07-07,6.64
393,2018-07-08,6.58
394,2018-07-09,6.61
395,2018-07-10,6.63
396,2018-07-11,6.68
397,2018-07-12,6.66
398,2018-07-13,6.69
399,2018-07-14,6.69
400,2018-07-15,6.69
401,2018-07-16,6.69
402,2018-07-17,6.7
403,2018-07-18,6.72
404,2018-07-19,6.77
405,2018-07-20,6.77
406,2018-07-21,6.77
407,2018-07-22,6.77
408,2018-07-23,6.79
409,2018-07-24,6.79
410,2018-07-25,6.77
411,2018-07-26,6.79
412,2018-07-27,6.81
413,2018-07-28,6.81
414,2018-07-29,6.81
415,2018-07-30,6.82
416,2018-07-31,6.81
417,2018-08-01,6.82
418,2018-08-02,6.84
419,2018-08-03,6.83
420,2018-08-04,6.83
421,2018-08-05,6.83
422,2018-08-06,6.85
423,2018-08-07,6.83
424,2018-08-08,6.84
425,2018-08-09,6.82
426,2018-08-10,6.85
427,2018-08-11,6.85
428,2018-08-12,6.85
429,2018-08-13,6.89
430,2018-08-14,6.89
431,2018-08-15,6.93
432,2018-08-16,6.88
433,2018-08-17,6.88
434,2018-08-18,6.88
435,2018-08-19,6.88
436,2018-08-20,6.86
437,2018-08-21,6.85
438,2018-08-22,6.84
439,2018-08-23,6.88
440,2018-08-24,6.81
441,2018-08-25,6.81
442,2018-08-26,6.8
443,2018-08-27,6.81
444,2018-08-28,6.81
445,2018-08-29,6.82
446,2018-08-30,6.84
447,2018-08-31,6.83
448,2018-09-01,6.83
449,2018-09-02,6.84
450,2018-09-03,6.82
451,2018-09-04,6.84
452,2018-09-05,6.83
453,2018-09-06,6.84
454,2018-09-07,6.84
455,2018-09-08,6.84
456,2018-09-09,6.84
457,2018-09-10,6.86
458,2018-09-11,6.88
459,2018-09-12,6.86
460,2018-09-13,6.85
461,2018-09-14,6.87
462,2018-09-15,6.87
463,2018-09-17,6.86
464,2018-09-18,6.86
465,2018-09-19,6.85
466,2018-09-20,6.85
467,2018-09-21,6.86
468,2018-09-22,6.86
469,2018-09-24,6.88
470,2018-09-25,6.87
471,2018-09-26,6.88
472,2018-09-27,6.89
473,2018-09-28,6.87
474,2018-09-29,6.87
475,2018-10-01,6.87
476,2018-10-02,6.87
477,2018-10-03,6.87
478,2018-10-04,6.87
479,2018-10-05,6.87
480,2018-10-06,6.87
481,2018-10-08,6.93
482,2018-10-09,6.92
483,2018-10-10,6.92
484,2018-10-11,6.89
485,2018-10-12,6.92
486,2018-10-13,6.92
487,2018-10-15,6.92
488,2018-10-16,6.91
489,2018-10-17,6.93
490,2018-10-18,6.94
491,2018-10-19,6.93
492,2018-10-20,6.93
493,2018-10-22,6.95
494,2018-10-23,6.94
495,2018-10-24,6.94
496,2018-10-25,6.95
497,2018-10-26,6.94
498,2018-10-27,6.94
499,2018-10-29,6.96
500,2018-10-30,6.97
501,2018-10-31,6.98
502,2018-11-01,6.92
503,2018-11-02,6.89
504,2018-11-03,6.89
505,2018-11-05,6.93
506,2018-11-06,6.92
507,2018-11-07,6.92
508,2018-11-08,6.93
509,2018-11-09,6.96
510,2018-11-10,6.96
511,2018-11-12,6.96
512,2018-11-13,6.96
513,2018-11-14,6.95
514,2018-11-15,6.94
515,2018-11-16,6.94
516,2018-11-17,6.94
517,2018-11-19,6.94
518,2018-11-20,6.95
519,2018-11-21,6.93
520,2018-11-22,6.93
521,2018-11-23,6.95
522,2018-11-24,6.95
523,2018-11-26,6.94
524,2018-11-27,6.95
525,2018-11-28,6.95
526,2018-11-29,6.94
527,2018-11-30,6.96
528,2018-12-01,6.96
529,2018-12-03,6.88
530,2018-12-04,6.84
531,2018-12-05,6.86
532,2018-12-06,6.88
533,2018-12-07,6.87
534,2018-12-08,6.87
535,2018-12-10,6.91
536,2018-12-11,6.9
537,2018-12-12,6.88
538,2018-12-13,6.88
539,2018-12-14,6.91
540,2018-12-15,6.91
541,2018-12-17,6.9
542,2018-12-18,6.9
543,2018-12-19,6.89
544,2018-12-20,6.89
545,2018-12-21,6.91
546,2018-12-22,6.91
547,2018-12-24,6.9
548,2018-12-25,6.9
549,2018-12-26,6.9
550,2018-12-27,6.87
551,2018-12-28,6.88
552,2018-12-29,6.88
553,2018-12-31,6.88
554,2019-01-01,6.88
555,2019-01-02,6.86
556,2019-01-03,6.87
557,2019-01-04,6.87
558,2019-01-05,6.87
559,2019-01-07,6.85
560,2019-01-08,6.85
561,2019-01-09,6.82
562,2019-01-10,6.79
563,2019-01-11,6.76
564,2019-01-12,6.76
565,2019-01-14,6.77
566,2019-01-15,6.76
567,2019-01-16,6.76
568,2019-01-17,6.78
569,2019-01-18,6.78
570,2019-01-19,6.78
571,2019-01-21,6.8
572,2019-01-22,6.81
573,2019-01-23,6.79
574,2019-01-24,6.79
575,2019-01-25,6.75
576,2019-01-26,6.75
577,2019-01-28,6.75
578,2019-01-29,6.73
579,2019-01-30,6.72
580,2019-01-31,6.7
581,2019-02-01,6.74
582,2019-02-02,6.74
583,2019-02-04,6.74
584,2019-02-05,6.74
585,2019-02-06,6.74
586,2019-02-07,6.74
587,2019-02-08,6.74
588,2019-02-09,6.74
589,2019-02-11,6.79
590,2019-02-12,6.77
591,2019-02-13,6.76
592,2019-02-14,6.77
593,2019-02-15,6.77
594,2019-02-16,6.77
595,2019-02-18,6.77
596,2019-02-19,6.76
597,2019-02-20,6.72
598,2019-02-21,6.72
599,2019-02-22,6.71
600,2019-02-23,6.71
601,2019-02-25,6.69
602,2019-02-26,6.7
603,2019-02-27,6.69
604,2019-02-28,6.69
605,2019-03-01,6.71
606,2019-03-02,6.71
607,2019-03-04,6.71
608,2019-03-05,6.71
609,2019-03-06,6.71
610,2019-03-07,6.72
611,2019-03-08,6.72
612,2019-03-09,6.72
613,2019-03-11,6.73
614,2019-03-12,6.71
615,2019-03-13,6.71
616,2019-03-14,6.72
617,2019-03-15,6.71
618,2019-03-16,6.71
619,2019-03-18,6.71
620,2019-03-19,6.71
621,2019-03-20,6.69
622,2019-03-21,6.7
623,2019-03-22,6.72
624,2019-03-23,6.72
625,2019-03-25,6.71
626,2019-03-26,6.72
627,2019-03-27,6.73
628,2019-03-28,6.74
629,2019-03-29,6.71
630,2019-03-30,6.71
631,2019-04-01,6.71
632,2019-04-02,6.72
633,2019-04-03,6.71
634,2019-04-04,6.72
635,2019-04-05,6.72
636,2019-04-06,6.72
637,2019-04-08,6.72
638,2019-04-09,6.71
639,2019-04-10,6.72
640,2019-04-11,6.72
641,2019-04-12,6.7
642,2019-04-13,6.7
643,2019-04-15,6.71
644,2019-04-16,6.71
645,2019-04-17,6.69
646,2019-04-18,6.71
647,2019-04-19,6.7
648,2019-04-20,6.7
649,2019-04-22,6.71
650,2019-04-23,6.73
651,2019-04-24,6.72
652,2019-04-25,6.74
653,2019-04-26,6.73
654,2019-04-27,6.73
655,2019-04-29,6.73
656,2019-04-30,6.73
657,2019-05-01,6.74
658,2019-05-02,6.73
659,2019-05-03,6.73
660,2019-05-04,6.73
661,2019-05-06,6.76
662,2019-05-07,6.78
663,2019-05-08,6.78
664,2019-05-09,6.83
665,2019-05-10,6.82
666,2019-05-11,6.82
667,2019-05-13,6.88
668,2019-05-14,6.88
669,2019-05-15,6.88
670,2019-05-16,6.88
671,2019-05-17,6.92
672,2019-05-18,6.92
673,2019-05-20,6.91
674,2019-05-21,6.9
675,2019-05-22,6.91
676,2019-05-23,6.91
677,2019-05-24,6.9
678,2019-05-25,6.9
679,2019-05-27,6.9
680,2019-05-28,6.91
681,2019-05-29,6.91
682,2019-05-30,6.9
683,2019-05-31,6.91
684,2019-06-01,6.91
685,2019-06-03,6.9
686,2019-06-04,6.91
687,2019-06-05,6.91
688,2019-06-06,6.91
689,2019-06-07,6.91
690,2019-06-08,6.91
691,2019-06-10,6.93
692,2019-06-11,6.91
693,2019-06-12,6.92
694,2019-06-13,6.92
695,2019-06-14,6.93
696,2019-06-15,6.93
697,2019-06-17,6.93
698,2019-06-18,6.9
699,2019-06-19,6.9
700,2019-06-20,6.85
701,2019-06-21,6.87
702,2019-06-22,6.87
703,2019-06-24,6.88
704,2019-06-25,6.88
705,2019-06-26,6.88
706,2019-06-27,6.88
707,2019-06-28,6.87
708,2019-06-29,6.87
709,2019-07-02,6.87
710,2019-07-03,6.88
711,2019-07-04,6.87
712,2019-07-05,6.89
713,2019-07-06,6.89
714,2019-07-08,6.88
715,2019-07-09,6.89
716,2019-07-10,6.87
717,2019-07-11,6.87
718,2019-07-12,6.88
719,2019-07-13,6.88
720,2019-07-15,6.88
721,2019-07-16,6.88
722,2019-07-17,6.87
723,2019-07-18,6.88
724,2019-07-19,6.88
725,2019-07-20,6.88
726,2019-07-22,6.88
727,2019-07-23,6.88
728,2019-07-24,6.87
729,2019-07-25,6.87
730,2019-07-26,6.88
731,2019-07-27,6.88
732,2019-07-29,6.89
733,2019-07-30,6.88
734,2019-07-31,6.88
735,2019-08-01,6.9
736,2019-08-02,6.94
737,2019-08-03,6.94
738,2019-08-05,7.05
739,2019-08-06,7.03
740,2019-08-07,7.06
741,2019-08-08,7.05
742,2019-08-09,7.06
743,2019-08-10,7.06
744,2019-08-12,7.06
745,2019-08-13,7.04
746,2019-08-14,7.02
747,2019-08-15,7.03
748,2019-08-16,7.04
749,2019-08-17,7.04
750,2019-08-19,7.05
751,2019-08-20,7.06
752,2019-08-21,7.06
753,2019-08-22,7.08
754,2019-08-23,7.1
755,2019-08-24,7.1
756,2019-08-26,7.15
757,2019-08-27,7.16
758,2019-08-28,7.17
759,2019-08-29,7.14
760,2019-08-30,7.16
761,2019-08-31,7.16
762,2019-09-02,7.17
763,2019-09-03,7.18
764,2019-09-04,7.15
765,2019-09-05,7.15
766,2019-09-06,7.12
767,2019-09-07,7.12
768,2019-09-09,7.12
769,2019-09-10,7.11
770,2019-09-11,7.12
771,2019-09-12,7.08
772,2019-09-13,7.08
773,2019-09-14,7.08
774,2019-09-16,7.07
775,2019-09-17,7.09
776,2019-09-18,7.09
777,2019-09-19,7.1
778,2019-09-20,7.09
779,2019-09-21,7.09
780,2019-09-23,7.12
781,2019-09-24,7.12
782,2019-09-25,7.13
783,2019-09-26,7.13
784,2019-09-27,7.12
785,2019-09-28,7.12
786,2019-09-30,7.15
787,2019-10-01,7.15
788,2019-10-02,7.15
789,2019-10-03,7.15
790,2019-10-04,7.15
791,2019-10-05,7.15
792,2019-10-07,7.15
793,2019-10-08,7.14
794,2019-10-09,7.13
795,2019-10-10,7.12
796,2019-10-11,7.09
797,2019-10-12,7.09
798,2019-10-14,7.07
799,2019-10-15,7.08
800,2019-10-16,7.09
801,2019-10-17,7.08
802,2019-10-18,7.08
803,2019-10-19,7.08
804,2019-10-21,7.08
805,2019-10-22,7.08
806,2019-10-23,7.07
807,2019-10-24,7.07
808,2019-10-25,7.07
809,2019-10-26,7.07
810,2019-10-28,7.07
811,2019-10-29,7.07
812,2019-10-30,7.06
813,2019-10-31,7.04
814,2019-11-01,7.04
815,2019-11-02,7.04
816,2019-11-04,7.03
817,2019-11-05,7.01
818,2019-11-06,7.0
819,2019-11-07,6.98
820,2019-11-08,7.0
821,2019-11-09,7.0
822,2019-11-11,7.01
823,2019-11-12,7.01
824,2019-11-13,7.02
825,2019-11-14,7.02
826,2019-11-15,7.01
827,2019-11-16,7.01
828,2019-11-18,7.03
829,2019-11-19,7.03
830,2019-11-20,7.04
831,2019-11-21,7.03
832,2019-11-22,7.04
833,2019-11-23,7.04
834,2019-11-25,7.04
835,2019-11-26,7.03
836,2019-11-27,7.03
