,Date,Value
111,2017-06-13,146.59
112,2017-06-14,145.16
113,2017-06-15,144.29
114,2017-06-16,142.27
115,2017-06-19,146.34
116,2017-06-20,145.01
117,2017-06-21,145.87
118,2017-06-22,145.63
119,2017-06-23,146.28
120,2017-06-26,145.82
121,2017-06-27,143.73
122,2017-06-28,145.83
123,2017-06-29,143.68
124,2017-06-30,144.02
125,2017-07-03,143.5
126,2017-07-05,144.09
127,2017-07-06,142.73
128,2017-07-07,144.18
129,2017-07-10,145.06
130,2017-07-11,145.53
131,2017-07-12,145.74
132,2017-07-13,147.77
133,2017-07-14,149.04
134,2017-07-17,149.56
135,2017-07-18,150.08
136,2017-07-19,151.02
137,2017-07-20,150.34
138,2017-07-21,150.27
139,2017-07-24,152.09
140,2017-07-25,152.74
141,2017-07-26,153.46
142,2017-07-27,150.56
143,2017-07-28,149.5
144,2017-07-31,148.73
145,2017-08-01,150.05
146,2017-08-02,157.14
147,2017-08-03,155.57
148,2017-08-04,156.39
149,2017-08-07,158.81
150,2017-08-08,160.08
151,2017-08-09,161.06
152,2017-08-10,155.32
153,2017-08-11,157.48
154,2017-08-14,159.85
155,2017-08-15,161.6
156,2017-08-16,160.95
157,2017-08-17,157.86
158,2017-08-18,157.5
159,2017-08-21,157.21
160,2017-08-22,159.78
161,2017-08-23,159.98
162,2017-08-24,159.27
163,2017-08-25,159.86
164,2017-08-28,161.47
165,2017-08-29,162.91
166,2017-08-30,163.35
167,2017-08-31,164.0
168,2017-09-01,164.05
169,2017-09-05,162.08
170,2017-09-06,161.91
171,2017-09-07,161.26
172,2017-09-08,158.63
173,2017-09-11,161.5
174,2017-09-12,160.86
175,2017-09-13,159.65
176,2017-09-14,158.28
177,2017-09-15,159.88
178,2017-09-18,158.67
179,2017-09-19,158.73
180,2017-09-20,156.07
181,2017-09-21,153.39
182,2017-09-22,151.89
183,2017-09-25,150.55
184,2017-09-26,153.14
185,2017-09-27,154.23
186,2017-09-28,153.28
187,2017-09-29,154.12
188,2017-10-02,153.81
189,2017-10-03,154.48
190,2017-10-04,153.48
191,2017-10-05,155.39
192,2017-10-06,155.3
193,2017-10-09,155.84
194,2017-10-10,155.9
195,2017-10-11,156.55
196,2017-10-12,156.0
197,2017-10-13,156.99
198,2017-10-16,159.88
199,2017-10-17,160.47
200,2017-10-18,159.76
201,2017-10-19,155.98
202,2017-10-20,156.25
203,2017-10-23,156.17
204,2017-10-24,157.1
205,2017-10-25,156.41
206,2017-10-26,157.41
207,2017-10-27,163.05
208,2017-10-30,166.72
209,2017-10-31,169.04
210,2017-11-01,166.89
211,2017-11-02,168.11
212,2017-11-03,172.5
213,2017-11-06,174.25
214,2017-11-07,174.81
215,2017-11-08,176.24
216,2017-11-09,175.88
217,2017-11-10,174.67
218,2017-11-13,173.97
219,2017-11-14,171.34
220,2017-11-15,169.08
221,2017-11-16,171.1
222,2017-11-17,170.15
223,2017-11-20,169.98
224,2017-11-21,173.14
225,2017-11-22,174.96
226,2017-11-24,174.97
227,2017-11-27,174.09
228,2017-11-28,173.07
229,2017-11-29,169.48
230,2017-11-30,171.85
231,2017-12-01,171.05
232,2017-12-04,169.8
233,2017-12-05,169.64
234,2017-12-06,169.01
235,2017-12-07,169.32
236,2017-12-08,169.37
237,2017-12-11,172.67
238,2017-12-12,171.7
239,2017-12-13,172.27
240,2017-12-14,172.22
241,2017-12-15,173.97
242,2017-12-18,176.42
243,2017-12-19,174.54
244,2017-12-20,174.35
245,2017-12-21,175.01
246,2017-12-22,175.01
247,2017-12-26,170.57
248,2017-12-27,170.6
249,2017-12-28,171.08
250,2017-12-29,169.23
251,2018-01-02,172.26
252,2018-01-03,172.23
253,2018-01-04,173.03
254,2018-01-05,175.0
255,2018-01-08,174.35
256,2018-01-09,174.33
257,2018-01-10,174.29
258,2018-01-11,175.28
259,2018-01-12,177.09
260,2018-01-16,176.19
261,2018-01-17,179.1
262,2018-01-18,179.26
263,2018-01-19,178.46
264,2018-01-22,177.0
265,2018-01-23,177.04
266,2018-01-24,174.22
267,2018-01-25,171.11
268,2018-01-26,171.51
269,2018-01-29,167.96
270,2018-01-30,166.97
271,2018-01-31,167.43
272,2018-02-01,167.78
273,2018-02-02,160.5
274,2018-02-05,156.49
275,2018-02-06,163.03
276,2018-02-07,159.54
277,2018-02-08,155.15
278,2018-02-09,156.41
279,2018-02-12,162.71
280,2018-02-13,164.34
281,2018-02-14,167.37
282,2018-02-15,172.99
283,2018-02-16,172.43
284,2018-02-20,171.85
285,2018-02-21,171.07
286,2018-02-22,172.5
287,2018-02-23,175.5
288,2018-02-26,178.97
289,2018-02-27,178.39
290,2018-02-28,178.12
291,2018-03-01,175.0
292,2018-03-02,176.21
293,2018-03-05,176.82
294,2018-03-06,176.67
295,2018-03-07,175.03
296,2018-03-08,176.94
297,2018-03-09,179.98
298,2018-03-12,181.72
299,2018-03-13,179.97
300,2018-03-14,178.44
301,2018-03-15,178.65
302,2018-03-16,178.02
303,2018-03-19,175.3
304,2018-03-20,175.24
305,2018-03-21,171.27
306,2018-03-22,168.85
307,2018-03-23,164.94
308,2018-03-26,172.77
309,2018-03-27,168.34
310,2018-03-28,166.48
311,2018-03-29,167.78
312,2018-04-02,166.68
313,2018-04-03,168.39
314,2018-04-04,171.61
315,2018-04-05,172.8
316,2018-04-06,168.38
317,2018-04-09,170.05
318,2018-04-10,173.25
319,2018-04-11,172.44
320,2018-04-12,174.14
321,2018-04-13,174.73
322,2018-04-16,175.82
323,2018-04-17,178.24
324,2018-04-18,177.84
325,2018-04-19,172.8
326,2018-04-20,165.72
327,2018-04-23,165.24
328,2018-04-24,162.94
329,2018-04-25,163.65
330,2018-04-26,164.22
331,2018-04-27,162.32
332,2018-04-30,165.26
333,2018-05-01,169.1
334,2018-05-02,176.57
335,2018-05-03,176.89
336,2018-05-04,183.83
337,2018-05-07,185.16
338,2018-05-08,186.05
339,2018-05-09,187.36
340,2018-05-10,190.04
341,2018-05-11,188.59
342,2018-05-14,188.15
343,2018-05-15,186.44
344,2018-05-16,188.18
345,2018-05-17,186.99
346,2018-05-18,186.31
347,2018-05-21,187.63
348,2018-05-22,187.16
349,2018-05-23,188.36
350,2018-05-24,188.15
351,2018-05-25,188.58
352,2018-05-29,187.9
353,2018-05-30,187.5
354,2018-05-31,186.87
355,2018-06-01,190.24
356,2018-06-04,191.83
357,2018-06-05,193.31
358,2018-06-06,193.98
359,2018-06-07,193.46
360,2018-06-08,191.7
361,2018-06-11,191.23
362,2018-06-12,192.28
363,2018-06-13,190.7
364,2018-06-14,190.8
365,2018-06-15,188.84
366,2018-06-18,188.74
367,2018-06-19,185.69
368,2018-06-20,186.5
369,2018-06-21,185.46
370,2018-06-22,184.92
371,2018-06-25,182.17
372,2018-06-26,184.43
373,2018-06-27,184.16
374,2018-06-28,185.5
375,2018-06-29,185.11
376,2018-07-02,187.18
377,2018-07-03,183.92
378,2018-07-05,185.4
379,2018-07-06,187.97
380,2018-07-09,190.58
381,2018-07-10,190.35
382,2018-07-11,187.88
383,2018-07-12,191.03
384,2018-07-13,191.33
385,2018-07-16,190.91
386,2018-07-17,191.45
387,2018-07-18,190.4
388,2018-07-19,191.88
389,2018-07-20,191.44
390,2018-07-23,191.61
391,2018-07-24,193.0
392,2018-07-25,194.82
393,2018-07-26,194.21
394,2018-07-27,190.98
395,2018-07-30,189.91
396,2018-07-31,190.29
397,2018-08-01,201.5
398,2018-08-02,207.39
399,2018-08-03,207.99
400,2018-08-06,209.07
401,2018-08-07,207.11
402,2018-08-08,207.25
403,2018-08-09,208.88
404,2018-08-10,207.53
405,2018-08-13,208.87
406,2018-08-14,209.75
407,2018-08-15,210.24
408,2018-08-16,213.32
409,2018-08-17,217.58
410,2018-08-20,215.46
411,2018-08-21,215.04
412,2018-08-22,215.05
413,2018-08-23,215.49
414,2018-08-24,216.16
415,2018-08-27,217.94
416,2018-08-28,219.7
417,2018-08-29,222.98
418,2018-08-30,225.03
419,2018-08-31,227.63
420,2018-09-04,228.36
421,2018-09-05,226.87
422,2018-09-06,223.1
423,2018-09-07,221.3
424,2018-09-10,218.33
425,2018-09-11,223.85
426,2018-09-12,221.07
427,2018-09-13,226.41
428,2018-09-14,223.84
429,2018-09-17,217.88
430,2018-09-18,218.24
431,2018-09-19,218.37
432,2018-09-20,220.03
433,2018-09-21,217.66
434,2018-09-24,220.79
435,2018-09-25,222.19
436,2018-09-26,220.42
437,2018-09-27,224.95
438,2018-09-28,225.74
439,2018-10-01,227.26
440,2018-10-02,229.28
441,2018-10-03,232.07
442,2018-10-04,227.99
443,2018-10-05,224.29
444,2018-10-08,223.77
445,2018-10-09,226.87
446,2018-10-10,216.36
447,2018-10-11,214.45
448,2018-10-12,222.11
449,2018-10-15,217.36
450,2018-10-16,222.15
451,2018-10-17,221.19
452,2018-10-18,216.02
453,2018-10-19,219.31
454,2018-10-22,220.65
455,2018-10-23,222.73
456,2018-10-24,215.09
457,2018-10-25,219.8
458,2018-10-26,216.3
459,2018-10-29,212.24
460,2018-10-30,213.3
461,2018-10-31,218.86
462,2018-11-01,222.22
463,2018-11-02,207.48
464,2018-11-05,201.59
465,2018-11-06,203.77
466,2018-11-07,209.95
467,2018-11-08,208.49
468,2018-11-09,204.47
469,2018-11-12,194.17
470,2018-11-13,192.23
471,2018-11-14,186.8
472,2018-11-15,191.41
473,2018-11-16,193.53
474,2018-11-19,185.86
475,2018-11-20,176.98
476,2018-11-21,176.78
477,2018-11-23,172.29
478,2018-11-26,174.62
479,2018-11-27,174.24
480,2018-11-28,180.94
481,2018-11-29,179.55
482,2018-11-30,178.58
483,2018-12-03,184.82
484,2018-12-04,176.69
485,2018-12-06,174.72
486,2018-12-07,168.49
487,2018-12-10,169.6
488,2018-12-11,168.63
489,2018-12-12,169.1
490,2018-12-13,170.95
491,2018-12-14,165.48
492,2018-12-17,163.94
493,2018-12-18,166.07
494,2018-12-19,160.89
495,2018-12-20,156.83
496,2018-12-21,150.73
497,2018-12-24,146.83
498,2018-12-26,157.17
499,2018-12-27,156.15
500,2018-12-28,156.23
501,2018-12-31,157.74
502,2019-01-02,157.92
503,2019-01-03,142.19
504,2019-01-04,148.26
505,2019-01-07,147.93
506,2019-01-08,150.75
507,2019-01-09,153.31
508,2019-01-10,153.8
509,2019-01-11,152.29
510,2019-01-14,150.0
511,2019-01-15,153.07
512,2019-01-16,154.94
513,2019-01-17,155.86
514,2019-01-18,156.82
515,2019-01-22,153.3
516,2019-01-23,153.92
517,2019-01-24,152.7
518,2019-01-25,157.76
519,2019-01-28,156.3
520,2019-01-29,154.68
521,2019-01-30,165.25
522,2019-01-31,166.44
523,2019-02-01,166.52
524,2019-02-04,171.25
525,2019-02-05,174.18
526,2019-02-06,174.24
527,2019-02-07,170.94
528,2019-02-08,170.41
529,2019-02-11,169.43
530,2019-02-12,170.89
531,2019-02-13,170.18
532,2019-02-14,170.8
533,2019-02-15,170.42
534,2019-02-19,170.93
535,2019-02-20,172.03
536,2019-02-21,171.06
537,2019-02-22,172.97
538,2019-02-25,174.23
539,2019-02-26,174.33
540,2019-02-27,174.87
541,2019-02-28,173.15
542,2019-03-01,174.97
543,2019-03-04,175.85
544,2019-03-05,175.53
545,2019-03-06,174.52
546,2019-03-07,172.5
547,2019-03-08,172.91
548,2019-03-11,178.9
549,2019-03-12,180.91
550,2019-03-13,181.71
551,2019-03-14,183.73
552,2019-03-15,186.12
553,2019-03-18,188.02
554,2019-03-19,186.53
555,2019-03-20,188.16
556,2019-03-21,195.09
557,2019-03-22,191.05
558,2019-03-25,188.74
559,2019-03-26,186.79
560,2019-03-27,188.47
561,2019-03-28,188.72
562,2019-03-29,189.95
563,2019-04-01,191.24
564,2019-04-02,194.02
565,2019-04-03,195.35
566,2019-04-04,195.69
567,2019-04-05,197.0
568,2019-04-08,200.1
569,2019-04-09,199.5
570,2019-04-10,200.62
571,2019-04-11,198.95
572,2019-04-12,198.87
573,2019-04-15,199.23
574,2019-04-16,199.25
575,2019-04-17,203.13
576,2019-04-18,203.86
577,2019-04-22,204.53
578,2019-04-23,207.48
579,2019-04-24,207.16
580,2019-04-25,205.28
581,2019-04-26,204.3
582,2019-04-29,204.61
583,2019-04-30,200.67
584,2019-05-01,210.52
585,2019-05-02,209.15
586,2019-05-03,211.75
587,2019-05-06,208.48
588,2019-05-07,202.86
589,2019-05-08,202.9
590,2019-05-09,200.72
591,2019-05-10,197.18
592,2019-05-13,185.72
593,2019-05-14,188.66
594,2019-05-15,190.92
595,2019-05-16,190.08
596,2019-05-17,189.0
597,2019-05-20,183.09
598,2019-05-21,186.6
599,2019-05-22,182.78
600,2019-05-23,179.66
601,2019-05-24,178.97
602,2019-05-28,178.23
603,2019-05-29,177.38
604,2019-05-30,178.3
605,2019-05-31,175.07
606,2019-06-03,173.3
607,2019-06-04,179.64
608,2019-06-05,182.54
609,2019-06-06,185.22
610,2019-06-07,190.15
611,2019-06-10,192.58
612,2019-06-11,194.81
613,2019-06-12,194.19
614,2019-06-13,194.15
615,2019-06-14,192.74
616,2019-06-17,193.89
617,2019-06-18,198.45
618,2019-06-19,197.87
619,2019-06-20,199.46
620,2019-06-21,198.78
621,2019-06-24,198.58
622,2019-06-25,195.57
623,2019-06-26,199.8
624,2019-06-27,199.74
625,2019-06-28,197.92
626,2019-07-01,201.55
627,2019-07-02,202.73
628,2019-07-03,204.41
629,2019-07-05,204.23
630,2019-07-08,200.02
631,2019-07-09,201.24
632,2019-07-10,203.23
633,2019-07-11,201.75
634,2019-07-12,203.3
635,2019-07-15,205.21
636,2019-07-16,204.5
637,2019-07-17,203.35
638,2019-07-18,205.66
639,2019-07-19,202.59
640,2019-07-22,207.22
641,2019-07-23,208.84
642,2019-07-24,208.67
643,2019-07-25,207.02
644,2019-07-26,207.74
645,2019-07-29,209.68
646,2019-07-30,208.78
647,2019-07-31,213.04
648,2019-08-01,208.43
649,2019-08-02,204.02
650,2019-08-05,193.34
651,2019-08-06,197.0
652,2019-08-07,199.04
653,2019-08-08,203.43
654,2019-08-09,200.99
655,2019-08-12,200.48
656,2019-08-13,208.97
657,2019-08-14,202.75
658,2019-08-15,201.74
659,2019-08-16,206.5
660,2019-08-19,210.35
661,2019-08-20,210.36
662,2019-08-21,212.64
663,2019-08-22,212.46
664,2019-08-23,202.64
665,2019-08-26,206.49
666,2019-08-27,204.16
667,2019-08-28,205.53
668,2019-08-29,209.01
669,2019-08-30,208.74
670,2019-09-03,205.7
671,2019-09-04,209.19
672,2019-09-05,213.28
673,2019-09-06,213.26
674,2019-09-09,214.17
675,2019-09-10,216.7
676,2019-09-11,223.59
677,2019-09-12,223.085
678,2019-09-13,218.75
679,2019-09-16,219.9
680,2019-09-17,220.7
681,2019-09-18,222.77
682,2019-09-19,220.96
683,2019-09-20,217.73
684,2019-09-23,218.72
685,2019-09-24,217.68
686,2019-09-25,221.03
687,2019-09-26,219.89
688,2019-09-27,218.82
689,2019-09-30,223.97
690,2019-10-01,224.59
691,2019-10-02,218.96
692,2019-10-03,220.82
693,2019-10-04,227.01
694,2019-10-07,227.06
695,2019-10-08,224.4
696,2019-10-09,227.03
697,2019-10-10,230.09
698,2019-10-11,236.21
699,2019-10-14,235.87
700,2019-10-15,235.32
701,2019-10-16,234.37
702,2019-10-17,235.28
703,2019-10-18,236.41
704,2019-10-21,240.51
705,2019-10-22,239.96
706,2019-10-23,243.18
707,2019-10-24,243.58
708,2019-10-25,246.58
709,2019-10-28,249.05
710,2019-10-29,243.29
711,2019-10-30,243.26
712,2019-10-31,248.76
713,2019-11-01,255.82
714,2019-11-04,257.5
715,2019-11-05,257.13
716,2019-11-06,257.24
717,2019-11-07,259.43
718,2019-11-08,260.14
719,2019-11-11,262.2
720,2019-11-12,261.96
721,2019-11-13,264.47
722,2019-11-14,262.64
723,2019-11-15,265.76
724,2019-11-18,267.1
725,2019-11-19,266.29
