,Date,Value
212,2017-11-03,1111.6
213,2017-11-06,1120.66
214,2017-11-07,1123.17
215,2017-11-08,1132.88
216,2017-11-09,1129.13
217,2017-11-10,1125.35
218,2017-11-13,1129.17
219,2017-11-14,1136.84
220,2017-11-15,1126.69
221,2017-11-16,1137.29
222,2017-11-17,1129.88
223,2017-11-20,1126.31
224,2017-11-21,1139.49
225,2017-11-22,1156.16
226,2017-11-24,1186.0
227,2017-11-27,1195.83
228,2017-11-28,1193.6
229,2017-11-29,1161.27
230,2017-11-30,1176.75
231,2017-12-01,1162.35
232,2017-12-04,1133.95
233,2017-12-05,1141.57
234,2017-12-06,1152.35
235,2017-12-07,1159.79
236,2017-12-08,1162.0
237,2017-12-11,1168.92
238,2017-12-12,1165.08
239,2017-12-13,1164.13
240,2017-12-14,1174.26
241,2017-12-15,1179.14
242,2017-12-18,1190.58
243,2017-12-19,1187.38
244,2017-12-20,1177.62
245,2017-12-21,1174.76
246,2017-12-22,1168.36
247,2017-12-26,1176.76
248,2017-12-27,1182.26
249,2017-12-28,1186.1
250,2017-12-29,1169.47
251,2018-01-02,1189.01
252,2018-01-03,1204.2
253,2018-01-04,1209.59
254,2018-01-05,1229.14
255,2018-01-08,1246.87
256,2018-01-09,1252.7
257,2018-01-10,1254.33
258,2018-01-11,1276.68
259,2018-01-12,1305.2
260,2018-01-16,1304.86
261,2018-01-17,1295.0
262,2018-01-18,1293.32
263,2018-01-19,1294.58
264,2018-01-22,1327.31
265,2018-01-23,1362.54
266,2018-01-24,1357.51
267,2018-01-25,1377.95
268,2018-01-26,1402.05
269,2018-01-29,1417.68
270,2018-01-30,1437.82
271,2018-01-31,1450.89
272,2018-02-01,1390.0
273,2018-02-02,1429.95
274,2018-02-05,1390.0
275,2018-02-06,1442.84
276,2018-02-07,1416.78
277,2018-02-08,1350.5
278,2018-02-09,1339.6
279,2018-02-12,1386.23
280,2018-02-13,1414.51
281,2018-02-14,1451.05
282,2018-02-15,1461.76
283,2018-02-16,1448.69
284,2018-02-20,1468.35
285,2018-02-21,1482.92
286,2018-02-22,1485.34
287,2018-02-23,1500.0
288,2018-02-26,1521.95
289,2018-02-27,1511.98
290,2018-02-28,1512.45
291,2018-03-01,1493.45
292,2018-03-02,1500.25
293,2018-03-05,1523.61
294,2018-03-06,1537.64
295,2018-03-07,1545.0
296,2018-03-08,1551.86
297,2018-03-09,1578.89
298,2018-03-12,1598.39
299,2018-03-13,1588.18
300,2018-03-14,1591.0
301,2018-03-15,1582.32
302,2018-03-16,1571.68
303,2018-03-19,1544.93
304,2018-03-20,1586.51
305,2018-03-21,1581.86
306,2018-03-22,1544.92
307,2018-03-23,1495.56
308,2018-03-26,1555.86
309,2018-03-27,1497.05
310,2018-03-28,1431.42
311,2018-03-29,1447.34
312,2018-04-02,1371.99
313,2018-04-03,1392.05
314,2018-04-04,1410.57
315,2018-04-05,1451.75
316,2018-04-06,1405.23
317,2018-04-09,1406.08
318,2018-04-10,1436.22
319,2018-04-11,1427.05
320,2018-04-12,1448.5
321,2018-04-13,1430.79
322,2018-04-16,1441.5
323,2018-04-17,1503.83
324,2018-04-18,1527.84
325,2018-04-19,1556.91
326,2018-04-20,1527.49
327,2018-04-23,1517.86
328,2018-04-24,1460.09
329,2018-04-25,1460.17
330,2018-04-26,1517.96
331,2018-04-27,1572.62
332,2018-04-30,1566.13
333,2018-05-01,1582.26
334,2018-05-02,1569.68
