,Date,Index
1001,2019-09-29,8104.19
1002,2019-09-30,8293.87
1003,2019-10-01,8343.28
1004,2019-10-02,8393.04
1005,2019-10-03,8259.99
1006,2019-10-04,8205.94
1007,2019-10-05,8151.5
1008,2019-10-06,7988.16
1009,2019-10-07,8245.62
1010,2019-10-08,8228.78
1011,2019-10-09,8595.74
1012,2019-10-10,8586.47
1013,2019-10-11,8321.76
1014,2019-10-12,8336.56
1015,2019-10-13,8321.01
1016,2019-10-14,8374.69
1017,2019-10-15,8205.37
1018,2019-10-16,8047.53
1019,2019-10-17,8103.91
1020,2019-10-18,7973.21
1021,2019-10-19,7988.56
1022,2019-10-20,8222.08
1023,2019-10-21,8243.72
1024,2019-10-22,8078.2
1025,2019-10-23,7514.67
1026,2019-10-24,7493.49
1027,2019-10-25,8660.7
1028,2019-10-26,9244.97
1029,2019-10-27,9551.71
1030,2019-10-28,9256.15
1031,2019-10-29,9427.69
1032,2019-10-30,9205.73
1033,2019-10-31,9199.58
1034,2019-11-01,9261.1
1035,2019-11-02,9324.72
1036,2019-11-03,9235.35
1037,2019-11-04,9412.61
1038,2019-11-05,9342.53
1039,2019-11-06,9360.88
1040,2019-11-07,9267.56
1041,2019-11-08,8804.88
1042,2019-11-09,8813.58
1043,2019-11-10,9055.53
1044,2019-11-11,8757.79
1045,2019-11-12,8815.66
1046,2019-11-13,8808.26
1047,2019-11-14,8708.09
1048,2019-11-15,8491.99
