Date,Open,High,Low,Close
2017-05-09,173.337,173.458,172.752,172.811
2017-05-10,172.85,173.062,172.513,172.767
2017-05-11,172.765,173.263,172.707,172.943
2017-05-12,172.934,173.967,172.915,173.904
2017-05-15,173.867,174.607,173.707,174.538
2017-05-16,174.536,176.166,174.506,175.853
2017-05-17,175.855,176.397,175.625,176.276
2017-05-18,176.292,176.435,175.019,175.738
2017-05-19,175.726,176.616,175.572,176.499
2017-05-22,176.572,177.467,176.336,177.281
2017-05-23,177.286,177.81,176.677,176.851
2017-05-24,176.851,177.344,176.493,177.182
2017-05-25,177.182,177.617,177.082,177.395
2017-05-26,177.39,178.099,177.375,177.66
2017-05-29,177.764,177.874,177.225,177.225
2017-05-30,177.228,177.934,176.691,177.883
2017-05-31,177.849,178.251,177.56,178.189
2017-06-01,178.176,178.425,177.544,177.766
2017-06-02,177.773,178.728,177.712,178.622
2017-06-05,178.7,178.727,177.72,178.09
2017-06-06,178.088,178.41,177.549,178.205
2017-06-07,178.205,178.262,177.136,177.603
2017-06-08,177.603,178.991,176.967,178.455
2017-06-09,178.477,179.211,177.865,178.45
2017-06-12,178.611,179.383,178.387,178.985
2017-06-13,179.001,179.219,178.308,178.477
2017-06-14,178.483,179.329,178.242,178.615
2017-06-15,178.617,178.72,177.419,177.686
2017-06-16,177.688,178.284,177.474,178.277
2017-06-19,178.418,178.46,177.904,177.964
2017-06-20,177.958,178.787,177.765,178.546
2017-06-21,178.548,178.882,178.058,178.658
2017-06-22,178.662,178.845,178.217,178.336
2017-06-23,178.345,178.78,178.072,178.676
2017-06-26,178.503,178.962,178.331,178.605
2017-06-27,178.605,180.46,178.508,180.255
2017-06-28,180.241,180.932,179.484,180.001
2017-06-29,180.001,180.521,179.946,180.365
2017-06-30,180.377,180.401,179.767,179.992
2017-07-03,180.022,180.148,179.647,179.948
2017-07-04,179.948,180.033,179.499,179.8
2017-07-05,179.796,180.243,179.448,179.727
2017-07-06,179.727,180.641,179.418,180.553
2017-07-07,180.534,181.284,180.452,181.061
2017-07-10,181.004,181.265,180.819,181.042
2017-07-11,181.053,182.501,180.721,182.321
2017-07-12,182.323,182.573,180.811,181.062
2017-07-13,181.062,181.49,180.191,180.526
2017-07-14,180.526,180.882,179.955,180.217
2017-07-17,180.222,180.834,179.946,180.731
2017-07-18,180.742,182.432,180.669,181.855
2017-07-19,181.855,181.896,181.179,181.397
2017-07-20,181.402,183.746,181.233,183.524
2017-07-21,183.521,184.086,183.233,183.739
2017-07-24,183.731,183.869,182.877,183.047
2017-07-25,183.052,183.855,183,183.361
2017-07-26,183.361,184.103,182.914,184.082
2017-07-27,184.083,184.21,183.166,183.596
2017-07-28,183.596,184.494,183.495,184.203
2017-07-31,184.257,185.102,183.868,184.891
2017-08-01,184.885,184.895,184.111,184.408
2017-08-02,184.41,185.675,184.362,185.172
2017-08-03,185.165,186.228,184.585,185.941
2017-08-04,185.947,186.186,184.759,185.383
2017-08-07,185.363,185.887,185.322,185.731
2017-08-08,185.728,186.233,185.102,185.29
2017-08-09,185.293,185.471,184.278,185.138
2017-08-10,185.138,185.596,184.409,185.434
2017-08-11,185.437,186.355,185.048,185.944
2017-08-14,185.979,186.241,185.643,185.825
2017-08-15,185.823,186.326,185.219,186.035
2017-08-16,186.046,186.524,185.454,186.303
2017-08-17,186.294,186.396,184.828,185.592
2017-08-18,185.613,186.171,185.273,186.139
2017-08-21,186.12,186.761,185.711,186.666
2017-08-22,186.675,186.809,186.273,186.681
2017-08-23,186.681,187.631,186.368,187.427
2017-08-24,187.423,187.58,186.912,187.372
2017-08-25,187.368,188.745,186.974,188.592
2017-08-28,188.594,189.006,188.228,188.862
2017-08-29,188.864,189.807,188.579,188.962
2017-08-30,188.961,189.135,187.765,187.94
2017-08-31,187.932,188.418,187.491,188.252
2017-09-01,188.251,188.533,187.077,187.269
2017-09-04,187.29,188.208,187.274,187.8
2017-09-05,187.805,187.937,186.927,187.056
2017-09-06,187.059,187.536,186.925,187.217
2017-09-07,187.229,188.707,187.013,188.107
2017-09-08,188.107,188.753,187.233,187.286
2017-09-11,187.357,187.472,186.713,186.78
2017-09-12,186.776,186.954,185.658,186.196
2017-09-13,186.191,186.663,185.599,185.738
2017-09-14,185.724,186.252,184.184,184.634
2017-09-15,184.634,184.75,183.671,183.761
2017-09-18,183.68,184.745,183.636,184.668
2017-09-19,184.671,185.453,184.585,185.279
2017-09-20,185.273,185.454,183.817,183.973
2017-09-21,183.995,184.464,183.704,184.144
2017-09-22,184.13,185.223,184.114,184.532
2017-09-25,184.37,184.525,183.201,183.365
2017-09-26,183.36,183.467,182.516,182.65
2017-09-27,182.651,182.98,182.225,182.518
2017-09-28,182.518,183.23,182.398,182.71
2017-09-29,182.703,183.79,182.693,183.566
2017-10-02,183.509,183.683,182.931,183.254
2017-10-03,183.255,183.957,183.024,183.616
2017-10-04,183.615,184.009,183.549,183.901
2017-10-05,183.9,184.602,183.837,184.146
2017-10-06,184.142,185.057,184.062,184.895
2017-10-09,184.816,185.041,184.121,184.435
2017-10-10,184.436,185.056,184.425,184.921
2017-10-11,184.92,185.723,184.843,185.593
2017-10-12,185.586,186.241,184.748,184.825
2017-10-13,184.834,184.991,184.227,184.359
2017-10-16,184.196,184.593,183.72,184.356
2017-10-17,184.349,184.506,183.668,184.371
2017-10-18,184.374,185.054,184.204,184.825
2017-10-19,184.833,186.078,184.689,185.954
2017-10-20,185.956,186.1,184.713,184.731
2017-10-23,184.835,184.861,184.059,184.331
2017-10-24,184.333,185.514,184.263,185.226
2017-10-25,185.227,185.379,184.449,184.971
2017-10-26,184.968,185.437,183.212,183.423
2017-10-27,183.422,183.768,182.483,182.699
2017-10-30,182.68,183.088,182.267,182.705
2017-10-31,182.706,182.803,182.212,182.294
2017-11-01,182.293,182.467,181.791,182.234
2017-11-02,182.23,184.407,182.22,184.238
2017-11-03,184.238,184.333,183.27,183.315
2017-11-06,183.409,183.589,182.462,182.55
2017-11-07,182.55,182.677,182.019,182.325
2017-11-08,182.324,183.004,182.298,182.758
2017-11-09,182.767,183.446,182.654,183.186
2017-11-10,183.189,183.381,182.691,183.178
2017-11-13,183.271,184.096,183.248,183.797
2017-11-14,183.799,185.486,183.737,185.431
2017-11-15,185.434,186.144,184.805,184.829
2017-11-16,184.826,185.32,184.574,184.766
2017-11-17,184.776,185.235,184.517,184.72
2017-11-20,184.343,184.622,183.681,183.776
2017-11-21,183.763,184.01,183.401,183.692
2017-11-22,183.692,184.236,183.603,184.08
2017-11-23,184.104,184.791,184.002,184.691
2017-11-24,184.688,185.948,184.568,185.795
2017-11-27,185.905,186.081,185.24,185.351
2017-11-28,185.349,185.793,184.04,184.316
2017-11-29,184.325,184.48,183.724,184.07
2017-11-30,184.074,184.426,183.239,184.05
2017-12-01,184.048,184.742,183.764,184.241
2017-12-04,183.963,184.339,183.233,183.968
2017-12-05,183.979,184.599,183.331,183.817
2017-12-06,183.816,184.202,183.326,183.687
2017-12-07,183.695,184.01,182.686,182.734
2017-12-08,182.737,183.463,182.065,183.246
2017-12-11,183.362,184.095,183.203,183.737
2017-12-12,183.729,183.986,183.045,183.354
2017-12-13,183.367,184.02,182.987,183.829
2017-12-14,183.82,184.265,182.756,182.79
2017-12-15,182.798,184.084,182.787,183.348
2017-12-18,183.328,183.87,183.244,183.366
2017-12-19,183.369,184.443,183.334,184.267
2017-12-20,184.272,185.09,184.136,184.95
2017-12-21,184.959,185.157,184.776,184.8
2017-12-22,184.798,184.876,184.117,184.8
2017-12-26,184.947,185.155,184.685,184.769
2017-12-27,184.769,185.266,184.69,185.12
2017-12-28,185.086,185.541,185.044,185.382
2017-12-29,185.391,185.911,185.155,185.732
2018-01-02,185.812,186.486,185.629,185.852
2018-01-03,185.844,186.034,185.322,185.823
2018-01-04,185.826,186.761,185.774,186.499
2018-01-05,186.489,186.519,185.79,185.961
2018-01-08,185.786,186.006,184.699,184.842
2018-01-09,184.831,184.916,184.39,184.547
2018-01-10,184.55,185.435,184.457,184.749
2018-01-11,184.751,186.105,184.733,185.823
2018-01-12,185.821,186.737,185.729,186.587
2018-01-15,186.767,187.483,186.539,187.151
2018-01-16,187.15,187.417,186.411,187.024
2018-01-17,187.024,187.628,185.732,185.735
2018-01-18,185.73,186.538,185.73,186.119
2018-01-19,186.12,186.582,186.012,186.033
2018-01-22,186.389,186.428,185.641,185.806
2018-01-23,185.799,186.118,185.476,186.08
2018-01-24,186.07,186.216,185.333,185.697
2018-01-25,185.696,186.84,185.324,186.151
2018-01-26,186.181,186.699,185.92,186.308
2018-01-29,186.324,186.698,185.754,186.402
2018-01-30,186.41,186.793,185.949,186.106
2018-01-31,186.106,187.001,185.833,185.923
2018-02-01,185.929,186.998,185.806,186.812
2018-02-02,186.82,187.388,186.664,187.326
2018-02-05,187.11,187.705,186.842,186.965
2018-02-06,186.97,187.732,186.696,187.301
2018-02-07,187.267,187.368,185.983,186.001
2018-02-08,186.007,186.334,184.677,185.353
2018-02-09,185.354,186.471,185.259,185.909
2018-02-12,186.167,186.711,185.955,186.66
2018-02-13,186.651,187.188,186.329,187.01
2018-02-14,186.951,187.606,186.426,187.502
2018-02-15,187.455,187.801,187.111,187.364
2018-02-16,187.359,187.757,186.553,186.578
2018-02-19,186.569,186.819,186.488,186.78
2018-02-20,186.778,186.905,185.825,185.933
2018-02-21,185.91,186.336,185.726,185.755
2018-02-22,185.782,186.358,185.635,185.983
2018-02-23,185.99,186.064,185.217,185.439
2018-02-26,185.388,185.84,185.201,185.788
2018-02-27,185.786,186.186,184.974,185.071
2018-02-28,185.062,185.63,184.677,185.487
2018-03-01,185.485,186.456,185.146,186.439
2018-03-02,186.439,187.145,186.101,187.056
2018-03-05,187.272,187.272,186.253,186.871
2018-03-06,186.864,187.765,186.799,187.672
2018-03-07,187.65,188.132,187.369,187.643
2018-03-08,187.642,188.212,186.742,186.922
2018-03-09,186.911,187.193,186.405,186.67
2018-03-12,186.703,186.939,186.107,186.561
2018-03-13,186.56,187.034,186.497,186.955
2018-03-14,186.958,187.115,186.426,186.605
2018-03-15,186.604,186.682,185.846,185.945
2018-03-16,185.949,186.032,185.521,185.613
2018-03-19,185.546,185.869,184.868,185.716
2018-03-20,185.714,185.914,184.625,184.67
2018-03-21,184.67,185.023,184.291,184.984
2018-03-22,184.986,185.33,184.14,184.63
2018-03-23,184.628,185.156,184.589,184.977
2018-03-26,184.911,185.942,184.888,185.812
2018-03-27,185.811,186.391,185.57,185.658
2018-03-28,185.663,185.909,185.051,185.145
2018-03-29,185.153,185.533,185.049,185.315
2018-03-30,185.315,185.65,185.229,185.506
2018-04-02,185.559,185.6,184.91,185.055
2018-04-03,185.053,185.347,184.446,184.677
2018-04-04,184.685,185.068,184.515,184.74
2018-04-05,184.731,184.949,184.557,184.803
2018-04-06,184.807,184.942,184.436,184.741
2018-04-09,184.648,185.039,184.453,184.983
2018-04-10,184.97,185.438,184.681,185.204
2018-04-11,185.205,185.673,185.129,185.35
2018-04-12,185.351,185.444,184.205,184.496
2018-04-13,184.502,184.646,184.113,184.598
2018-04-16,184.562,184.821,184.36,184.537
2018-04-17,184.54,184.831,184.188,184.822
2018-04-18,184.828,185.701,184.635,185.525
2018-04-19,185.524,186.054,185.028,185.922
2018-04-20,185.93,186.281,185.098,185.58
2018-04-23,185.67,185.75,185.059,185.193
2018-04-24,185.193,185.454,184.934,185.303
2018-04-25,185.302,185.329,184.69,184.697
2018-04-26,184.712,185.053,183.84,184.03
2018-04-27,184.031,185.32,183.665,185.283
2018-04-30,185.309,185.553,184.57,184.675
2018-05-01,184.677,184.893,184.305,184.635
2018-05-02,184.633,185.043,184.144,184.351
2018-05-03,184.362,184.931,184.285,184.738
2018-05-04,184.736,184.807,184.176,184.591
2018-05-07,184.596,184.688,183.708,183.902
2018-05-08,183.902,183.995,183.009,183.044
2018-05-09,183.047,183.279,182.783,183.022
2018-05-10,183.031,184.415,182.946,184.17
2018-05-11,184.171,184.514,183.873,184.385
2018-05-14,184.398,184.776,183.988,184.044
2018-05-15,184.042,184.313,183.137,183.185
2018-05-16,183.154,183.346,182.27,182.695
2018-05-17,182.683,182.965,182.337,182.493
2018-05-18,182.495,182.913,182.187,182.284
2018-05-21,182.358,183.104,182.137,183.07
2018-05-22,183.076,183.382,182.625,182.739
2018-05-23,182.736,182.834,181.685,182.056
2018-05-24,182.038,182.314,181.711,181.943
2018-05-25,181.955,182.306,181.295,181.557
2018-05-28,182.046,182.447,180.838,181.032
2018-05-29,181.032,181.134,179.696,180.018
2018-05-30,179.977,181.804,179.742,181.754
2018-05-31,181.753,182.175,181.271,182.031
2018-06-01,182.033,182.318,180.883,181.192
2018-06-04,181.308,182.201,181.276,182.12
2018-06-05,182.117,182.23,181.145,181.771
2018-06-06,181.772,182.772,181.749,182.659
2018-06-07,182.656,183.616,182.63,182.804
2018-06-08,182.794,183.003,181.955,182.45
2018-06-11,182.512,183.353,182.492,182.99
2018-06-12,182.983,183.361,182.328,182.517
2018-06-13,182.507,183.294,182.471,183.205
2018-06-14,183.205,183.569,180.69,180.819
2018-06-15,180.823,181.476,180.64,181.262
2018-06-18,181.04,181.694,180.864,181.657
2018-06-19,181.657,181.801,180.72,181.533
2018-06-20,181.553,181.7,181.027,181.412
2018-06-21,181.407,181.561,180.528,181.297
2018-06-22,181.289,182.142,181.14,181.973
2018-06-25,181.996,182.541,181.581,182.43
2018-06-26,182.444,182.615,181.995,182.085
2018-06-27,182.085,182.399,181.378,181.601
2018-06-28,181.598,182.52,181.508,182.008
2018-06-29,181.986,183.237,181.986,182.823
2018-07-02,182.673,182.86,182.202,182.689
2018-07-03,182.689,182.971,182.458,182.601
2018-07-04,182.604,182.735,181.998,182.257
2018-07-05,182.251,183.137,182.248,182.91
2018-07-06,182.917,183.626,182.863,183.262
2018-07-09,183.023,183.955,183.023,183.592
2018-07-10,183.587,183.785,182.904,183.304
2018-07-11,183.313,183.617,182.912,182.987
2018-07-12,183.002,183.238,182.786,183.102
2018-07-13,183.1,183.326,182.925,183.058
2018-07-16,183.14,183.517,183.022,183.392
2018-07-17,183.385,183.925,183.307,183.656
2018-07-18,183.652,184.015,183.249,183.692
2018-07-19,183.692,184.308,183.475,184.094
2018-07-20,184.089,184.532,183.936,184.262
2018-07-23,184.234,184.391,183.727,183.897
2018-07-24,183.894,184.008,183.391,183.471
2018-07-25,183.471,183.834,183.139,183.673
2018-07-26,183.699,183.824,182.998,183.073
2018-07-27,183.071,183.385,182.934,183.321
2018-07-30,183.324,183.95,183.193,183.815
2018-07-31,183.832,184.29,183.731,183.787
2018-08-01,183.782,183.914,183.269,183.302
2018-08-02,183.298,183.43,182.653,182.977
2018-08-03,182.977,183.205,182.715,182.81
2018-08-06,182.74,183.22,182.612,183.005
2018-08-07,183.027,183.798,182.983,183.725
2018-08-08,183.725,184.359,183.703,184.295
2018-08-09,184.3,184.431,183.354,183.428
2018-08-10,183.431,183.474,181.751,181.881
2018-08-13,181.659,182.219,181.285,181.925
2018-08-14,181.924,182.104,181.21,181.372
2018-08-15,181.37,181.636,180.997,181.485
2018-08-16,181.488,182.114,181.402,181.873
2018-08-17,181.873,182.675,181.803,182.595
2018-08-20,182.552,182.895,182.024,182.882
2018-08-21,182.881,183.729,182.739,183.279
2018-08-22,183.292,183.944,183.179,183.599
2018-08-23,183.599,184.075,183.291,183.75
2018-08-24,183.731,184.769,183.655,184.686
2018-08-27,184.698,185.308,184.339,185.125
2018-08-28,185.134,185.839,185.103,185.503
2018-08-29,185.494,185.63,184.434,184.537
2018-08-30,184.533,184.596,183.689,183.878
2018-08-31,183.878,184.165,183.03,183.36
2018-09-03,183.5,184.393,183.395,184.158
2018-09-04,184.159,184.22,183.334,183.866
2018-09-05,183.87,184.374,183.502,184.223
2018-09-06,184.221,184.467,183.522,183.747
2018-09-07,183.737,184.075,182.632,182.879
2018-09-10,182.765,183.186,182.555,182.719
2018-09-11,182.718,183.25,182.344,182.903
2018-09-12,182.914,183.476,182.512,183.06
2018-09-13,183.055,183.673,182.794,183.62
2018-09-14,183.617,183.884,182.915,182.954
2018-09-17,182.953,183.332,182.765,183.105
2018-09-18,183.117,183.666,182.867,183.055
2018-09-19,183.054,183.639,182.844,183.136
2018-09-20,183.141,183.826,182.982,183.726
2018-09-21,183.725,184.881,183.689,184.748
2018-09-24,184.692,185.145,184.284,184.563
2018-09-25,184.562,184.942,184.326,184.404
2018-09-26,184.397,184.624,183.989,184.099
2018-09-27,184.101,184.362,183.391,183.395
2018-09-28,183.402,183.564,182.617,183.365
2018-10-01,183.357,183.478,182.697,182.864
2018-10-02,182.862,183.183,182.284,182.823
2018-10-03,182.821,183.412,182.086,182.197
2018-10-04,182.2,182.416,181.906,182.125
2018-10-05,182.135,182.187,181.237,181.52
2018-10-08,181.512,181.512,180.946,181.141
2018-10-09,181.129,181.202,180.567,180.74
2018-10-10,180.734,181.016,180.458,180.714
2018-10-11,180.716,181.576,180.687,181.481
2018-10-12,181.475,181.732,181.033,181.545
2018-10-15,181.854,182.13,181.58,181.803
2018-10-16,181.804,181.947,181.223,181.546
2018-10-17,181.546,181.878,180.993,181.127
2018-10-18,181.123,181.443,180.898,180.982
2018-10-19,180.991,181.921,180.7,181.597
2018-10-22,181.606,182.065,181.464,181.659
2018-10-23,181.665,181.782,181.1,181.546
2018-10-24,181.556,181.621,180.824,181.123
2018-10-25,181.115,181.588,181.005,181.305
2018-10-26,181.309,181.719,180.956,181.617
2018-10-29,181.569,181.803,181.139,181.47
2018-10-30,181.471,182.037,181.458,181.869
2018-10-31,181.869,181.96,180.834,180.952
2018-11-01,180.958,181.203,180.397,180.521
2018-11-02,180.5,181.036,180.351,180.569
2018-11-05,180.311,180.536,179.992,180.204
2018-11-06,180.202,180.458,179.97,180.137
2018-11-07,180.142,180.799,179.936,180.05
2018-11-08,180.055,180.457,179.545,179.605
2018-11-09,179.641,179.871,179.374,179.852
2018-11-12,179.889,180.073,178.916,178.94
2018-11-13,178.949,179.296,178.557,178.774
2018-11-14,178.774,179.757,178.742,179.327
2018-11-15,179.321,181.612,179.262,181.208
2018-11-16,181.22,182.03,180.739,181.966
2018-11-19,181.946,182.358,181.569,182.171
2018-11-20,182.164,182.393,181.345,181.441
2018-11-21,181.456,182.142,181.422,181.892
2018-11-22,181.902,182.11,181.311,181.359
2018-11-23,181.359,181.622,180.662,180.71
2018-11-26,180.752,181.369,180.693,180.834
2018-11-27,180.832,181.273,180.678,180.847
2018-11-28,180.841,181.477,180.128,181.285
2018-11-29,181.286,182.055,181.217,181.955
2018-11-30,181.955,182.076,180.954,181.198
2018-12-03,181.473,181.927,181.274,181.878
2018-12-04,181.881,182.265,181.437,181.628
2018-12-05,181.62,181.774,181.146,181.641
2018-12-06,181.639,181.972,181.257,181.634
2018-12-07,181.639,182.55,181.557,182.403
2018-12-10,182.426,183.73,182.382,182.988
2018-12-11,183.021,183.294,182.518,183.138
2018-12-12,183.139,183.253,182.324,182.786
2018-12-13,182.757,182.956,182.055,182.436
2018-12-14,182.458,182.776,181.85,182.17
2018-12-17,182.197,182.597,182.155,182.478
2018-12-18,182.478,182.842,182.24,182.514
2018-12-19,182.517,183.431,182.495,182.927
2018-12-20,182.93,183.806,182.795,183.473
2018-12-21,183.476,183.665,182.326,182.366
2018-12-24,182.328,183.013,182.19,182.334
2018-12-26,182.424,182.668,182.015,182.202
2018-12-27,182.195,183.529,182.163,183.205
2018-12-28,183.21,183.562,182.75,182.866
2018-12-31,182.814,183.024,181.849,182.684
2019-01-02,182.655,182.936,181.151,182.504
2019-01-03,182.591,182.729,181.84,182.216
2019-01-04,182.214,182.44,181.531,181.663
2019-01-07,181.795,182.604,181.654,182.394
2019-01-08,182.396,182.591,181.903,182.43
2019-01-09,182.428,183.437,182.3,183.32
2019-01-10,183.317,183.652,182.898,183.051
2019-01-11,183.048,183.662,181.742,181.746
2019-01-14,181.649,182.097,181.172,181.567
2019-01-15,181.584,181.909,180.679,180.77
2019-01-16,180.796,180.996,180.402,180.583
2019-01-17,180.58,180.729,179.604,179.736
2019-01-18,179.729,180.486,179.71,180.347
2019-01-21,180.353,180.751,180.095,180.21
2019-01-22,180.203,180.298,179.477,179.587
2019-01-23,179.588,179.82,178.887,178.966
2019-01-24,178.964,179.184,177.817,177.828
2019-01-25,177.866,178.829,177.54,178.474
2019-01-28,178.43,179.232,178.43,179.121
2019-01-29,179.105,179.93,178.746,179.791
2019-01-30,179.791,180.359,179.445,180.203
2019-01-31,180.207,180.434,179.37,179.656
2019-02-01,179.655,180.579,179.579,180.188
2019-02-04,180.159,180.509,179.705,180.226
2019-02-05,180.224,180.724,179.883,180.406
2019-02-06,180.392,180.462,179.87,179.983
2019-02-07,179.983,180.015,179.069,179.425
2019-02-08,179.422,179.518,179.148,179.229
2019-02-11,179.191,179.524,179.121,179.21
2019-02-12,179.194,179.912,179.04,179.831
2019-02-13,179.822,179.954,179.031,179.147
2019-02-14,179.155,180.22,179.113,179.978
2019-02-15,179.978,180.033,179.065,179.33
2019-02-18,179.144,179.566,179.125,179.317
2019-02-19,179.283,179.508,178.563,178.684
2019-02-20,178.684,179.162,178.636,178.882
2019-02-21,178.881,179.004,178.432,178.831
2019-02-22,178.848,179.185,178.606,178.638
2019-02-25,178.673,179.049,178.433,178.612
2019-02-26,178.61,178.658,177.593,178.072
2019-02-27,178.072,178.079,177.277,177.443
2019-02-28,177.441,178.103,177.393,177.766
2019-03-01,177.766,178.366,177.702,178.23
2019-03-04,178.17,178.226,177.503,177.945
2019-03-05,177.931,178.361,177.476,177.661
2019-03-06,177.648,178.044,177.529,177.584
2019-03-07,177.586,178.036,176.329,176.484
2019-03-08,176.504,177.824,176.346,177.505
2019-03-11,177.75,178.183,176.047,176.415
2019-03-12,176.438,178.26,176.186,177.951
2019-03-13,177.951,178.037,176.428,176.962
2019-03-14,176.96,177.303,176.653,176.982
2019-03-15,176.981,177.527,176.751,176.93
2019-03-18,176.934,177.804,176.784,177.393
2019-03-19,177.392,177.598,177.18,177.479
2019-03-20,177.479,179.043,177.44,178.875
2019-03-21,178.88,179.113,178.539,178.719
2019-03-22,178.719,178.783,176.398,176.773
2019-03-25,176.724,177.454,176.689,177.012
2019-03-26,177.01,177.372,176.315,176.503
2019-03-27,176.503,176.662,175.704,176.487
2019-03-28,176.488,177.006,176.161,176.9
2019-03-29,176.905,177.477,176.405,176.926
2019-04-01,177.106,177.262,176.048,176.666
2019-04-02,176.68,176.973,175.955,176.095
2019-04-03,176.097,176.658,175.907,176.446
2019-04-04,176.434,176.984,176.193,176.875
2019-04-05,176.877,177.455,176.641,177.111
2019-04-08,177.08,177.847,176.939,177.526
2019-04-09,177.523,177.964,177.31,177.606
2019-04-10,177.633,177.689,177.031,177.545
2019-04-11,177.54,177.775,177.399,177.604
2019-04-12,177.604,178.425,177.577,178.119
2019-04-15,178.211,178.327,177.958,178.038
2019-04-16,178.036,178.411,177.884,178.227
2019-04-17,178.205,178.806,178.158,178.525
2019-04-18,178.528,178.563,177.781,177.871
2019-04-22,178.067,178.425,177.92,178.347
2019-04-23,178.336,178.417,177.721,178.222
2019-04-24,178.214,178.246,177.202,177.399
2019-04-25,177.399,177.452,176.941,177.04
2019-04-26,177.04,177.316,176.905,177.066
2019-04-29,177.073,177.664,177.055,177.57
2019-04-30,177.568,177.629,177.028,177.223
2019-05-01,177.236,177.45,176.693,176.86
2019-05-02,176.859,177.103,176.577,176.618
2019-05-03,176.619,176.678,175.85,175.967
2019-05-06,175.646,176.532,175.643,176.381
2019-05-07,176.382,176.724,176.236,176.47
2019-05-08,176.464,177.181,176.416,176.941
2019-05-09,176.937,177.615,176.682,177.179
2019-05-10,177.164,177.486,177.164,177.409
2019-05-13,177.48,177.755,177.194,177.5
2019-05-14,177.493,178.02,177.421,177.677
2019-05-15,177.676,178.363,177.315,178.125
2019-05-16,178.126,178.444,177.963,178.041
2019-05-17,178.057,178.525,178.016,178.449
2019-05-20,178.367,178.603,178.143,178.497
2019-05-21,178.503,178.73,178.135,178.647
2019-05-22,178.646,179.231,178.453,178.8
2019-05-23,178.801,179.17,178.316,179.122
2019-05-24,179.12,179.373,178.804,179.041
2019-05-27,179.022,179.276,178.753,179.14
2019-05-28,179.13,179.272,178.781,178.894
2019-05-29,178.898,178.972,178.474,178.631
2019-05-30,178.634,178.914,178.509,178.745
2019-05-31,178.735,179.291,178.532,178.873
2019-06-03,178.869,179.926,178.649,179.708
2019-06-04,179.708,180.126,179.413,179.604
2019-06-05,179.604,180.048,179.218,179.289
2019-06-06,179.303,180.202,179.032,180.034
2019-06-07,180.027,180.613,179.561,180.549
2019-06-10,180.524,180.835,180.17,180.691
2019-06-11,180.686,180.955,180.421,180.662
2019-06-12,180.661,180.806,180.215,180.359
2019-06-13,180.358,180.617,179.989,180.225
2019-06-14,180.217,180.467,179.757,179.923
2019-06-17,179.924,180.548,179.897,180.505
2019-06-18,180.505,180.782,179.857,179.932
2019-06-19,179.929,180.031,179.476,179.665
2019-06-20,179.662,180.548,179.643,179.932
2019-06-21,179.96,180.94,179.884,180.842
2019-06-24,180.877,181.373,180.834,181.245
2019-06-25,181.236,181.392,180.775,181.163
2019-06-26,181.16,181.539,181.007,181.35
2019-06-27,181.345,181.537,181.034,181.437
2019-06-28,181.442,181.761,181.028,181.234
2019-07-01,181.251,181.566,180.526,180.61
2019-07-02,180.61,181.165,180.406,180.896
2019-07-03,180.897,181.191,180.785,180.85
2019-07-04,180.9,181.029,180.787,180.937
2019-07-05,180.937,180.967,180.5,180.583
2019-07-08,180.569,180.689,180.412,180.533
2019-07-09,180.54,180.948,180.517,180.866
2019-07-10,180.857,181.273,180.828,181.118
2019-07-11,181.144,181.219,180.751,181.001
2019-07-12,181.003,181.157,180.528,180.748
2019-07-15,180.712,181.102,180.711,181.039
2019-07-16,181.037,181.362,180.997,181.217
2019-07-17,181.214,181.418,181.054,181.179
2019-07-18,181.205,181.341,180.499,180.93
2019-07-19,180.929,181.025,180.31,180.434
2019-07-22,180.391,180.759,180.31,180.489
2019-07-23,180.495,180.616,179.793,179.963
2019-07-24,179.966,180.002,179.274,179.439
2019-07-25,179.434,180.143,178.876,179.901
2019-07-26,179.897,180.198,179.806,180.12
2019-07-29,180.22,181.893,180.216,181.836
2019-07-30,181.837,182.547,181.765,182.503
2019-07-31,182.512,182.552,181.058,181.181
2019-08-01,181.181,181.481,180.839,181.42
2019-08-02,181.405,181.712,181.186,181.325
2019-08-05,181.348,182.902,181.264,182.865
2019-08-06,182.863,183.307,181.955,182.633
2019-08-07,182.649,183.192,182.413,182.808
2019-08-08,182.804,183.416,182.444,182.579
2019-08-09,182.584,183.737,182.478,183.68
2019-08-12,183.624,183.803,182.725,183.328
2019-08-13,183.316,183.46,182.783,183.121
2019-08-14,183.121,183.26,182.345,182.437
2019-08-15,182.438,182.668,181.276,181.775
2019-08-16,181.775,181.811,180.446,181.051
2019-08-19,181.037,181.661,180.842,181.086
2019-08-20,181.087,181.558,180.682,180.927
2019-08-21,180.932,181.487,180.884,181.184
2019-08-22,181.19,181.44,179.871,180.081
2019-08-23,180.024,180.816,179.882,180.512
2019-08-26,180.606,180.945,180.404,180.524
2019-08-27,180.547,180.647,179.69,179.79
2019-08-28,179.798,180.859,179.781,180.286
2019-08-29,180.288,180.634,179.997,180.313
2019-08-30,180.312,180.343,179.067,179.329
2019-09-02,179.476,180.036,179.213,179.844
2019-09-03,179.851,180.25,179.214,179.636
2019-09-04,179.634,179.763,179.192,179.277
2019-09-05,179.268,179.542,178.711,178.783
2019-09-06,178.766,179.27,178.703,178.947
2019-09-09,179.086,179.51,178.277,178.985
2019-09-10,178.976,179.244,178.553,178.913
2019-09-11,178.909,179.101,178.165,178.583
2019-09-12,178.548,179.504,177.485,179.393
