Date,Open,High,Low,Close
2015-04-07,248.38,248.5,246.98,247.86
2015-04-08,247.86,248.71,247.44,247.83
2015-04-09,247.83,249.3,247.41,248.91
2015-04-10,248.9,250.75,248.68,250.41
2015-04-13,250.45,251.5,249.63,250.44
2015-04-14,250.48,252,250.36,250.8
2015-04-15,250.79,251.49,250.35,250.63
2015-04-16,250.63,250.76,249.27,249.61
2015-04-17,249.6,249.94,248.73,249.45
2015-04-20,249.22,250.24,249.04,249.42
2015-04-21,249.42,249.62,248.09,248.31
2015-04-22,248.33,248.66,247.16,247.29
2015-04-23,247.29,248.13,246.75,247.17
2015-04-24,247.17,247.7,246.39,247.55
2015-04-27,247.5,247.66,246.38,246.66
2015-04-28,246.65,247.18,245.86,246.02
2015-04-29,246.02,246.19,243.82,244.08
2015-04-30,244.08,245.52,242.85,243.62
2015-05-01,243.61,243.83,242.27,243.6
2015-05-04,243.63,244.4,243.45,244.08
2015-05-05,244.08,244.49,243.14,243.99
2015-05-06,243.98,244.21,243.36,243.63
2015-05-07,243.63,244.79,241.97,242.2
2015-05-08,242.2,242.57,241.03,242.16
2015-05-11,242.15,242.51,240.51,240.63
2015-05-12,240.63,240.88,239.53,240.27
2015-05-13,240.21,240.93,239.76,240.49
2015-05-14,240.49,240.63,239.49,239.95
2015-05-15,239.94,240.01,239.15,239.89
2015-05-18,239.82,240.08,239.24,239.75
2015-05-19,239.74,241.26,239.68,240.21
2015-05-20,240.19,240.26,238.72,238.96
2015-05-21,238.96,239.44,237.88,238.38
2015-05-22,238.38,239.35,238.16,239.22
2015-05-25,239.4,239.61,238.89,239.39
2015-05-26,239.39,239.46,237.02,237.6
2015-05-27,237.59,237.68,236.07,236.41
2015-05-28,236.39,236.65,235.37,235.92
2015-05-29,235.92,236.68,235.6,235.7
2015-06-01,235.59,236.77,235.15,235.38
2015-06-02,235.39,235.77,234.41,234.68
2015-06-03,234.68,235.07,233.91,234.06
2015-06-04,234.05,234.77,232.96,233.66
2015-06-05,233.66,233.89,232.45,232.49
2015-06-08,232.75,233.71,232.53,233.24
2015-06-09,233.28,234.92,233.06,233.51
2015-06-10,233.51,236.52,233.03,235.46
2015-06-11,235.43,235.48,233.91,234.32
2015-06-12,234.31,234.68,233.71,234.02
2015-06-15,234.48,234.58,233.46,233.68
2015-06-16,233.68,233.88,232.93,233.51
2015-06-17,233.51,233.55,231,231.69
2015-06-18,231.69,232.67,231.2,232.16
2015-06-19,232.16,232.91,231.85,232.64
2015-06-22,232.17,232.7,231.69,231.85
2015-06-23,231.84,232.5,231.56,232.22
2015-06-24,232.21,232.56,231.39,232.27
2015-06-25,232.28,233.68,232.24,232.54
2015-06-26,232.55,233.37,231.95,232.33
2015-06-29,235.39,236.85,233.98,234.39
2015-06-30,234.42,236.05,234.183,235.277
2015-07-01,235.29,235.61,234.34,234.99
2015-07-02,234.99,235.19,234.18,235.1
2015-07-03,235.09,236.13,234.7,235.69
2015-07-06,237.85,238.1,235.69,236.14
2015-07-07,236.14,238.93,235.79,237.66
2015-07-08,237.68,242.1,237.41,241.71
2015-07-09,241.76,242,239.39,239.95
2015-07-10,240.02,240.04,235.95,236.03
2015-07-13,236.4,236.91,234.61,235.55
2015-07-14,235.56,236.14,234.5,234.59
2015-07-15,234.59,234.84,233.83,234.14
2015-07-16,234.13,234.44,233.71,233.98
2015-07-17,233.98,234.68,233.64,234.25
2015-07-20,234.18,234.38,233.87,234.26
2015-07-21,234.28,234.82,233.82,234.63
2015-07-22,234.62,235.12,233.85,234.15
2015-07-23,234.15,234.99,233.77,234.7
2015-07-24,234.71,235.34,234.5,235.03
2015-07-27,235.19,235.88,234.91,235.37
2015-07-28,235.37,235.71,234.18,234.42
2015-07-29,234.42,234.88,233.63,234.14
2015-07-30,234.14,234.24,233.15,233.91
2015-07-31,233.91,234.33,233.55,234.08
2015-08-03,234.04,234.55,233.49,234.33
2015-08-04,234.32,234.5,234,234.11
2015-08-05,234.11,234.44,232.73,232.92
2015-08-06,232.92,234.16,232.66,233.77
2015-08-07,233.76,235.08,233.53,234.81
2015-08-10,234.8,234.8,233.04,233.25
2015-08-11,233.25,233.47,232.19,232.33
2015-08-12,232.34,233.59,232.08,233.17
2015-08-13,233.19,233.31,232.56,232.85
2015-08-14,232.84,233.33,232.65,232.95
2015-08-17,232.97,233.44,232.46,233.29
2015-08-18,233.29,233.62,232.67,232.98
2015-08-19,232.98,233.53,232.72,233.27
2015-08-20,233.26,233.94,232.83,233.63
2015-08-21,233.64,235.94,233.5,235.46
2015-08-24,235.78,245.24,235.66,241.08
2015-08-25,241.07,241.85,237.91,241.25
2015-08-26,241.27,243.16,239.58,241.12
2015-08-27,241.12,241.74,239.95,240.14
2015-08-28,240.15,241.22,239.73,239.73
2015-08-31,239.44,240.71,239.43,240.55
2015-09-01,240.55,244.44,240.42,244.15
2015-09-02,244.15,244.17,242.21,242.67
2015-09-03,242.66,244.72,242.03,243.98
2015-09-04,243.97,246.92,243.75,246.55
2015-09-07,246.66,246.9,245,245.35
2015-09-08,245.35,245.84,242.72,243.13
2015-09-09,243.14,243.15,240.81,242.31
2015-09-10,242.28,243.05,239.99,240.83
2015-09-11,240.83,241.43,240.23,240.91
2015-09-14,240.95,242.48,240.25,241.67
2015-09-15,241.67,243.3,240.88,242.2
2015-09-16,242.2,242.72,240.15,240.58
2015-09-17,240.58,240.78,239.07,240.17
2015-09-18,240.16,241.82,239.96,241.57
2015-09-21,241.26,241.86,240.44,240.85
2015-09-22,240.86,243.54,240.84,243.07
2015-09-23,243.06,244.21,242.85,243.62
2015-09-24,243.63,245.24,243.32,243.8
2015-09-25,243.8,244.26,242.24,243.26
2015-09-28,243.32,244.94,243.24,244.52
2015-09-29,244.52,245.72,244.09,244.88
2015-09-30,244.89,245.852,243.545,245.238
2015-10-01,245.24,245.68,244.43,245.18
2015-10-02,245.15,246.3,243.99,244.28
2015-10-05,244.38,244.68,243.26,243.83
2015-10-06,243.83,244.43,243.06,243.26
2015-10-07,243.26,244.1,242.77,243.31
2015-10-08,243.31,243.85,242.76,242.95
2015-10-09,242.96,243.09,241.67,242.21
2015-10-12,242.27,242.67,241.87,242.43
2015-10-13,242.43,244.21,242.41,243.55
2015-10-14,243.54,243.97,242.62,243.41
2015-10-15,243.4,244.98,242.73,243.59
2015-10-16,243.6,243.8,242.36,242.7
2015-10-19,243.02,243.41,242.43,242.67
2015-10-20,242.67,242.72,241.63,241.95
2015-10-21,241.95,242.28,241.52,242.12
2015-10-22,242.12,242.72,241.61,241.74
2015-10-23,241.75,242.51,241.13,241.31
2015-10-26,241.31,242.47,241.25,241.69
2015-10-27,241.7,243.75,241.6,243.32
2015-10-28,243.32,243.72,242.64,242.78
2015-10-29,242.78,243.84,242.08,242.42
2015-10-30,242.417,243.459,241.473,242.136
2015-11-02,242.17,242.82,241.55,242
2015-11-03,242,242.21,241.36,241.54
2015-11-04,241.54,241.73,240.99,241.24
2015-11-05,241.25,242.35,240.41,242.2
2015-11-06,242.2,242.57,240.81,241.13
2015-11-09,240.94,241.18,239.94,240.78
2015-11-10,240.76,241.01,240.19,240.62
2015-11-11,240.63,241.14,240.3,240.52
2015-11-12,240.54,240.77,239.86,240.57
2015-11-13,240.57,240.97,240.47,240.81
2015-11-16,241.46,241.97,240.07,240.14
2015-11-17,240.11,240.56,239.76,239.89
2015-11-18,239.9,240.42,239.36,239.53
2015-11-19,239.54,240.29,239.09,239.97
2015-11-20,239.97,241.4,239.92,241.16
2015-11-23,241.29,242.01,240.79,241.77
2015-11-24,241.77,243.1,241.59,242.71
2015-11-25,242.7,243.03,242.02,242.22
2015-11-26,242.22,243.01,242.18,242.63
2015-11-27,242.63,243.44,242.45,242.79
2015-11-30,243.013,243.253,241.818,242.073
2015-12-01,242.075,242.802,241.719,242.239
2015-12-02,242.237,242.715,241.772,242.489
2015-12-03,242.456,242.692,240.343,240.697
2015-12-04,240.68,241.16,239.96,240.16
2015-12-07,240.09,240.6,239.92,240.41
2015-12-08,240.4,241.85,240.37,241.29
2015-12-09,241.29,242.98,241.06,241.89
2015-12-10,241.916,243.292,241.688,242.396
2015-12-11,242.397,243.704,241.417,243.197
2015-12-14,243.11,244.72,242.61,243.52
2015-12-15,243.52,244.16,242.72,243.34
2015-12-16,243.354,243.593,242.334,242.635
2015-12-17,242.618,243.277,242.312,243.077
2015-12-18,243.073,245.814,241.235,245.35
2015-12-21,245.376,246.103,244.868,245.527
2015-12-22,245.529,246.635,245.361,246.193
2015-12-23,246.191,246.556,245.987,246.266
2015-12-24,246.264,247.241,246.122,246.964
2015-12-28,246.936,247.2,246.195,247.034
2015-12-29,247.034,247.926,246.743,247.584
2015-12-30,247.586,247.724,247.066,247.491
2015-12-31,247.492,249.32,247.326,249.204
2016-01-04,248.943,251.979,248.829,251.314
2016-01-05,251.314,253.315,250.556,252.426
2016-01-06,252.429,254.542,252.299,254.118
2016-01-07,254.133,256.685,253.487,255.249
2016-01-08,255.262,256.603,253.495,256.376
2016-01-11,257.925,257.96,254.844,256.002
2016-01-12,256.029,257.722,255.455,257.106
2016-01-13,257.102,257.479,255.556,257.301
2016-01-14,257.344,258.226,256.083,256.292
2016-01-15,256.297,260.686,256,260.067
2016-01-18,260.184,260.237,258.695,259.274
2016-01-19,259.263,259.866,257.338,259.474
2016-01-20,259.48,263.151,259.268,260.824
2016-01-21,260.794,262.193,258.61,258.795
2016-01-22,258.8,259.452,256.076,256.495
2016-01-25,256.769,257.989,256.107,257.59
2016-01-26,257.589,259.351,256.148,256.442
2016-01-27,256.455,257.56,255.803,256.859
2016-01-28,256.859,257.226,254.815,255.296
2016-01-29,255.301,255.934,250.21,251.976
2016-02-01,251.424,251.931,249.809,250.343
2016-02-02,250.339,253.057,250.282,252.94
2016-02-03,252.934,255.935,252.327,254.277
2016-02-04,254.278,256.833,253.897,256.358
2016-02-05,256.371,257.555,256.113,256.929
2016-02-08,257.006,261.387,255.739,260.622
2016-02-09,260.62,263.305,260.068,260.58
2016-02-10,260.584,264.515,259.915,263.67
2016-02-11,263.669,270.607,263.612,266.264
2016-02-12,266.3,268.356,264.026,264.552
2016-02-15,264.11,264.664,262.443,262.994
2016-02-16,263.005,266.254,262.13,264.858
2016-02-17,264.842,267.074,264.394,265.393
2016-02-18,265.391,267.421,264.934,266.885
2016-02-19,266.888,269.102,266.765,268.071
2016-02-22,268.887,270.279,267.905,269.941
2016-02-23,269.937,273.354,269.699,273.297
2016-02-24,273.288,276.322,272.8,274.011
2016-02-25,274.015,274.432,271.289,271.687
2016-02-26,271.687,272.156,270.463,270.5
2016-02-29,271.215,274.362,270.931,273.906
2016-03-01,273.995,274.366,269.212,269.704
2016-03-02,269.678,270.366,268.083,269.491
2016-03-03,269.491,269.902,267.865,267.945
2016-03-04,267.953,269.147,266.209,266.788
2016-03-07,267.029,269.095,266.988,267.807
2016-03-08,267.807,270.412,267.483,269.941
2016-03-09,269.966,271.052,268.061,268.518
2016-03-10,268.493,268.965,265.674,267.318
2016-03-11,267.299,268.265,264.572,265.041
2016-03-14,265.202,266.32,264.512,266.004
2016-03-15,266.012,269.906,265.586,268.708
