"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
11/25/2014;423.18;423.13;425.75;421.66
11/26/2014;423.97;424.02;425.48;423.50
11/27/2014;425.75;425.09;426.99;425.04
11/28/2014;425.86;425.56;426.02;422.97
12/1/2014;423.47;422.82;424.45;421.61
12/2/2014;428.48;424.86;428.84;424.64
12/3/2014;428.61;428.53;429.93;428.29
12/4/2014;423.68;430.25;432.22;422.86
12/5/2014;431.06;426.73;431.22;426.69
12/8/2014;427.27;429.65;430.62;427.27
12/9/2014;418.43;423.31;424.37;418.16
12/10/2014;416.71;419.31;421.39;415.64
12/11/2014;416.77;415.35;418.52;413.89
12/12/2014;406.17;413.66;414.35;405.63
12/15/2014;396.09;405.21;408.89;395.61
12/16/2014;403.79;397.66;404.17;389.31
12/17/2014;403.46;399.16;404.53;397.09
12/18/2014;416.44;410.09;416.56;407.97
12/19/2014;418.37;420.66;421.35;414.39
12/22/2014;421.58;419.76;424.08;419.76
12/23/2014;426.77;423.04;426.77;422.64
12/24/2014;425.57;425.97;427.44;425.33
12/29/2014;426.89;427.39;428.32;422.86
12/30/2014;421.59;425.13;425.13;421.56
12/31/2014;424.47;422.84;424.70;422.27
1/2/2015;422.28;425.89;428.09;420.35
1/5/2015;410.94;420.06;424.58;410.49
1/6/2015;408.43;411.67;414.62;406.30
1/7/2015;411.21;411.01;413.96;408.60
1/8/2015;423.07;416.60;424.14;415.44
1/9/2015;415.59;422.41;424.23;412.76
1/12/2015;418.41;417.05;421.50;413.63
1/13/2015;423.79;415.76;424.92;414.82
1/14/2015;418.33;418.44;425.30;416.87
1/15/2015;425.32;422.60;426.62;411.46
1/16/2015;432.98;423.37;433.62;422.94
1/19/2015;435.31;433.84;436.20;432.03
1/20/2015;437.92;435.97;439.39;435.60
1/21/2015;441.09;439.99;441.09;435.84
1/22/2015;447.77;442.04;449.03;440.41
1/23/2015;454.56;451.02;457.10;450.28
1/26/2015;459.14;452.62;459.44;452.62
1/27/2015;454.46;458.34;459.06;451.49
1/28/2015;452.30;457.03;457.57;450.25
1/29/2015;452.47;447.83;453.16;447.83
1/30/2015;450.39;454.00;454.65;448.90
2/2/2015;450.76;450.60;451.91;446.44
2/3/2015;455.82;453.24;457.66;452.78
2/4/2015;454.88;456.42;456.84;450.79
2/5/2015;455.30;450.86;455.42;450.14
2/6/2015;454.69;455.06;456.16;452.96
