"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/3/2006;5681.46;5618.80;5682.20;5618.80
1/4/2006;5714.58;5681.50;5716.40;5681.50
1/5/2006;5691.18;5714.60;5722.40;5686.40
1/6/2006;5731.78;5691.20;5731.80;5691.20
1/9/2006;5731.46;5731.80;5750.30;5725.90
1/10/2006;5688.83;5731.50;5731.50;5686.10
1/11/2006;5731.54;5688.80;5731.50;5688.80
1/12/2006;5735.15;5731.50;5744.60;5724.90
1/13/2006;5711.03;5735.10;5735.10;5690.90
1/16/2006;5740.24;5711.00;5740.20;5707.20
1/17/2006;5698.96;5740.20;5740.20;5693.10
1/18/2006;5663.65;5699.00;5699.00;5634.80
1/19/2006;5693.19;5663.70;5710.00;5663.70
1/20/2006;5672.36;5693.20;5729.80;5666.50
1/23/2006;5660.94;5672.40;5672.40;5625.00
1/24/2006;5633.80;5660.90;5679.00;5630.40
1/25/2006;5704.39;5633.80;5704.40;5633.80
1/26/2006;5722.61;5704.40;5744.00;5698.50
1/27/2006;5786.84;5722.60;5788.20;5722.60
1/30/2006;5779.84;5786.80;5796.10;5772.70
1/31/2006;5760.26;5779.80;5792.50;5760.30
2/1/2006;5801.63;5760.30;5816.00;5746.20
2/2/2006;5747.27;5801.60;5811.80;5743.00
2/3/2006;5759.32;5747.30;5766.70;5728.20
2/6/2006;5772.36;5759.30;5790.40;5759.30
2/7/2006;5746.79;5772.40;5781.30;5734.70
2/8/2006;5725.09;5746.80;5746.80;5681.90
2/9/2006;5808.75;5725.10;5808.90;5725.10
2/10/2006;5764.11;5808.70;5808.70;5764.10
2/13/2006;5793.51;5764.10;5793.50;5760.30
2/14/2006;5792.29;5793.50;5828.60;5773.70
2/15/2006;5791.46;5792.30;5814.50;5780.90
2/16/2006;5828.88;5791.50;5828.90;5791.50
2/17/2006;5846.17;5828.90;5863.30;5822.40
2/20/2006;5862.96;5846.20;5866.70;5839.40
2/21/2006;5857.66;5863.00;5888.00;5856.90
2/22/2006;5872.39;5857.70;5877.60;5836.80
2/23/2006;5836.04;5872.40;5878.80;5829.40
2/24/2006;5860.49;5836.00;5864.00;5836.00
2/27/2006;5875.86;5860.50;5893.30;5860.50
2/28/2006;5791.54;5875.90;5877.40;5788.70
3/1/2006;5844.07;5791.50;5844.10;5783.90
3/2/2006;5832.98;5844.10;5880.00;5803.70
3/3/2006;5858.69;5833.00;5864.00;5803.80
3/6/2006;5897.82;5858.70;5924.50;5858.70
3/7/2006;5857.37;5897.80;5897.80;5830.70
3/8/2006;5812.94;5857.40;5857.60;5790.90
3/9/2006;5855.89;5812.90;5857.10;5812.90
3/10/2006;5907.87;5855.90;5909.10;5838.20
3/13/2006;5952.84;5907.90;5959.90;5907.90
3/14/2006;5950.59;5952.80;5978.60;5940.70
3/15/2006;5965.06;5950.60;5980.50;5950.60
3/16/2006;5993.25;5965.10;5995.20;5951.00
3/17/2006;5999.41;5993.20;6044.00;5992.80
3/20/2006;5991.73;5999.40;6039.10;5986.90
3/21/2006;5991.25;5991.70;5992.90;5956.70
3/22/2006;6007.46;5991.30;6012.60;5957.80
3/23/2006;5990.06;6007.50;6029.40;5974.80
3/24/2006;6036.27;5990.10;6037.90;5990.10
3/27/2006;5972.18;6036.30;6047.00;5971.40
3/28/2006;5935.68;5972.20;6004.30;5929.70
3/29/2006;5959.22;5935.70;5979.70;5927.20
3/30/2006;6015.25;5959.20;6036.00;5959.20
3/31/2006;5964.57;6015.20;6019.20;5961.40
4/3/2006;6024.28;5964.60;6033.50;5964.60
4/4/2006;6004.69;6024.30;6024.30;5984.30
4/5/2006;6044.09;6004.70;6047.50;5983.50
4/6/2006;6045.65;6044.10;6073.30;6037.60
4/7/2006;6026.11;6045.70;6074.20;6020.60
4/10/2006;6066.98;6026.10;6067.00;6024.30
4/11/2006;6016.49;6067.00;6092.50;6012.90
4/12/2006;6000.84;6016.50;6020.00;5974.50
4/13/2006;6029.37;6000.80;6033.70;5987.20
4/18/2006;6044.13;6029.40;6056.10;6026.10
4/19/2006;6089.77;6044.10;6100.60;6044.10
4/20/2006;6081.41;6089.80;6113.40;6074.20
4/21/2006;6132.74;6081.40;6137.10;6077.90
4/24/2006;6098.71;6132.70;6136.50;6098.70
4/25/2006;6086.62;6098.70;6128.80;6084.60
4/26/2006;6104.34;6086.60;6126.50;6086.60
4/27/2006;6060.03;6104.30;6104.60;6026.20
4/28/2006;6023.14;6060.00;6060.00;6023.10
5/2/2006;6082.07;6023.10;6090.70;6022.30
5/3/2006;6010.02;6082.10;6100.00;6008.70
5/4/2006;6036.89;6010.00;6045.80;6001.10
5/5/2006;6091.74;6036.90;6093.10;6033.90
5/8/2006;6067.10;6091.70;6133.50;6058.80
5/9/2006;6105.64;6067.10;6109.70;6054.60
