"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/3/2006;2566.10;2555.40;2570.40;2550.70
1/4/2006;2593.20;2574.60;2595.40;2574.60
1/5/2006;2591.20;2592.70;2600.60;2585.90
1/6/2006;2577.30;2590.80;2590.80;2576.00
1/9/2006;2600.90;2586.80;2605.10;2586.50
1/10/2006;2593.70;2599.60;2603.50;2585.10
1/11/2006;2604.90;2592.60;2610.40;2592.00
1/12/2006;2605.60;2608.70;2620.00;2599.20
1/13/2006;2604.70;2603.40;2606.80;2594.20
1/16/2006;2605.40;2606.80;2617.70;2603.10
1/17/2006;2623.50;2606.50;2626.10;2604.30
1/18/2006;2586.80;2627.30;2627.80;2586.60
1/19/2006;2618.90;2587.90;2620.00;2586.60
1/20/2006;2630.00;2628.30;2635.10;2624.90
1/23/2006;2607.60;2627.20;2627.20;2589.30
1/24/2006;2617.80;2608.30;2617.80;2605.60
1/25/2006;2643.50;2619.40;2645.40;2615.20
1/27/2006;2680.20;2658.10;2684.80;2657.30
1/30/2006;2697.50;2681.00;2702.80;2681.00
1/31/2006;2683.80;2698.20;2706.80;2683.50
2/1/2006;2700.70;2689.30;2704.50;2686.60
2/2/2006;2670.90;2706.00;2719.70;2670.90
2/3/2006;2660.30;2669.50;2674.90;2639.40
2/6/2006;2682.90;2658.10;2682.90;2651.60
2/7/2006;2671.10;2685.20;2687.90;2662.10
2/8/2006;2630.30;2668.20;2668.20;2624.00
2/9/2006;2654.70;2635.20;2657.40;2633.50
2/10/2006;2653.60;2660.10;2674.60;2653.00
2/13/2006;2618.00;2640.30;2643.40;2614.40
2/14/2006;2647.00;2619.00;2647.00;2613.20
2/15/2006;2632.00;2663.50;2669.40;2631.20
2/16/2006;2627.60;2627.70;2627.80;2607.00
2/17/2006;2613.90;2630.00;2645.20;2612.80
2/20/2006;2629.10;2625.70;2631.10;2615.10
2/21/2006;2652.20;2637.50;2652.20;2632.80
2/22/2006;2658.70;2655.20;2666.90;2648.80
2/23/2006;2675.40;2666.60;2685.10;2666.10
2/24/2006;2662.40;2665.20;2667.60;2653.20
2/27/2006;2680.50;2663.70;2680.50;2660.80
2/28/2006;2675.90;2680.60;2682.70;2666.30
3/1/2006;2633.20;2670.90;2671.70;2633.10
3/2/2006;2662.90;2639.00;2666.70;2637.20
3/3/2006;2657.30;2665.40;2684.30;2657.30
3/6/2006;2662.40;2657.40;2663.40;2640.50
3/7/2006;2644.10;2654.60;2654.60;2632.70
3/8/2006;2640.00;2634.70;2642.40;2622.80
3/9/2006;2652.50;2637.00;2658.20;2627.90
3/10/2006;2648.10;2650.40;2656.80;2647.90
3/13/2006;2679.90;2657.70;2680.40;2657.70
3/14/2006;2666.20;2679.50;2685.60;2666.20
3/15/2006;2671.80;2674.70;2684.70;2664.30
3/16/2006;2692.30;2687.40;2700.20;2685.70
3/17/2006;2687.80;2699.00;2705.00;2687.70
3/20/2006;2703.30;2694.70;2711.70;2694.70
3/21/2006;2700.50;2700.70;2708.80;2694.10
3/22/2006;2708.30;2694.00;2719.30;2691.10
3/23/2006;2727.20;2712.60;2732.00;2712.60
3/24/2006;2733.30;2727.10;2738.30;2727.10
3/27/2006;2760.90;2740.60;2760.90;2740.60
3/28/2006;2762.10;2759.90;2777.00;2753.00
3/29/2006;2764.10;2757.40;2769.80;2747.80
3/30/2006;2786.10;2764.60;2791.10;2764.60
3/31/2006;2796.30;2798.30;2804.30;2787.60
4/3/2006;2826.80;2795.60;2826.80;2793.70
4/4/2006;2817.90;2838.20;2853.70;2817.90
4/5/2006;2848.30;2820.00;2848.30;2816.80
4/6/2006;2861.60;2855.40;2875.40;2853.90
4/7/2006;2861.80;2860.90;2867.70;2854.10
4/10/2006;2842.10;2859.50;2859.50;2831.30
4/11/2006;2877.70;2849.70;2882.30;2849.70
4/12/2006;2846.90;2868.00;2868.50;2843.30
4/13/2006;2848.20;2854.60;2865.00;2837.20
4/18/2006;2890.90;2858.20;2893.20;2858.20
4/19/2006;2910.80;2907.40;2927.90;2907.40
4/20/2006;2902.40;2910.60;2912.40;2885.30
4/21/2006;2886.50;2886.50;2896.20;2880.90
4/24/2006;2903.50;2888.10;2909.50;2888.10
4/26/2006;2932.00;2899.60;2938.30;2897.90
4/27/2006;2913.90;2923.80;2937.10;2913.90
4/28/2006;2887.10;2899.60;2904.10;2883.40
5/1/2006;2921.70;2899.80;2924.90;2898.40
5/2/2006;2906.20;2925.10;2929.20;2901.90
5/3/2006;2907.70;2913.80;2916.90;2896.10
5/4/2006;2851.60;2897.20;2898.30;2851.60
5/5/2006;2886.60;2865.20;2887.90;2865.20
5/8/2006;2929.90;2902.30;2934.20;2902.30
5/9/2006;2923.60;2925.50;2933.60;2918.20
5/10/2006;2934.00;2946.40;2972.50;2933.20
5/11/2006;2939.30;2943.10;2949.90;2929.20
5/12/2006;2925.90;2930.10;2930.40;2912.80
5/15/2006;2874.10;2900.60;2900.90;2867.70
5/16/2006;2868.30;2874.90;2877.30;2849.40
5/17/2006;2866.80;2867.20;2888.40;2855.60
5/18/2006;2807.60;2841.50;2841.50;2800.50
5/19/2006;2792.60;2802.50;2813.50;2792.60
5/22/2006;2757.70;2792.40;2795.10;2755.00
5/23/2006;2748.20;2746.80;2766.00;2739.80
5/24/2006;2760.80;2750.70;2774.30;2750.70
5/25/2006;2725.50;2750.40;2753.60;2725.50
5/26/2006;2773.70;2745.80;2773.70;2744.50
5/29/2006;2810.00;2787.40;2811.30;2787.40
5/30/2006;2803.40;2810.30;2810.30;2798.40
5/31/2006;2732.40;2783.90;2784.30;2732.40
6/1/2006;2759.40;2743.40;2764.00;2743.30
6/2/2006;2766.70;2759.80;2773.10;2745.20
6/5/2006;2786.00;2770.90;2786.00;2764.40
6/6/2006;2736.00;2766.90;2766.90;2735.60
6/7/2006;2729.80;2731.50;2736.30;2719.60
6/8/2006;2654.70;2721.20;2721.20;2654.70
6/9/2006;2696.10;2654.60;2700.00;2652.10
6/13/2006;2618.50;2677.60;2678.70;2617.60
6/14/2006;2629.80;2602.10;2648.10;2576.80
6/15/2006;2636.00;2639.50;2661.30;2627.70
6/16/2006;2695.40;2660.00;2704.00;2660.00
6/19/2006;2658.80;2688.60;2689.10;2658.80
6/20/2006;2630.30;2648.40;2651.00;2617.80
6/21/2006;2671.80;2643.40;2674.20;2643.40
6/22/2006;2735.80;2686.40;2735.80;2686.40
6/23/2006;2710.50;2730.40;2730.40;2699.30
6/26/2006;2714.00;2713.80;2718.60;2704.80
6/27/2006;2731.30;2721.90;2748.90;2721.90
6/28/2006;2699.40;2713.90;2714.80;2684.30
6/29/2006;2729.50;2703.40;2729.60;2703.10
6/30/2006;2775.00;2752.90;2795.20;2752.90
7/3/2006;2792.80;2776.10;2792.80;2770.00
7/4/2006;2798.20;2798.90;2814.50;2797.80
7/5/2006;2792.70;2798.30;2811.90;2788.70
7/6/2006;2802.10;2785.00;2802.10;2765.00
7/7/2006;2809.60;2807.40;2817.50;2795.50
7/10/2006;2816.00;2800.10;2816.00;2797.20
7/11/2006;2793.00;2813.10;2813.10;2786.70
7/12/2006;2801.50;2801.20;2811.30;2798.50
7/13/2006;2774.00;2801.20;2801.50;2773.70
7/14/2006;2705.90;2757.00;2757.00;2705.90
7/17/2006;2702.30;2702.40;2705.10;2669.50
7/18/2006;2678.70;2695.50;2708.10;2678.70
7/19/2006;2661.60;2680.00;2695.70;2661.50
7/20/2006;2727.90;2685.80;2728.20;2683.70
7/21/2006;2705.50;2711.30;2711.40;2694.50
7/24/2006;2687.50;2693.30;2693.30;2666.60
7/25/2006;2724.90;2691.40;2734.70;2691.40
7/26/2006;2696.90;2734.70;2738.70;2684.20
7/27/2006;2732.20;2694.60;2732.40;2684.80
7/28/2006;2704.20;2727.20;2729.00;2688.90
7/31/2006;2714.50;2714.70;2742.30;2704.90
8/1/2006;2712.60;2710.00;2721.60;2703.70
8/2/2006;2689.00;2704.80;2706.20;2680.50
8/3/2006;2729.30;2700.80;2729.30;2700.80
8/4/2006;2712.90;2722.70;2728.00;2701.00
8/7/2006;2714.50;2716.30;2722.30;2706.60
8/8/2006;2750.70;2715.50;2750.70;2710.90
8/9/2006;2717.50;2739.90;2740.80;2701.50
8/10/2006;2712.70;2710.80;2715.40;2695.50
8/11/2006;2707.60;2711.80;2715.60;2701.50
8/14/2006;2718.00;2705.30;2729.40;2693.40
8/15/2006;2702.20;2718.40;2726.00;2699.50
8/16/2006;2725.40;2713.90;2737.60;2712.90
8/17/2006;2775.30;2738.80;2775.30;2738.40
8/18/2006;2779.50;2776.60;2783.40;2765.00
8/21/2006;2782.40;2782.10;2797.80;2779.10
8/22/2006;2788.40;2788.90;2796.10;2781.90
8/23/2006;2786.30;2784.80;2802.70;2780.10
8/24/2006;2729.30;2776.70;2777.50;2725.70
8/25/2006;2746.20;2724.50;2747.20;2724.50
8/28/2006;2744.80;2748.20;2755.00;2741.80
8/29/2006;2773.70;2748.60;2774.90;2748.40
8/30/2006;2772.50;2774.00;2782.30;2772.20
8/31/2006;2795.80;2775.80;2796.70;2775.20
9/1/2006;2786.70;2794.30;2799.50;2783.70
9/4/2006;2797.50;2786.90;2803.00;2786.90
9/5/2006;2812.60;2805.20;2816.70;2804.50
9/6/2006;2790.00;2816.90;2822.60;2785.60
9/7/2006;2783.80;2786.30;2788.10;2770.20
9/8/2006;2780.60;2782.40;2785.80;2758.90
9/11/2006;2738.90;2776.40;2780.00;2736.50
9/12/2006;2706.50;2721.30;2722.00;2701.00
9/13/2006;2727.60;2716.60;2734.40;2713.40
9/14/2006;2756.70;2735.10;2760.70;2735.10
9/15/2006;2730.30;2756.60;2756.60;2722.80
9/18/2006;2746.70;2726.60;2746.70;2718.20
9/19/2006;2735.40;2754.80;2762.30;2734.10
9/20/2006;2699.40;2723.40;2723.40;2695.60
9/21/2006;2695.50;2697.90;2721.20;2686.10
9/22/2006;2687.00;2695.00;2695.40;2674.10
9/25/2006;2680.90;2680.40;2693.00;2671.70
9/26/2006;2675.30;2673.70;2687.10;2668.80
9/27/2006;2734.90;2689.30;2738.20;2689.30
9/28/2006;2750.20;2744.90;2753.80;2739.10
9/29/2006;2770.90;2752.40;2773.20;2751.20
10/2/2006;2780.90;2769.80;2789.30;2766.90
10/3/2006;2789.10;2777.70;2794.00;2765.30
10/4/2006;2760.90;2774.20;2780.40;2760.90
10/5/2006;2800.80;2763.40;2801.10;2763.40
10/6/2006;2800.10;2802.70;2806.50;2796.00
10/9/2006;2783.10;2804.40;2805.20;2779.20
10/10/2006;2812.70;2796.10;2814.70;2796.10
10/11/2006;2831.90;2815.20;2834.20;2809.90
10/12/2006;2819.10;2830.40;2832.10;2817.20
10/13/2006;2838.60;2831.90;2852.00;2831.70
10/16/2006;2853.30;2844.80;2856.50;2842.40
10/17/2006;2835.30;2862.50;2865.50;2830.30
10/18/2006;2848.80;2831.60;2848.80;2820.50
10/19/2006;2829.40;2843.90;2852.40;2827.50
10/20/2006;2859.30;2840.50;2861.30;2840.50
10/23/2006;2859.80;2859.90;2868.70;2855.50
10/24/2006;2852.00;2858.50;2875.90;2849.90
10/25/2006;2868.10;2852.20;2871.80;2852.20
10/26/2006;2892.40;2875.10;2894.80;2874.30
10/27/2006;2877.90;2890.90;2890.90;2870.20
10/30/2006;2907.30;2877.50;2914.50;2871.70
10/31/2006;2900.70;2900.10;2910.20;2894.80
11/1/2006;2918.30;2906.00;2919.60;2904.00
11/2/2006;2913.60;2916.10;2916.10;2891.40
11/3/2006;2931.30;2913.80;2932.80;2907.70
11/6/2006;2939.10;2933.20;2939.10;2928.40
11/7/2006;2966.30;2951.80;2970.20;2951.80
11/8/2006;2953.50;2967.90;2968.90;2953.50
11/9/2006;2930.80;2944.50;2944.60;2917.60
11/10/2006;2923.60;2936.10;2936.40;2913.90
11/13/2006;2917.60;2914.00;2926.80;2912.60
11/14/2006;2925.80;2918.80;2935.60;2916.20
11/15/2006;2915.10;2929.60;2939.80;2910.10
11/16/2006;2896.50;2914.80;2920.70;2884.60
11/17/2006;2901.40;2888.30;2904.30;2873.40
