"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
5/11/2006;1657.48;1693.71;1694.47;1653.79
5/12/2006;1635.81;1649.83;1652.26;1634.65
5/15/2006;1634.78;1629.25;1640.10;1619.26
5/16/2006;1623.69;1635.62;1637.70;1617.97
5/17/2006;1598.91;1611.21;1618.85;1595.62
5/18/2006;1587.11;1607.98;1612.53;1587.04
5/19/2006;1600.86;1589.82;1604.48;1575.81
5/22/2006;1584.57;1587.98;1595.06;1571.06
5/23/2006;1569.01;1597.50;1601.75;1569.01
5/24/2006;1580.18;1567.77;1586.62;1554.76
5/25/2006;1599.68;1589.99;1600.22;1579.24
5/26/2006;1606.37;1605.19;1606.46;1595.29
5/30/2006;1571.29;1599.11;1606.37;1571.29
5/31/2006;1579.58;1575.77;1587.78;1568.22
6/1/2006;1616.57;1581.08;1616.57;1579.58
6/2/2006;1612.90;1626.19;1626.29;1599.17
6/5/2006;1577.50;1606.11;1612.90;1577.49
6/6/2006;1575.39;1581.94;1583.90;1560.23
6/7/2006;1565.22;1578.77;1592.37;1563.95
6/8/2006;1561.55;1555.85;1566.59;1525.78
6/9/2006;1550.97;1567.92;1575.12;1550.14
6/12/2006;1520.31;1553.65;1555.09;1520.29
6/13/2006;1516.85;1523.64;1536.50;1511.53
6/14/2006;1530.26;1519.29;1531.59;1512.98
6/15/2006;1573.08;1538.14;1576.79;1530.26
6/16/2006;1562.84;1568.53;1573.08;1554.83
6/19/2006;1548.94;1568.38;1568.89;1543.85
6/20/2006;1548.32;1549.95;1565.17;1544.30
6/21/2006;1573.56;1550.66;1585.88;1548.32
6/22/2006;1554.49;1571.11;1573.67;1546.12
6/23/2006;1551.05;1551.47;1566.90;1544.11
6/26/2006;1556.17;1553.48;1561.47;1549.13
6/27/2006;1527.00;1556.14;1559.19;1525.89
6/28/2006;1538.25;1531.30;1538.65;1520.93
6/29/2006;1585.56;1546.01;1585.56;1538.25
6/30/2006;1575.23;1590.27;1590.83;1574.38
7/3/2006;1586.25;1580.63;1586.44;1575.23
7/5/2006;1553.95;1573.35;1586.25;1550.58
7/6/2006;1551.55;1556.24;1564.96;1547.28
7/7/2006;1533.71;1543.46;1553.09;1529.40
7/10/2006;1520.90;1538.78;1543.12;1513.47
7/11/2006;1533.06;1516.19;1534.97;1508.91
7/12/2006;1501.46;1527.44;1533.06;1499.77
7/13/2006;1478.16;1490.54;1506.53;1478.13
7/14/2006;1462.17;1478.60;1480.31;1456.38
7/17/2006;1468.50;1462.39;1475.21;1459.90
7/18/2006;1472.34;1472.06;1477.80;1446.77
7/19/2006;1490.60;1467.58;1498.32;1467.30
7/20/2006;1466.89;1497.14;1497.14;1466.27
7/21/2006;1451.88;1457.52;1463.44;1450.24
7/24/2006;1482.34;1459.39;1482.34;1457.11
7/25/2006;1489.52;1483.01;1494.14;1475.12
7/26/2006;1487.88;1483.74;1499.43;1474.67
7/27/2006;1478.53;1497.00;1506.75;1475.91
7/28/2006;1510.30;1488.06;1511.00;1485.96
7/31/2006;1509.43;1506.81;1517.86;1501.78
8/1/2006;1484.94;1498.17;1498.17;1476.06
8/2/2006;1500.48;1490.64;1510.51;1490.41
8/3/2006;1510.60;1487.02;1518.41;1484.60
8/4/2006;1503.84;1522.65;1530.04;1490.16
8/7/2006;1494.13;1501.43;1501.43;1487.19
8/8/2006;1484.80;1498.95;1500.76;1476.48
8/9/2006;1485.64;1503.86;1517.90;1482.49
8/10/2006;1496.28;1482.11;1499.93;1478.20
8/11/2006;1486.74;1491.10;1491.97;1479.69
8/14/2006;1494.33;1500.65;1515.68;1493.74
8/15/2006;1534.43;1514.84;1534.78;1508.94
8/16/2006;1570.06;1546.48;1570.06;1539.59
8/17/2006;1573.59;1564.97;1584.72;1562.62
8/18/2006;1576.46;1571.70;1578.35;1557.89
8/21/2006;1561.12;1566.16;1567.50;1556.28
8/22/2006;1563.43;1560.21;1577.54;1555.98
8/23/2006;1550.41;1565.99;1571.48;1543.86
8/24/2006;1555.19;1557.64;1558.94;1542.57
8/25/2006;1557.70;1550.84;1570.34;1548.01
8/28/2006;1570.29;1557.21;1574.45;1556.52
8/29/2006;1573.65;1569.95;1575.45;1552.40
8/30/2006;1581.95;1577.43;1583.77;1570.15
8/31/2006;1579.73;1583.98;1586.60;1576.33
9/1/2006;1589.47;1589.21;1593.66;1581.91
9/5/2006;1603.69;1589.92;1605.02;1580.21
9/6/2006;1572.20;1590.92;1592.89;1570.42
9/7/2006;1564.84;1567.73;1581.44;1560.05
9/8/2006;1574.71;1568.81;1578.12;1564.55
9/11/2006;1583.78;1563.08;1591.12;1558.17
9/12/2006;1615.75;1585.77;1617.55;1584.85
9/13/2006;1623.99;1615.32;1625.55;1611.98
9/14/2006;1625.98;1620.37;1629.27;1617.97
9/15/2006;1632.44;1637.27;1645.60;1627.54
9/18/2006;1632.17;1631.48;1643.53;1625.80
9/19/2006;1621.07;1638.08;1638.08;1608.51
9/20/2006;1645.35;1636.02;1648.90;1635.28
9/21/2006;1634.87;1648.84;1654.40;1631.29
9/22/2006;1622.37;1633.15;1633.15;1615.98
9/25/2006;1650.37;1631.34;1653.86;1615.14
9/26/2006;1659.20;1649.82;1659.60;1644.29
9/27/2006;1655.67;1655.52;1665.61;1648.14
9/28/2006;1661.59;1658.43;1663.28;1645.20
9/29/2006;1654.13;1666.03;1666.03;1653.74
10/2/2006;1632.81;1650.32;1655.67;1631.36
10/3/2006;1640.29;1629.26;1646.74;1623.07
10/4/2006;1681.14;1637.36;1681.14;1634.23
10/5/2006;1689.43;1680.06;1690.41;1676.08
10/6/2006;1684.88;1682.42;1690.80;1678.55
10/9/2006;1691.08;1683.20;1698.38;1681.64
10/10/2006;1693.29;1693.22;1698.26;1681.44
10/11/2006;1691.28;1686.41;1701.58;1675.98
10/12/2006;1718.54;1699.05;1718.72;1697.47
10/13/2006;1727.21;1717.39;1729.26;1714.58
10/16/2006;1727.61;1728.23;1733.73;1725.70
10/17/2006;1709.61;1718.10;1718.10;1699.88
10/18/2006;1700.75;1718.01;1721.43;1695.37
10/19/2006;1706.37;1699.06;1713.43;1693.19
10/20/2006;1709.58;1706.37;1713.45;1695.21
10/23/2006;1725.93;1706.18;1732.52;1702.58
10/24/2006;1713.88;1723.79;1726.78;1706.22
10/25/2006;1726.76;1717.27;1729.90;1711.68
10/26/2006;1744.07;1730.73;1745.79;1718.53
10/27/2006;1717.61;1740.00;1741.61;1712.76
10/30/2006;1727.80;1715.79;1735.02;1711.85
10/31/2006;1732.54;1733.82;1739.33;1722.15
11/1/2006;1707.65;1738.55;1739.79;1702.18
11/2/2006;1710.17;1702.26;1714.37;1698.60
11/3/2006;1703.98;1714.27;1716.65;1693.19
11/6/2006;1732.26;1712.03;1736.54;1712.03
11/7/2006;1741.53;1731.81;1752.95;1728.27
11/8/2006;1749.75;1732.21;1757.18;1728.35
11/9/2006;1740.14;1760.05;1762.95;1736.66
11/10/2006;1751.11;1743.10;1751.11;1736.39
11/13/2006;1768.00;1751.84;1770.54;1749.52
11/14/2006;1787.23;1769.37;1787.88;1759.24
11/15/2006;1793.82;1787.33;1804.88;1786.71
11/16/2006;1801.97;1798.85;1806.00;1790.96
11/17/2006;1800.67;1791.67;1800.90;1788.05
11/20/2006;1803.81;1795.68;1808.71;1790.47
11/21/2006;1808.88;1807.34;1809.80;1800.30
11/22/2006;1819.76;1815.62;1820.20;1800.72
11/24/2006;1815.53;1805.39;1824.21;1805.39
11/27/2006;1775.17;1810.91;1813.92;1775.17
11/28/2006;1780.34;1769.42;1782.65;1763.34
11/29/2006;1792.77;1787.65;1796.50;1776.10
11/30/2006;1791.25;1791.34;1800.47;1781.49
12/1/2006;1775.12;1790.63;1793.31;1760.01
12/4/2006;1799.93;1782.60;1808.12;1782.13
12/5/2006;1804.85;1806.50;1810.82;1797.37
12/6/2006;1799.13;1801.40;1804.88;1792.29
12/7/2006;1777.46;1802.56;1808.20;1777.20
12/8/2006;1786.21;1773.80;1799.22;1767.83
12/11/2006;1791.74;1786.21;1803.38;1779.65
12/12/2006;1781.97;1792.18;1794.05;1771.30
12/13/2006;1783.44;1793.86;1793.86;1774.05
12/14/2006;1803.41;1786.52;1811.08;1786.52
12/15/2006;1808.56;1818.21;1821.18;1805.45
12/18/2006;1790.99;1812.93;1820.94;1783.24
12/19/2006;1785.12;1776.61;1792.78;1766.35
12/20/2006;1777.92;1787.66;1795.41;1777.92
12/21/2006;1766.28;1780.53;1781.51;1759.08
12/22/2006;1748.61;1765.29;1765.98;1748.61
12/26/2006;1753.55;1746.86;1754.70;1746.07
12/27/2006;1763.41;1757.09;1766.15;1754.87
12/28/2006;1758.94;1757.59;1765.06;1752.64
12/29/2006;1756.90;1759.15;1774.64;1755.04
1/3/2007;1759.37;1769.22;1793.05;1731.71
1/4/2007;1792.91;1763.15;1799.07;1757.00
1/5/2007;1785.30;1787.79;1787.79;1770.29
1/8/2007;1787.14;1786.39;1795.45;1776.99
1/9/2007;1795.63;1791.75;1802.44;1776.73
1/10/2007;1816.15;1790.51;1817.22;1784.28
1/11/2007;1834.86;1820.75;1840.88;1818.09
1/12/2007;1844.81;1832.15;1845.68;1830.34
1/16/2007;1842.44;1844.73;1847.54;1836.83
1/17/2007;1827.68;1835.05;1843.07;1824.74
1/18/2007;1793.68;1821.99;1824.34;1789.39
1/19/2007;1796.81;1787.82;1802.22;1787.52
1/22/2007;1779.02;1800.33;1800.53;1771.24
1/23/2007;1773.40;1776.83;1790.07;1771.44
1/24/2007;1802.63;1785.42;1803.46;1781.82
1/25/2007;1777.75;1806.75;1810.24;1774.58
1/26/2007;1772.97;1783.38;1784.82;1763.30
1/29/2007;1775.08;1771.05;1786.97;1767.09
1/30/2007;1777.76;1780.26;1782.21;1772.03
1/31/2007;1792.28;1774.44;1798.49;1764.63
2/1/2007;1791.45;1801.60;1806.81;1785.54
2/2/2007;1798.13;1795.68;1800.39;1788.97
2/5/2007;1795.39;1796.48;1804.40;1789.72
2/6/2007;1793.06;1799.33;1800.05;1776.51
2/7/2007;1810.95;1803.23;1816.77;1796.18
2/8/2007;1810.54;1807.41;1814.48;1800.63
2/9/2007;1785.53;1815.22;1819.30;1780.44
2/12/2007;1778.42;1787.11;1787.11;1774.25
2/13/2007;1783.82;1782.16;1789.98;1778.66
2/14/2007;1814.98;1792.74;1818.55;1792.29
2/15/2007;1823.41;1815.49;1824.09;1813.07
2/16/2007;1821.49;1818.56;1823.37;1813.90
2/20/2007;1833.71;1817.84;1835.31;1808.11
2/21/2007;1839.13;1827.03;1839.13;1824.53
2/22/2007;1846.34;1845.47;1851.47;1832.60
2/23/2007;1839.77;1845.41;1846.77;1832.40
2/26/2007;1830.59;1848.48;1849.09;1819.76
2/27/2007;1756.99;1801.87;1808.08;1750.70
2/28/2007;1761.65;1754.88;1778.17;1746.29
3/1/2007;1753.45;1729.03;1768.96;1717.95
3/2/2007;1726.03;1740.87;1752.86;1726.03
3/5/2007;1712.94;1712.82;1712.89;1711.05
3/6/2007;1743.10;1712.94;1747.21;1727.12
3/7/2007;1736.10;1740.79;1746.86;1733.82
3/8/2007;1746.43;1753.60;1757.52;1741.47
3/9/2007;1744.74;1759.54;1760.96;1734.35
3/12/2007;1756.42;1742.98;1758.49;1742.05
3/13/2007;1722.48;1747.32;1756.22;1722.48
3/14/2007;1743.15;1724.65;1743.15;1711.28
3/15/2007;1744.87;1743.48;1749.58;1737.04
3/16/2007;1742.23;1743.58;1750.39;1733.58
3/19/2007;1758.23;1752.19;1764.37;1747.05
3/20/2007;1767.25;1759.49;1772.74;1757.94
3/21/2007;1806.35;1774.51;1806.35;1763.54
3/22/2007;1799.75;1806.76;1807.43;1793.38
3/23/2007;1794.04;1800.18;1804.63;1792.74
3/26/2007;1802.95;1796.01;1802.95;1774.96
3/27/2007;1789.93;1798.14;1798.89;1787.98
3/28/2007;1770.54;1781.66;1789.65;1770.54
3/29/2007;1771.72;1783.44;1783.48;1753.43
3/30/2007;1772.36;1772.86;1783.33;1758.10
4/2/2007;1773.33;1775.92;1779.30;1761.65
4/3/2007;1796.31;1782.50;1801.90;1781.89
4/4/2007;1801.74;1797.28;1804.54;1795.00
4/5/2007;1812.94;1801.10;1812.94;1798.53
4/9/2007;1808.19;1818.75;1819.04;1805.09
4/10/2007;1816.93;1807.06;1816.93;1806.91
4/11/2007;1798.09;1815.38;1815.73;1793.25
4/12/2007;1813.49;1795.15;1814.68;1788.40
4/13/2007;1816.85;1811.66;1818.42;1801.89
4/16/2007;1833.96;1823.69;1835.68;1823.69
4/17/2007;1834.91;1835.67;1838.10;1829.11
4/18/2007;1832.39;1828.76;1839.31;1823.29
4/19/2007;1832.47;1823.20;1840.28;1819.31
4/20/2007;1845.89;1848.69;1856.43;1838.77
4/23/2007;1850.18;1848.49;1854.75;1844.80
4/24/2007;1858.87;1856.32;1863.76;1844.05
4/25/2007;1881.33;1865.77;1883.58;1859.06
4/26/2007;1889.57;1889.58;1896.77;1884.26
4/27/2007;1891.06;1886.32;1894.97;1883.36
4/30/2007;1867.75;1891.81;1891.81;1867.75
5/1/2007;1873.43;1872.34;1876.19;1857.33
5/2/2007;1889.73;1874.56;1894.30;1874.39
5/3/2007;1895.64;1892.60;1899.49;1888.74
5/4/2007;1895.70;1902.40;1905.85;1888.40
5/7/2007;1895.96;1896.10;1901.42;1893.97
5/8/2007;1899.83;1890.08;1901.21;1883.01
5/9/2007;1905.65;1891.20;1909.30;1890.16
5/10/2007;1875.20;1896.42;1902.19;1874.24
5/11/2007;1898.79;1881.54;1899.44;1878.38
5/14/2007;1888.08;1902.10;1906.38;1878.63
5/15/2007;1871.79;1887.59;1898.02;1870.24
5/16/2007;1891.57;1878.52;1891.57;1866.98
5/17/2007;1884.68;1889.17;1892.71;1882.04
5/18/2007;1896.93;1890.88;1898.34;1885.93
5/21/2007;1911.16;1899.60;1919.60;1897.86
5/22/2007;1916.45;1913.51;1921.81;1905.77
5/23/2007;1904.41;1919.45;1925.43;1903.87
5/24/2007;1874.60;1904.19;1911.48;1869.51
5/25/2007;1889.25;1883.41;1892.71;1877.73
5/29/2007;1899.79;1891.07;1904.31;1887.26
5/30/2007;1918.08;1889.28;1918.08;1884.45
5/31/2007;1928.19;1923.56;1931.10;1919.27
6/1/2007;1928.26;1934.74;1940.81;1925.65
6/4/2007;1933.73;1921.95;1935.85;1920.21
6/5/2007;1932.35;1928.65;1932.94;1916.38
6/6/2007;1914.85;1924.43;1924.51;1908.80
6/7/2007;1882.17;1908.66;1918.82;1882.17
6/8/2007;1906.26;1884.66;1906.79;1876.52
6/11/2007;1901.96;1904.91;1917.43;1900.73
6/12/2007;1890.67;1892.13;1911.14;1887.77
6/13/2007;1913.87;1897.79;1913.87;1892.55
6/14/2007;1924.54;1914.28;1929.59;1913.53
6/15/2007;1942.41;1943.91;1946.70;1937.99
6/18/2007;1944.37;1947.79;1947.79;1939.27
6/19/2007;1941.75;1939.07;1946.88;1932.75
6/20/2007;1922.12;1945.06;1948.58;1922.07
6/21/2007;1941.32;1922.32;1943.42;1915.77
6/22/2007;1921.94;1936.78;1940.28;1917.52
6/25/2007;1912.90;1924.18;1934.84;1905.02
6/26/2007;1908.64;1923.70;1924.42;1901.18
6/27/2007;1933.06;1901.60;1934.03;1899.92
6/28/2007;1931.67;1931.77;1945.12;1930.53
6/29/2007;1934.10;1944.50;1947.00;1920.83
7/2/2007;1954.12;1943.28;1954.24;1939.74
7/3/2007;1965.20;1957.48;1965.20;1953.93
7/5/2007;1981.06;1967.74;1983.10;1964.49
7/6/2007;1988.31;1980.78;1989.43;1973.40
7/9/2007;1989.20;1989.76;1992.55;1982.37
7/10/2007;1971.89;1979.13;1989.35;1970.36
7/11/2007;1984.08;1968.98;1984.67;1965.61
7/12/2007;2021.03;1992.57;2021.03;1990.89
7/13/2007;2032.16;2018.84;2032.28;2017.28
7/16/2007;2028.02;2030.34;2037.50;2024.30
7/17/2007;2041.78;2031.33;2045.97;2030.57
7/18/2007;2037.98;2030.54;2038.64;2019.17
7/19/2007;2052.99;2052.31;2060.29;2046.96
7/20/2007;2035.88;2047.14;2048.24;2024.25
7/23/2007;2036.33;2043.82;2045.81;2031.37
7/24/2007;2000.55;2021.52;2037.72;1995.62
7/25/2007;2011.14;2017.56;2020.68;1996.05
7/26/2007;1986.60;1996.93;2012.49;1955.62
7/27/2007;1956.19;1988.85;1997.79;1956.16
7/30/2007;1973.93;1961.78;1981.86;1951.36
7/31/2007;1932.06;1992.53;1992.53;1931.99
8/1/2007;1945.08;1929.09;1946.76;1912.10
8/2/2007;1966.60;1950.95;1969.66;1944.37
8/3/2007;1918.56;1963.49;1964.50;1918.56
8/6/2007;1954.37;1931.38;1954.37;1912.69
8/7/2007;1961.64;1943.39;1976.70;1932.05
8/8/2007;1987.34;1974.33;1995.00;1968.34
8/9/2007;1936.76;1959.97;1990.96;1936.76
8/10/2007;1925.14;1918.99;1944.54;1896.69
8/13/2007;1934.41;1941.41;1946.75;1931.33
8/14/2007;1901.32;1938.79;1940.89;1901.32
8/15/2007;1864.92;1897.05;1913.79;1864.20
8/16/2007;1846.09;1850.17;1865.47;1805.66
8/17/2007;1888.78;1883.15;1893.77;1853.87
8/20/2007;1893.05;1891.13;1899.05;1874.27
8/21/2007;1910.99;1887.83;1915.10;1886.45
8/22/2007;1936.77;1927.31;1938.79;1922.19
8/23/2007;1931.88;1942.12;1945.11;1920.62
8/24/2007;1961.38;1928.80;1961.38;1924.11
8/27/2007;1947.49;1954.88;1958.96;1945.51
8/28/2007;1899.24;1934.93;1939.10;1899.24
8/29/2007;1954.85;1914.25;1955.46;1913.49
8/30/2007;1963.75;1942.79;1980.95;1940.92
8/31/2007;1988.73;1987.94;1993.73;1975.83
9/4/2007;2020.51;1989.28;2032.10;1989.28
9/5/2007;1994.38;2013.66;2017.32;1987.30
9/6/2007;1998.67;2001.76;2006.05;1984.44
9/7/2007;1958.35;1972.12;1975.31;1949.87
9/10/2007;1960.20;1975.67;1980.97;1943.27
9/11/2007;1988.98;1973.16;1991.02;1969.52
9/12/2007;1988.96;1986.21;2006.37;1983.44
9/13/2007;1998.63;2004.73;2005.96;1989.91
9/14/2007;2000.82;1984.24;2004.03;1981.91
9/17/2007;1983.08;1993.50;1995.47;1975.29
9/18/2007;2035.37;1993.85;2035.37;1985.70
9/19/2007;2041.36;2047.46;2056.27;2032.08
9/20/2007;2032.61;2035.87;2043.21;2029.53
9/21/2007;2049.48;2042.64;2054.09;2041.48
9/24/2007;2057.25;2054.77;2072.70;2047.51
9/25/2007;2076.83;2049.78;2076.83;2048.34
9/26/2007;2088.38;2088.12;2094.97;2079.92
9/27/2007;2096.39;2098.74;2099.61;2089.58
9/28/2007;2091.11;2096.37;2101.96;2082.04
10/1/2007;2116.97;2092.60;2120.79;2092.60
10/2/2007;2115.89;2116.15;2117.34;2104.15
10/3/2007;2103.01;2108.04;2117.38;2095.30
10/4/2007;2105.56;2107.11;2107.72;2088.79
10/5/2007;2149.67;2123.49;2151.72;2118.13
10/8/2007;2163.26;2151.11;2163.26;2144.22
10/9/2007;2171.21;2168.53;2173.95;2157.95
10/10/2007;2176.98;2172.67;2178.95;2164.91
10/11/2007;2140.92;2188.72;2194.14;2127.07
10/12/2007;2177.99;2151.94;2177.99;2148.38
10/15/2007;2158.92;2182.06;2184.86;2143.90
10/16/2007;2151.14;2147.88;2166.65;2143.56
10/17/2007;2179.14;2182.70;2182.85;2143.54
10/18/2007;2187.52;2168.24;2191.66;2161.68
10/19/2007;2131.08;2188.75;2188.75;2131.08
10/22/2007;2157.45;2121.01;2160.02;2116.64
10/23/2007;2205.18;2181.79;2205.18;2170.47
10/24/2007;2188.59;2187.03;2194.35;2140.87
10/25/2007;2161.52;2190.51;2195.40;2146.23
10/26/2007;2194.59;2200.69;2203.88;2174.82
10/29/2007;2203.42;2202.96;2209.39;2191.21
10/30/2007;2207.61;2197.14;2218.88;2192.69
10/31/2007;2238.98;2214.14;2239.23;2199.02
11/1/2007;2197.07;2223.52;2226.88;2196.35
11/2/2007;2213.86;2211.39;2218.66;2181.50
11/5/2007;2200.48;2193.06;2212.06;2179.90
11/6/2007;2223.97;2212.20;2224.43;2188.10
11/7/2007;2169.43;2205.29;2219.82;2168.55
11/8/2007;2106.16;2165.57;2167.81;2066.55
11/9/2007;2034.30;2061.52;2078.06;2033.88
11/12/2007;1982.16;2028.91;2043.05;1980.18
11/13/2007;2066.08;2009.74;2066.08;2009.74
11/14/2007;2038.05;2090.67;2091.06;2030.62
11/15/2007;2024.03;2035.46;2054.06;2007.78
11/16/2007;2048.62;2038.27;2052.20;2006.85
11/19/2007;2021.14;2040.17;2050.03;2009.71
11/20/2007;2029.94;2030.94;2064.08;1990.12
11/21/2007;2006.38;2008.88;2039.39;1986.45
11/23/2007;2028.90;2019.40;2031.87;2008.13
11/26/2007;1989.36;2033.24;2047.92;1988.30
11/27/2007;2033.76;2007.35;2034.65;1997.53
11/28/2007;2095.39;2055.77;2100.97;2055.77
11/29/2007;2102.42;2084.57;2108.25;2082.19
11/30/2007;2089.10;2122.64;2122.64;2071.78
12/3/2007;2067.45;2080.10;2094.36;2066.23
12/4/2007;2059.06;2053.17;2070.39;2048.65
12/5/2007;2099.31;2083.19;2103.83;2079.67
12/6/2007;2127.65;2099.70;2128.32;2098.30
12/7/2007;2130.00;2127.54;2135.24;2116.63
12/10/2007;2134.88;2131.67;2141.36;2126.97
12/11/2007;2083.72;2137.82;2147.68;2081.55
12/12/2007;2101.36;2125.14;2130.57;2070.52
12/13/2007;2094.68;2083.08;2097.95;2072.75
12/14/2007;2072.11;2078.40;2096.96;2069.94
12/17/2007;2020.80;2064.45;2068.92;2020.26
12/18/2007;2029.49;2041.66;2042.29;1999.59
12/19/2007;2031.00;2027.90;2038.99;2016.69
12/20/2007;2069.68;2056.12;2070.51;2040.38
12/21/2007;2111.77;2100.71;2111.77;2094.65
12/24/2007;2128.62;2113.12;2131.73;2113.12
12/26/2007;2136.94;2121.41;2141.08;2116.21
12/27/2007;2106.09;2129.01;2135.55;2104.02
12/28/2007;2107.05;2118.63;2121.28;2092.03
12/31/2007;2084.93;2097.91;2102.39;2083.58
1/2/2008;2049.71;2085.53;2094.22;2040.43
1/3/2008;2051.76;2050.64;2064.73;2040.01
1/4/2008;1963.52;2025.36;2025.36;1963.02
1/7/2008;1957.44;1971.28;1975.87;1929.27
1/8/2008;1910.33;1965.42;1983.14;1910.33
1/9/2008;1949.20;1915.23;1949.20;1889.92
1/10/2008;1953.64;1930.91;1968.09;1924.39
1/11/2008;1912.81;1940.98;1941.53;1900.23
1/14/2008;1949.15;1940.33;1952.55;1924.86
1/15/2008;1894.09;1925.95;1931.71;1885.45
1/16/2008;1872.29;1876.36;1907.30;1848.58
1/17/2008;1842.10;1882.36;1894.19;1838.99
1/18/2008;1844.09;1862.22;1876.04;1829.62
