"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/3/2006;645.05;636.06;646.06;634.72
1/4/2006;648.43;642.95;648.90;641.62
1/5/2006;648.99;646.85;648.99;645.04
1/6/2006;655.18;651.20;657.04;648.99
1/9/2006;651.81;654.67;656.53;651.81
1/10/2006;652.52;651.92;653.33;649.88
1/11/2006;653.34;653.25;655.27;651.83
1/12/2006;651.31;655.44;657.74;650.19
1/13/2006;652.17;650.54;654.25;649.75
1/16/2006;658.90;652.98;658.90;652.17
1/17/2006;656.45;658.19;658.90;655.18
1/18/2006;648.87;651.84;656.45;644.96
1/19/2006;656.89;652.17;657.51;648.87
1/20/2006;651.61;659.40;660.96;651.61
1/23/2006;658.99;650.52;660.60;650.66
1/24/2006;657.39;659.14;661.95;656.67
1/25/2006;655.64;660.94;664.04;654.31
1/26/2006;660.10;658.20;661.20;652.56
1/27/2006;667.25;664.33;668.22;660.10
1/30/2006;672.45;668.16;674.19;667.25
1/31/2006;672.69;670.56;676.19;669.77
2/1/2006;672.46;673.68;676.35;671.35
2/2/2006;670.30;673.10;673.81;666.93
2/3/2006;670.43;669.50;671.97;665.82
2/6/2006;679.00;671.45;679.00;670.43
2/7/2006;664.41;676.13;679.00;663.38
2/8/2006;659.81;664.20;664.93;654.87
2/9/2006;657.93;665.94;668.07;657.93
2/10/2006;656.33;658.18;661.06;650.16
2/13/2006;650.76;654.55;656.33;648.20
2/14/2006;656.82;650.97;657.36;648.35
2/15/2006;653.48;658.04;666.79;652.27
2/16/2006;660.95;653.74;661.60;653.48
2/17/2006;664.43;666.63;666.03;660.95
2/20/2006;669.84;666.99;671.04;664.43
2/21/2006;667.06;670.18;670.20;664.81
2/22/2006;665.70;664.40;667.06;662.63
2/23/2006;662.12;663.66;666.73;662.12
2/24/2006;666.27;665.91;668.45;662.12
2/27/2006;660.85;662.51;666.27;660.60
2/28/2006;659.27;659.55;661.45;653.74
3/1/2006;665.23;659.29;666.54;658.67
3/2/2006;671.63;667.54;672.03;665.23
3/3/2006;676.50;670.23;678.47;669.23
3/6/2006;670.86;676.18;677.21;668.05
3/7/2006;667.26;669.33;670.86;662.97
3/8/2006;662.51;663.13;670.88;657.32
3/9/2006;664.69;666.21;669.81;662.51
3/10/2006;668.76;662.80;671.86;661.98
3/13/2006;672.45;667.88;672.45;668.09
3/14/2006;675.75;671.16;678.99;670.67
3/15/2006;680.69;674.56;681.19;674.83
3/16/2006;681.82;680.23;684.12;679.73
3/17/2006;676.54;684.74;684.12;676.54
3/20/2006;674.25;677.13;683.38;674.05
3/21/2006;675.71;672.58;679.55;670.57
3/22/2006;676.65;673.76;677.60;672.47
3/23/2006;678.97;677.33;679.67;674.24
3/24/2006;684.52;680.24;685.24;678.97
3/27/2006;680.49;683.03;684.52;680.16
3/28/2006;678.12;680.59;684.19;677.95
3/29/2006;688.07;679.57;688.07;678.12
3/30/2006;688.65;690.07;694.12;688.07
3/31/2006;682.54;685.00;688.65;678.98
4/3/2006;689.44;688.02;694.61;682.54
4/4/2006;686.51;690.09;690.24;684.26
4/5/2006;694.11;686.82;694.29;686.10
4/6/2006;696.48;695.91;697.31;690.80
4/7/2006;690.35;691.68;696.48;688.55
4/10/2006;693.15;691.86;693.94;690.32
4/11/2006;685.14;694.24;696.22;684.43
4/12/2006;683.80;687.01;688.34;683.80
4/13/2006;689.52;684.84;689.52;680.93
4/17/2006;692.58;690.83;694.51;689.52
4/18/2006;701.01;694.15;702.69;692.58
4/19/2006;702.80;700.63;704.14;698.77
4/20/2006;692.24;701.57;702.80;691.43
4/21/2006;699.31;695.59;699.39;692.24
4/24/2006;693.33;698.49;699.31;693.08
4/25/2006;692.84;696.71;698.58;690.21
4/26/2006;692.92;694.94;696.83;692.17
4/27/2006;686.00;688.22;692.92;683.30
4/28/2006;685.33;688.15;688.96;684.70
5/1/2006;686.37;690.71;692.01;685.29
5/2/2006;689.24;686.18;690.18;685.71
5/3/2006;684.93;690.20;691.53;682.15
5/4/2006;680.40;682.96;687.01;680.40
5/5/2006;689.98;683.27;690.31;680.40
5/8/2006;691.38;690.88;691.47;685.45
5/9/2006;692.33;691.27;696.79;690.35
5/10/2006;691.66;691.29;693.65;688.90
5/11/2006;681.74;696.55;697.92;680.86
5/12/2006;676.28;679.84;681.74;671.91
5/15/2006;667.36;667.42;676.28;660.38
5/16/2006;666.56;668.36;672.48;661.23
5/17/2006;656.19;666.15;667.43;654.63
5/18/2006;649.14;658.23;659.94;649.02
5/19/2006;651.80;645.70;655.57;642.36
5/23/2006;647.94;650.40;656.46;647.94
5/24/2006;641.89;643.95;647.94;636.27
5/25/2006;656.49;646.36;656.49;641.89
5/26/2006;661.46;660.44;662.07;656.49
5/29/2006;666.09;662.18;667.19;661.46
5/30/2006;656.77;668.47;667.99;656.61
5/31/2006;657.38;657.38;662.99;656.29
6/1/2006;665.99;655.27;666.65;653.52
6/2/2006;668.49;667.20;670.33;665.99
6/5/2006;655.81;668.99;669.94;655.73
6/6/2006;655.73;654.62;657.55;648.39
6/7/2006;644.25;652.64;655.73;644.11
6/8/2006;641.77;639.27;644.25;627.19
6/9/2006;639.58;643.44;646.71;636.77
6/12/2006;629.97;640.60;641.58;625.79
6/13/2006;615.86;620.83;629.97;612.93
6/14/2006;618.97;619.00;622.23;612.58
6/15/2006;631.44;626.16;633.39;618.97
6/16/2006;631.08;629.51;635.34;629.65
6/19/2006;620.08;628.01;631.08;617.50
6/20/2006;620.05;624.26;624.14;619.11
6/21/2006;626.58;618.16;627.78;617.15
6/22/2006;627.57;628.00;630.78;626.16
6/23/2006;633.04;627.91;636.15;627.37
6/26/2006;640.39;634.39;641.76;632.90
6/27/2006;634.90;641.32;643.25;634.60
6/28/2006;638.12;636.43;639.93;633.73
6/29/2006;647.83;639.43;649.31;638.12
6/30/2006;653.46;653.52;656.83;647.83
7/4/2006;661.51;656.79;661.51;653.46
7/5/2006;654.81;659.84;661.51;651.68
7/6/2006;653.49;651.41;659.03;651.76
7/7/2006;657.42;652.96;659.56;651.70
7/10/2006;660.23;656.46;660.56;655.66
7/11/2006;668.24;663.17;669.21;660.23
7/12/2006;666.24;669.86;673.56;665.05
7/13/2006;655.07;664.89;666.24;654.51
7/14/2006;657.01;656.17;657.96;648.51
7/17/2006;648.08;652.62;657.01;648.08
7/18/2006;648.50;648.82;651.30;644.38
7/19/2006;658.66;648.68;659.36;648.50
7/20/2006;649.39;658.27;661.41;649.39
7/21/2006;647.25;657.47;656.56;647.15
7/24/2006;659.72;650.27;659.72;647.25
7/25/2006;666.11;662.62;667.81;659.72
7/26/2006;673.07;665.86;673.14;662.49
7/27/2006;665.58;674.47;676.72;665.30
7/28/2006;669.57;667.20;671.71;665.48
7/31/2006;667.43;671.07;672.09;667.43
8/1/2006;672.68;669.81;672.68;666.13
8/2/2006;675.90;674.90;679.07;672.68
8/3/2006;674.77;672.52;678.60;670.24
8/4/2006;673.94;679.79;683.75;669.89
8/8/2006;678.14;675.05;680.71;673.94
8/9/2006;679.38;681.11;685.97;678.14
8/10/2006;678.05;676.91;679.38;673.56
8/11/2006;676.74;677.57;678.23;675.46
8/14/2006;671.14;674.02;676.74;668.69
8/15/2006;679.24;674.76;679.25;671.14
8/16/2006;682.27;680.96;684.06;679.24
8/17/2006;684.64;679.08;684.69;677.40
8/18/2006;684.06;686.44;686.84;678.86
8/21/2006;689.37;686.03;689.84;684.06
8/22/2006;693.86;690.19;694.26;689.37
8/23/2006;693.26;692.13;695.46;690.63
8/24/2006;688.43;692.78;693.94;686.78
8/25/2006;687.15;689.87;690.25;686.66
8/28/2006;691.00;685.07;691.43;683.28
8/29/2006;681.93;687.93;691.00;680.88
8/30/2006;683.58;684.04;684.55;679.86
8/31/2006;682.21;686.07;686.49;681.79
9/1/2006;686.44;685.69;689.00;682.21
9/5/2006;689.84;685.51;691.02;684.92
9/6/2006;677.28;685.78;689.84;676.89
9/7/2006;671.40;672.79;677.28;668.17
9/8/2006;669.85;671.71;673.43;669.38
9/11/2006;659.49;667.28;669.85;658.19
9/12/2006;661.48;659.93;666.65;657.69
9/13/2006;666.27;661.62;666.59;660.06
9/14/2006;658.64;666.12;668.07;658.44
9/15/2006;660.24;659.67;662.19;658.64
9/18/2006;667.18;661.25;668.93;660.17
9/19/2006;664.50;667.74;669.77;662.09
9/20/2006;662.89;663.94;670.92;662.28
9/21/2006;661.98;661.79;668.73;660.91
9/22/2006;659.74;664.36;664.44;658.73
9/25/2006;662.60;656.95;663.26;655.05
9/26/2006;665.50;661.67;667.30;662.22
9/27/2006;672.49;666.80;673.35;664.67
9/28/2006;676.32;675.12;678.02;672.49
9/29/2006;673.16;676.19;679.05;672.29
10/2/2006;676.18;672.78;677.32;671.12
10/3/2006;660.96;670.15;676.18;660.96
10/4/2006;668.62;662.24;669.10;655.76
10/5/2006;674.48;675.34;678.88;668.62
10/6/2006;670.61;671.65;674.48;667.96
10/10/2006;673.57;672.32;674.98;670.00
10/11/2006;662.69;675.20;675.37;662.69
10/12/2006;669.49;666.20;669.49;662.69
10/13/2006;680.32;671.19;680.32;669.49
10/16/2006;688.30;682.27;689.05;679.32
10/17/2006;684.51;689.21;688.87;678.56
10/18/2006;682.07;687.25;688.51;678.56
10/19/2006;686.68;682.03;687.97;681.51
10/20/2006;685.03;690.21;690.01;683.25
10/23/2006;689.70;683.62;689.92;681.84
10/24/2006;693.61;688.98;693.61;685.89
10/25/2006;702.24;692.87;703.39;689.24
10/26/2006;701.32;703.62;706.52;701.25
10/27/2006;697.78;700.78;704.44;697.40
10/30/2006;698.56;697.01;699.35;693.01
10/31/2006;703.41;696.93;703.90;696.77
11/1/2006;693.00;692.04;703.41;688.73
11/2/2006;701.42;694.83;703.15;693.00
11/3/2006;705.93;705.89;708.78;701.42
11/6/2006;710.00;708.32;712.98;705.93
11/7/2006;708.80;712.67;713.92;708.07
11/8/2006;714.23;708.62;714.23;707.84
11/9/2006;716.24;716.47;720.88;714.23
11/10/2006;711.71;715.14;716.46;710.18
11/13/2006;711.65;710.83;712.58;708.85
11/14/2006;710.51;714.36;716.02;708.76
11/15/2006;717.76;711.52;718.52;710.51
11/16/2006;714.44;721.47;723.85;714.20
11/17/2006;714.49;714.18;716.63;706.54
11/20/2006;716.30;713.50;719.87;712.38
11/21/2006;726.18;719.66;728.04;716.30
11/22/2006;722.96;726.35;726.35;720.65
11/23/2006;729.48;723.26;730.24;722.96
11/24/2006;727.72;727.09;729.73;725.66
11/27/2006;722.00;729.79;730.18;719.99
11/28/2006;720.91;717.74;725.18;717.50
11/29/2006;728.71;723.99;729.17;720.91
11/30/2006;732.35;732.27;735.67;728.71
12/1/2006;733.29;733.34;734.13;727.61
12/4/2006;739.16;734.65;739.67;733.29
12/5/2006;742.19;739.34;744.58;738.11
12/6/2006;742.16;741.75;746.32;741.65
12/7/2006;743.07;743.76;745.05;739.30
12/8/2006;741.73;745.09;746.22;740.58
12/11/2006;740.58;740.90;743.70;739.62
12/12/2006;740.73;741.98;741.99;738.68
12/13/2006;743.58;743.14;744.12;740.26
12/14/2006;749.51;743.05;750.78;742.78
12/15/2006;739.52;752.50;751.47;739.52
12/18/2006;734.43;739.73;743.63;732.90
12/19/2006;734.32;732.53;737.37;730.11
12/20/2006;734.66;732.52;739.90;731.97
12/21/2006;732.25;736.49;736.79;729.42
12/22/2006;730.01;733.43;733.16;729.09
12/27/2006;739.57;733.09;740.30;730.01
12/28/2006;743.81;738.88;744.04;738.97
12/29/2006;742.77;741.01;745.66;740.75
1/2/2007;744.15;743.52;748.42;742.77
1/3/2007;732.66;744.52;744.77;730.08
1/4/2007;725.72;731.87;732.66;723.48
1/5/2007;720.56;723.73;725.72;717.92
1/8/2007;724.99;725.29;729.06;720.56
1/9/2007;718.68;721.18;724.99;715.83
1/10/2007;716.27;718.36;718.97;714.49
1/11/2007;719.72;716.16;724.17;716.10
1/12/2007;729.16;722.81;730.38;719.72
1/15/2007;732.98;730.89;734.65;729.16
1/16/2007;730.95;730.02;733.71;728.35
1/17/2007;731.20;729.81;732.12;725.37
1/18/2007;724.45;732.57;734.72;724.22
1/19/2007;730.89;724.11;732.75;724.06
1/22/2007;728.97;734.61;734.99;728.30
1/23/2007;740.94;732.32;740.94;728.97
1/24/2007;746.65;738.79;748.26;739.06
1/25/2007;741.48;748.33;748.85;741.16
1/26/2007;745.01;745.01;747.08;741.48
1/29/2007;743.33;745.86;748.12;741.87
1/30/2007;747.53;743.36;748.41;741.23
1/31/2007;747.47;743.97;750.34;744.27
2/1/2007;754.58;751.12;756.69;747.47
2/2/2007;751.87;756.62;756.78;751.52
2/5/2007;754.96;753.82;755.62;751.87
2/6/2007;755.51;756.93;758.34;753.81
2/7/2007;752.51;757.43;758.82;750.43
2/8/2007;755.29;752.17;755.31;749.28
2/9/2007;748.59;754.82;756.96;747.76
2/12/2007;746.62;749.94;751.92;744.89
2/13/2007;755.04;748.18;755.04;746.62
2/14/2007;756.31;757.46;760.17;755.04
2/15/2007;760.46;756.67;761.00;756.31
2/16/2007;761.97;762.60;762.57;760.02
2/19/2007;759.96;761.86;762.52;759.67
2/20/2007;762.37;755.56;762.54;754.27
2/21/2007;762.51;761.81;762.78;756.96
2/22/2007;760.39;765.36;765.39;755.71
2/23/2007;761.26;763.50;764.08;760.13
2/26/2007;765.50;765.25;767.23;761.26
2/27/2007;744.59;757.31;765.50;737.88
2/28/2007;743.77;745.33;747.54;738.86
3/1/2007;740.10;735.37;743.77;727.51
3/2/2007;733.60;736.74;744.00;732.96
3/5/2007;726.66;723.30;733.60;722.63
3/6/2007;734.91;733.88;736.02;726.66
3/7/2007;741.01;735.97;743.04;734.28
3/8/2007;745.39;743.08;748.44;741.01
3/9/2007;746.65;745.34;749.20;744.61
3/12/2007;747.59;744.85;747.99;743.08
3/13/2007;732.08;746.16;747.59;731.84
3/14/2007;733.15;731.05;735.05;723.84
3/15/2007;735.97;736.29;738.49;733.15
3/16/2007;733.34;735.98;740.05;732.39
3/19/2007;744.71;737.58;745.83;733.34
3/20/2007;742.21;744.86;747.13;742.18
3/21/2007;753.32;742.75;753.32;742.21
3/22/2007;749.98;755.31;758.07;749.78
3/23/2007;756.67;750.93;756.82;749.98
3/26/2007;760.17;760.74;760.75;753.93
