"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/2/2006;3,573.87;3,559.67;3,574.89;3,556.25
1/3/2006;3,603.94;3,582.48;3,609.05;3,580.46
1/4/2006;3,638.46;3,628.15;3,640.38;3,616.28
1/5/2006;3,639.33;3,644.39;3,645.17;3,629.02
1/6/2006;3,643.74;3,643.82;3,648.73;3,635.20
1/9/2006;3,642.21;3,654.76;3,656.33;3,638.90
1/10/2006;3,638.09;3,640.68;3,645.96;3,633.48
1/11/2006;3,663.15;3,646.92;3,670.62;3,646.92
1/12/2006;3,676.23;3,664.02;3,678.45;3,660.07
1/13/2006;3,672.04;3,671.31;3,673.38;3,655.17
1/16/2006;3,691.07;3,665.53;3,691.79;3,661.44
1/17/2006;3,646.77;3,670.98;3,671.26;3,640.62
1/18/2006;3,638.98;3,619.85;3,643.37;3,600.76
1/19/2006;3,674.04;3,648.50;3,677.60;3,648.32
1/20/2006;3,656.97;3,682.22;3,701.43;3,652.43
1/23/2006;3,651.00;3,625.93;3,651.26;3,622.52
1/24/2006;3,654.18;3,655.62;3,668.79;3,637.89
1/25/2006;3,682.39;3,665.78;3,682.39;3,654.16
1/26/2006;3,726.99;3,694.12;3,726.99;3,690.63
1/27/2006;3,760.38;3,745.33;3,760.38;3,735.62
1/30/2006;3,756.21;3,754.90;3,768.06;3,746.90
1/31/2006;3,744.63;3,757.77;3,774.36;3,733.40
2/1/2006;3,776.16;3,738.91;3,782.51;3,735.83
2/2/2006;3,769.26;3,782.99;3,792.85;3,769.26
2/3/2006;3,766.43;3,775.89;3,789.19;3,745.74
2/6/2006;3,775.15;3,781.44;3,795.06;3,772.50
2/7/2006;3,781.31;3,789.33;3,797.47;3,767.74
2/8/2006;3,774.97;3,766.75;3,779.13;3,751.23
2/9/2006;3,806.77;3,794.36;3,812.85;3,780.29
2/10/2006;3,793.91;3,805.21;3,816.50;3,789.21
2/13/2006;3,785.34;3,789.62;3,793.53;3,774.88
2/14/2006;3,774.16;3,790.61;3,796.71;3,762.47
2/15/2006;3,770.77;3,780.20;3,780.82;3,756.52
2/16/2006;3,782.48;3,778.98;3,783.49;3,766.19
2/17/2006;3,794.57;3,782.66;3,805.17;3,776.41
2/20/2006;3,802.49;3,797.18;3,806.30;3,794.72
2/21/2006;3,835.47;3,816.18;3,847.60;3,816.18
2/22/2006;3,900.10;3,839.58;3,904.74;3,839.58
2/23/2006;3,901.78;3,926.80;3,955.71;3,894.93
2/24/2006;3,929.12;3,912.24;3,932.60;3,901.50
2/27/2006;3,901.68;3,926.83;3,931.75;3,889.10
2/28/2006;3,839.25;3,891.32;3,891.59;3,838.37
3/1/2006;3,882.88;3,837.44;3,883.26;3,836.53
3/2/2006;3,852.44;3,885.88;3,885.88;3,844.37
3/3/2006;3,827.17;3,853.57;3,859.60;3,823.62
3/6/2006;3,882.71;3,856.68;3,893.64;3,856.65
3/7/2006;3,850.11;3,865.39;3,883.89;3,822.92
3/8/2006;3,852.19;3,872.59;3,887.10;3,824.85
3/9/2006;3,864.04;3,865.61;3,874.35;3,846.40
3/10/2006;3,901.67;3,857.33;3,901.67;3,852.55
3/13/2006;3,922.02;3,914.06;3,925.93;3,909.36
3/14/2006;3,953.61;3,919.28;3,953.61;3,908.68
3/15/2006;3,945.39;3,956.26;3,972.28;3,942.37
3/16/2006;3,942.29;3,948.92;3,958.79;3,941.50
3/17/2006;3,955.30;3,944.26;3,971.68;3,939.68
3/20/2006;3,955.35;3,968.99;3,979.19;3,947.92
3/21/2006;3,968.31;3,950.64;3,969.47;3,933.17
3/22/2006;3,977.96;3,943.70;3,977.96;3,926.18
3/23/2006;3,972.49;3,988.28;3,988.28;3,955.62
3/24/2006;3,976.66;3,976.99;3,982.90;3,966.99
3/27/2006;3,944.35;3,964.74;3,969.89;3,943.73
3/28/2006;3,918.08;3,947.85;3,956.96;3,912.82
3/29/2006;3,913.75;3,909.62;3,915.89;3,903.51
3/30/2006;3,942.08;3,915.76;3,944.55;3,915.17
3/31/2006;3,912.28;3,931.16;3,932.51;3,912.28
4/3/2006;3,921.50;3,925.57;3,930.66;3,908.82
4/4/2006;3,914.07;3,914.23;3,925.12;3,908.73
4/5/2006;3,929.61;3,928.42;3,932.81;3,911.36
4/6/2006;3,933.23;3,943.88;3,946.99;3,922.61
4/7/2006;3,917.84;3,931.93;3,947.51;3,910.92
4/10/2006;3,908.91;3,916.17;3,918.15;3,898.83
4/11/2006;3,850.61;3,906.30;3,906.30;3,848.71
4/12/2006;3,837.33;3,847.33;3,853.63;3,818.66
4/13/2006;3,842.00;3,830.16;3,842.00;3,825.70
4/18/2006;3,835.25;3,828.52;3,835.25;3,817.79
4/19/2006;3,861.83;3,862.70;3,876.41;3,848.29
4/20/2006;3,875.65;3,864.84;3,881.84;3,862.97
4/21/2006;3,901.69;3,886.74;3,901.86;3,879.58
4/24/2006;3,900.38;3,892.95;3,908.84;3,888.95
4/25/2006;3,930.11;3,905.02;3,944.24;3,903.71
4/26/2006;3,928.26;3,935.08;3,939.36;3,924.28
4/27/2006;3,919.89;3,936.43;3,939.28;3,894.22
4/28/2006;3,911.06;3,917.02;3,930.63;3,911.06
5/2/2006;3,934.57;3,903.19;3,936.57;3,898.56
5/3/2006;3,928.09;3,950.98;3,961.16;3,920.65
5/4/2006;3,951.95;3,934.09;3,958.90;3,929.73
5/5/2006;3,982.17;3,955.57;3,982.17;3,952.28
5/8/2006;3,972.21;3,970.69;3,983.37;3,965.04
5/9/2006;3,987.34;3,975.19;3,987.34;3,961.77
5/10/2006;3,966.59;3,974.27;3,976.61;3,961.74
5/11/2006;3,954.61;3,961.76;3,985.53;3,954.61
5/12/2006;3,887.45;3,938.37;3,940.93;3,880.44
5/15/2006;3,802.91;3,849.64;3,854.37;3,794.79
5/16/2006;3,810.58;3,795.75;3,815.71;3,778.06
5/17/2006;3,691.74;3,817.80;3,817.80;3,691.74
5/18/2006;3,678.21;3,679.63;3,711.67;3,627.18
5/19/2006;3,702.76;3,688.47;3,715.68;3,688.47
5/22/2006;3,568.00;3,700.03;3,700.03;3,561.26
5/23/2006;3,659.57;3,575.81;3,676.12;3,575.81
5/24/2006;3,640.18;3,632.98;3,658.31;3,603.62
5/25/2006;3,684.57;3,672.90;3,684.57;3,643.10
5/26/2006;3,756.65;3,708.97;3,756.65;3,697.31
5/29/2006;3,746.19;3,757.92;3,757.92;3,739.66
5/30/2006;3,641.12;3,755.38;3,755.38;3,641.12
5/31/2006;3,675.80;3,563.05;3,678.42;3,558.74
6/1/2006;3,672.29;3,671.13;3,691.84;3,646.79
6/2/2006;3,678.83;3,698.23;3,701.74;3,658.22
6/5/2006;3,640.35;3,691.43;3,691.43;3,633.61
6/6/2006;3,562.79;3,598.68;3,607.08;3,554.63
6/7/2006;3,585.65;3,576.25;3,601.53;3,564.04
6/8/2006;3,510.10;3,530.36;3,558.36;3,503.94
6/9/2006;3,547.18;3,546.23;3,560.57;3,531.38
6/12/2006;3,521.94;3,541.44;3,546.89;3,518.85
6/13/2006;3,445.10;3,465.79;3,474.27;3,416.96
6/14/2006;3,445.29;3,446.61;3,477.44;3,409.20
6/15/2006;3,530.55;3,474.53;3,535.62;3,474.53
6/16/2006;3,507.79;3,571.56;3,576.94;3,498.43
6/19/2006;3,516.70;3,528.42;3,538.59;3,505.46
6/20/2006;3,547.46;3,493.17;3,547.46;3,492.04
6/21/2006;3,561.26;3,552.09;3,562.53;3,525.54
6/22/2006;3,589.00;3,598.94;3,612.24;3,575.40
6/23/2006;3,593.33;3,595.44;3,606.24;3,564.59
6/26/2006;3,588.40;3,610.33;3,616.05;3,579.62
6/27/2006;3,570.78;3,613.69;3,621.07;3,570.78
6/28/2006;3,585.77;3,564.66;3,592.43;3,558.56
6/29/2006;3,638.81;3,605.78;3,644.68;3,594.06
6/30/2006;3,703.32;3,695.49;3,723.55;3,683.32
7/3/2006;3,737.55;3,719.46;3,737.55;3,700.98
7/4/2006;3,727.34;3,743.66;3,743.66;3,714.45
7/5/2006;3,683.33;3,715.89;3,717.85;3,678.32
7/6/2006;3,727.39;3,691.26;3,727.39;3,688.94
7/7/2006;3,715.91;3,724.36;3,724.63;3,702.67
7/10/2006;3,743.56;3,712.95;3,743.56;3,699.80
7/11/2006;3,701.76;3,727.99;3,738.04;3,691.52
7/12/2006;3,718.09;3,715.78;3,731.65;3,706.27
7/13/2006;3,631.10;3,691.23;3,692.38;3,622.14
7/14/2006;3,597.06;3,595.30;3,627.62;3,590.54
7/17/2006;3,587.31;3,590.15;3,594.86;3,557.97
7/18/2006;3,590.27;3,579.63;3,606.27;3,572.24
7/19/2006;3,660.48;3,610.38;3,660.48;3,607.58
7/20/2006;3,686.74;3,671.58;3,695.19;3,668.69
7/21/2006;3,660.40;3,674.13;3,683.06;3,647.49
7/24/2006;3,732.27;3,671.33;3,736.41;3,663.54
7/25/2006;3,732.64;3,739.95;3,748.42;3,719.02
7/26/2006;3,722.71;3,736.81;3,738.15;3,709.56
7/27/2006;3,784.16;3,741.03;3,785.94;3,734.28
7/28/2006;3,797.88;3,778.05;3,798.47;3,765.32
7/31/2006;3,795.91;3,799.42;3,807.53;3,789.43
8/1/2006;3,754.69;3,787.06;3,804.35;3,746.25
8/2/2006;3,807.91;3,778.02;3,811.26;3,773.93
8/3/2006;3,788.99;3,817.74;3,818.00;3,776.02
8/4/2006;3,828.54;3,805.19;3,834.01;3,797.10
8/7/2006;3,778.33;3,795.18;3,796.10;3,769.17
8/8/2006;3,793.25;3,798.98;3,804.52;3,778.28
8/9/2006;3,811.59;3,799.60;3,821.85;3,778.24
8/10/2006;3,804.46;3,787.97;3,809.01;3,767.04
8/11/2006;3,822.12;3,797.56;3,828.32;3,795.46
8/14/2006;3,856.91;3,839.90;3,858.77;3,837.81
8/15/2006;3,907.05;3,849.55;3,910.09;3,845.84
8/16/2006;3,907.79;3,899.64;3,912.04;3,877.73
8/17/2006;3,902.46;3,906.77;3,912.24;3,890.06
8/18/2006;3,912.86;3,901.09;3,920.05;3,896.80
8/21/2006;3,899.53;3,903.02;3,907.64;3,886.11
8/22/2006;3,908.13;3,910.34;3,918.70;3,877.03
8/23/2006;3,872.57;3,909.02;3,909.97;3,866.61
8/24/2006;3,886.36;3,881.54;3,902.89;3,867.52
8/25/2006;3,887.71;3,886.96;3,907.87;3,886.17
8/28/2006;3,919.92;3,887.08;3,924.68;3,878.63
8/29/2006;3,929.72;3,926.26;3,938.91;3,923.17
8/30/2006;3,945.42;3,936.78;3,952.78;3,934.12
8/31/2006;3,906.01;3,935.14;3,936.11;3,905.40
9/1/2006;3,924.26;3,902.83;3,941.07;3,902.83
9/4/2006;3,928.32;3,934.70;3,941.27;3,924.05
9/5/2006;3,929.13;3,932.21;3,935.33;3,911.61
9/6/2006;3,885.20;3,923.50;3,925.83;3,876.87
9/7/2006;3,867.92;3,873.78;3,886.27;3,864.25
9/8/2006;3,881.73;3,877.20;3,886.92;3,871.08
9/11/2006;3,874.01;3,871.96;3,881.66;3,863.93
9/12/2006;3,937.51;3,883.02;3,943.57;3,877.58
9/13/2006;3,957.91;3,951.04;3,960.27;3,943.52
9/14/2006;3,968.79;3,960.04;3,980.70;3,960.02
9/15/2006;3,984.87;3,972.85;3,998.59;3,969.66
9/18/2006;3,986.19;3,992.42;4,002.15;3,968.50
9/19/2006;3,971.88;3,982.45;3,985.84;3,953.32
9/20/2006;4,021.99;3,967.79;4,026.97;3,966.99
9/21/2006;4,029.82;4,024.55;4,048.30;4,016.05
9/22/2006;3,988.32;4,004.93;4,012.19;3,980.02
9/25/2006;4,006.15;3,986.84;4,017.78;3,985.17
9/26/2006;4,031.15;4,016.35;4,036.36;4,016.35
9/27/2006;4,062.43;4,046.98;4,068.82;4,046.21
9/28/2006;4,063.81;4,049.72;4,063.95;4,039.12
9/29/2006;4,070.78;4,063.10;4,091.23;4,057.63
10/2/2006;4,070.31;4,078.72;4,084.27;4,054.10
10/3/2006;4,059.16;4,074.49;4,078.22;4,047.34
10/4/2006;4,084.08;4,065.92;4,091.75;4,064.12
10/5/2006;4,097.02;4,095.16;4,108.72;4,093.17
10/6/2006;4,090.47;4,096.45;4,096.45;4,076.02
10/9/2006;4,103.41;4,068.07;4,103.41;4,065.71
10/10/2006;4,129.23;4,103.98;4,134.42;4,103.32
10/11/2006;4,129.28;4,121.86;4,129.93;4,107.26
10/12/2006;4,181.74;4,139.78;4,187.49;4,138.89
10/13/2006;4,174.90;4,189.38;4,192.41;4,169.58
10/16/2006;4,174.10;4,173.88;4,178.14;4,162.46
10/17/2006;4,119.51;4,163.82;4,165.46;4,114.63
10/18/2006;4,167.06;4,132.55;4,175.78;4,129.92
10/19/2006;4,159.59;4,156.32;4,165.54;4,137.05
10/20/2006;4,173.30;4,162.45;4,176.26;4,160.77
10/23/2006;4,185.21;4,180.08;4,193.15;4,165.42
10/24/2006;4,163.40;4,178.13;4,180.41;4,161.64
10/25/2006;4,174.17;4,152.19;4,178.00;4,151.37
10/26/2006;4,176.70;4,179.45;4,194.55;4,175.42
10/27/2006;4,152.32;4,186.63;4,191.26;4,142.53
10/30/2006;4,138.07;4,143.01;4,144.17;4,123.66
10/31/2006;4,144.38;4,131.47;4,156.01;4,124.90
11/1/2006;4,165.97;4,152.31;4,176.58;4,147.90
11/2/2006;4,137.67;4,152.38;4,155.44;4,124.29
11/3/2006;4,180.68;4,146.60;4,180.68;4,137.73
11/6/2006;4,201.09;4,184.83;4,202.33;4,175.23
11/7/2006;4,213.30;4,195.19;4,216.15;4,192.84
11/8/2006;4,220.79;4,203.05;4,224.25;4,199.49
11/9/2006;4,217.01;4,222.48;4,233.31;4,210.15
11/10/2006;4,219.04;4,209.95;4,221.20;4,204.49
11/13/2006;4,239.64;4,211.89;4,249.47;4,210.64
11/14/2006;4,234.70;4,243.32;4,252.86;4,226.61
11/15/2006;4,273.81;4,254.79;4,275.81;4,249.39
11/16/2006;4,265.76;4,265.95;4,278.31;4,261.34
11/17/2006;4,223.19;4,255.52;4,263.07;4,210.87
11/20/2006;4,220.98;4,196.74;4,225.12;4,194.29
11/21/2006;4,231.23;4,212.04;4,252.71;4,210.59
11/22/2006;4,221.79;4,233.15;4,246.46;4,209.25
11/23/2006;4,194.90;4,200.38;4,205.60;4,185.63
11/24/2006;4,183.36;4,186.35;4,193.12;4,142.46
11/27/2006;4,132.51;4,163.32;4,184.99;4,132.51
11/28/2006;4,111.51;4,123.77;4,135.10;4,106.59
11/29/2006;4,165.37;4,129.11;4,170.66;4,126.77
11/30/2006;4,140.30;4,171.22;4,175.75;4,136.73
12/1/2006;4,114.52;4,145.10;4,164.59;4,099.01
12/4/2006;4,144.39;4,110.52;4,146.97;4,104.37
12/5/2006;4,174.85;4,155.43;4,184.04;4,147.80
12/6/2006;4,179.01;4,174.11;4,185.58;4,162.50
12/7/2006;4,224.69;4,172.60;4,234.68;4,171.68
12/8/2006;4,255.06;4,218.09;4,261.69;4,218.09
12/11/2006;4,280.82;4,265.71;4,288.71;4,265.71
12/12/2006;4,290.27;4,281.98;4,291.27;4,274.98
12/13/2006;4,305.50;4,293.04;4,312.73;4,287.83
12/14/2006;4,330.26;4,319.10;4,334.66;4,319.10
12/15/2006;4,347.04;4,342.11;4,353.01;4,328.50
12/18/2006;4,359.80;4,350.35;4,366.34;4,335.06
12/19/2006;4,339.63;4,346.06;4,351.52;4,322.49
12/20/2006;4,345.29;4,354.33;4,357.06;4,341.49
12/21/2006;4,366.52;4,342.39;4,372.35;4,342.39
12/22/2006;4,350.92;4,355.67;4,367.92;4,335.47
12/27/2006;4,362.85;4,347.10;4,366.33;4,336.34
12/28/2006;4,367.02;4,368.18;4,376.54;4,356.43
12/29/2006;4,388.53;4,367.53;4,400.88;4,361.67
1/2/2007;4,454.16;4,401.06;4,458.17;4,399.09
