"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
1/3/2006;14944.77;14843.97;14945.05;14843.97
1/4/2006;15200.06;15112.76;15208.86;15085.44
1/5/2006;15271.13;15313.85;15373.79;15261.82
1/6/2006;15344.44;15327.29;15347.00;15252.48
1/9/2006;15547.43;15497.97;15602.88;15497.72
1/10/2006;15569.91;15638.40;15658.91;15500.16
1/11/2006;15650.88;15584.54;15725.47;15584.54
1/12/2006;15719.37;15767.94;15791.30;15651.96
1/13/2006;15787.97;15672.39;15792.36;15670.77
1/16/2006;15777.72;15787.27;15816.54;15745.04
1/17/2006;15576.20;15798.52;15798.52;15550.23
1/18/2006;15481.21;15426.92;15525.60;15376.45
1/19/2006;15670.42;15555.78;15675.27;15549.68
1/20/2006;15662.08;15700.71;15788.07;15565.51
1/23/2006;15464.77;15454.80;15497.93;15412.26
1/24/2006;15530.57;15540.92;15551.66;15463.11
1/25/2006;15520.39;15560.66;15572.38;15487.68
1/26/2006;15520.07;15550.33;15563.40;15469.24
1/27/2006;15753.14;15659.21;15770.45;15650.69
2/1/2006;15742.30;15798.44;15808.18;15653.90
2/2/2006;15691.69;15771.34;15775.65;15666.94
2/3/2006;15429.73;15472.03;15486.74;15420.66
2/6/2006;15548.06;15415.88;15564.96;15374.89
2/7/2006;15517.01;15558.52;15560.40;15466.47
2/8/2006;15373.44;15451.21;15469.51;15327.07
2/9/2006;15413.43;15443.43;15467.67;15371.73
2/10/2006;15425.95;15365.39;15443.45;15355.44
2/13/2006;15312.09;15303.04;15355.39;15267.95
2/14/2006;15420.32;15241.66;15445.07;15240.95
2/15/2006;15423.26;15449.14;15514.93;15316.63
2/16/2006;15450.88;15495.80;15495.80;15436.53
2/17/2006;15475.69;15517.92;15520.60;15437.54
2/20/2006;15598.67;15525.74;15627.05;15525.74
2/21/2006;15627.24;15651.74;15661.20;15567.63
2/22/2006;15635.72;15613.86;15641.78;15584.27
2/23/2006;15812.53;15651.78;15849.86;15611.55
2/24/2006;15856.05;15848.50;15875.33;15779.79
2/27/2006;15949.89;15943.64;15999.31;15890.80
2/28/2006;15918.48;15920.49;15928.08;15824.45
3/1/2006;15818.09;15768.21;15887.63;15768.21
3/2/2006;15882.45;15905.94;15922.95;15836.36
3/3/2006;15802.00;15887.67;15896.56;15802.00
3/6/2006;15811.83;15812.72;15845.20;15777.00
3/7/2006;15602.36;15835.47;15835.47;15560.62
3/8/2006;15493.09;15545.42;15555.82;15348.22
3/9/2006;15510.13;15526.09;15555.61;15458.78
3/10/2006;15445.05;15521.40;15521.40;15397.18
3/13/2006;15542.07;15542.79;15545.85;15469.77
3/14/2006;15519.76;15548.13;15548.27;15461.81
3/15/2006;15720.36;15647.43;15762.11;15647.00
3/16/2006;15729.04;15753.36;15773.73;15668.34
3/17/2006;15801.66;15778.48;15845.97;15715.41
3/20/2006;15929.95;15868.49;15973.01;15862.90
3/21/2006;15922.75;15911.49;15936.18;15870.73
3/22/2006;15642.81;15790.45;15840.14;15619.14
3/23/2006;15771.17;15689.61;15772.93;15669.47
3/24/2006;15716.46;15778.18;15792.04;15671.63
3/27/2006;15815.87;15743.67;15847.75;15694.11
3/28/2006;15856.58;15824.53;15920.07;15787.00
3/29/2006;15745.11;15790.43;15843.10;15729.26
3/30/2006;15880.69;15819.42;15954.91;15819.42
3/31/2006;15805.04;15942.73;15964.35;15739.19
4/3/2006;16063.75;15904.97;16076.74;15877.44
4/4/2006;16100.09;16107.22;16121.22;16039.51
4/6/2006;16411.13;16222.29;16423.31;16190.55
4/7/2006;16471.78;16415.52;16534.83;16328.63
4/10/2006;16521.59;16383.58;16527.94;16374.59
4/11/2006;16475.81;16480.86;16505.76;16381.01
4/12/2006;16310.76;16414.37;16427.56;16260.88
4/13/2006;16429.45;16360.16;16446.67;16308.77
4/18/2006;16637.53;16534.90;16643.80;16533.07
4/19/2006;16830.44;16858.03;16897.81;16780.53
4/20/2006;16944.34;16888.88;16953.25;16753.19
4/21/2006;16912.15;16893.52;16991.52;16808.62
4/24/2006;16705.67;16917.61;16930.01;16678.31
4/25/2006;16577.77;16734.83;16746.31;16547.30
4/26/2006;16672.66;16628.60;16739.27;16539.07
4/27/2006;16742.85;16749.48;16856.97;16728.85
4/28/2006;16661.30;16461.60;16672.41;16429.50
5/2/2006;16868.04;16764.59;16896.86;16744.16
5/3/2006;17026.98;17066.98;17099.48;16970.40
5/4/2006;17013.93;16966.24;17076.92;16966.24
5/8/2006;17301.79;17204.25;17328.43;17204.25
5/9/2006;17133.99;17278.87;17278.87;17118.22
5/10/2006;17080.59;17205.35;17239.21;17018.17
5/11/2006;17140.78;17065.96;17185.79;17010.40
5/12/2006;16901.85;16868.86;16967.04;16845.85
5/15/2006;16494.84;16623.35;16673.53;16455.46
5/16/2006;16393.11;16400.66;16435.55;16247.58
5/17/2006;16615.55;16497.91;16626.71;16421.09
5/18/2006;16266.52;16232.16;16363.34;16177.18
5/19/2006;16313.36;16169.78;16361.94;16155.77
5/22/2006;15805.52;16295.37;16304.95;15790.44
5/23/2006;15864.56;15747.40;15888.48;15691.13
5/24/2006;15822.64;15857.21;15930.17;15673.75
5/25/2006;15696.89;15741.81;15764.72;15626.95
5/26/2006;15895.10;15897.28;15932.26;15814.93
5/29/2006;15963.77;15976.27;16006.07;15919.13
5/30/2006;15857.89;15976.37;15976.37;15840.34
6/1/2006;15645.27;15817.82;15923.73;15605.96
6/2/2006;15912.71;15731.82;15920.06;15677.04
6/5/2006;16016.23;15964.31;16062.27;15943.42
6/6/2006;15973.11;15844.92;15985.99;15824.19
6/7/2006;15816.55;15916.77;15944.48;15776.37
6/8/2006;15450.11;15603.11;15611.52;15419.42
6/9/2006;15628.69;15468.83;15640.31;15405.79
6/12/2006;15621.44;15560.71;15680.32;15498.27
6/13/2006;15234.42;15417.24;15437.26;15204.86
6/14/2006;15247.92;15238.58;15396.50;15214.69
6/15/2006;15435.08;15419.68;15455.57;15355.43
