"DATE";"CLOSING PRICE";"OPEN";"DAILY HIGH";"DAILY LOW"
11/23/2015;24,031.64;23,820.61;24,122.10;23,736.81
11/24/2015;23,661.74;23,929.97;23,958.40;23,553.78
11/25/2015;24,077.94;23,737.37;24,116.00;23,661.71
11/26/2015;24,303.27;24,073.28;24,320.01;24,065.20
11/27/2015;24,304.21;24,197.55;24,430.60;24,153.32
11/30/2015;24,460.17;24,257.95;24,510.51;24,241.64
12/1/2015;24,347.14;24,537.32;24,599.36;24,347.14
12/2/2015;24,326.49;24,440.51;24,507.80;24,291.21
12/3/2015;23,762.78;24,326.24;24,608.03;23,762.78
12/4/2015;23,793.23;23,689.79;23,876.62;23,593.04
12/7/2015;23,818.61;23,883.09;24,002.59;23,738.93
12/8/2015;23,317.85;23,777.89;23,778.35;23,211.59
12/9/2015;23,263.30;23,403.03;23,479.65;23,114.28
12/10/2015;23,157.14;23,170.86;23,366.78;23,080.02
12/11/2015;22,752.72;23,102.43;23,129.97;22,652.57
12/14/2015;22,228.85;22,797.37;22,914.72;22,228.85
12/15/2015;23,009.62;22,388.49;23,009.62;22,378.67
12/16/2015;22,963.66;23,009.33;23,116.87;22,839.37
12/17/2015;23,294.08;23,303.45;23,497.55;23,249.06
12/18/2015;23,017.33;23,082.88;23,237.99;22,974.12
12/21/2015;22,865.18;23,035.40;23,200.92;22,865.18
12/22/2015;22,815.05;22,965.34;23,049.24;22,728.10
12/23/2015;23,212.88;22,977.52;23,212.88;22,936.34
12/28/2015;23,149.53;23,210.02;23,263.09;23,094.13
12/29/2015;23,454.57;23,258.41;23,493.85;23,258.41
12/30/2015;23,235.76;23,391.49;23,458.04;23,235.76
1/4/2016;22,536.39;23,004.55;23,004.55;22,497.82
1/5/2016;22,769.79;22,734.36;22,769.79;22,508.05
1/6/2016;22,209.42;22,712.75;22,712.75;22,146.33
1/7/2016;21,938.55;21,571.29;22,034.02;21,451.89
1/8/2016;21,610.83;21,949.10;22,112.35;21,610.83
1/11/2016;21,465.82;21,552.86;21,839.79;21,465.82
1/12/2016;21,705.04;21,498.34;21,879.10;21,425.51
1/13/2016;21,885.53;21,848.99;22,133.42;21,784.63
1/14/2016;21,513.73;21,615.44;21,700.30;21,273.80
1/15/2016;20,888.82;21,411.06;21,479.03;20,805.47
1/18/2016;20,330.00;20,888.04;21,051.04;20,286.40
1/19/2016;20,535.67;20,706.27;20,832.07;20,200.49
1/20/2016;19,552.82;20,037.26;20,101.24;19,465.36
1/21/2016;20,322.76;19,644.84;20,344.68;19,431.93
1/22/2016;20,675.60;20,689.34;20,955.39;20,528.57
1/25/2016;20,308.21;20,800.75;20,800.75;20,272.26
1/26/2016;20,580.19;20,027.31;20,620.35;19,895.43
1/27/2016;20,511.50;20,647.03;20,666.38;20,235.93
1/28/2016;19,851.82;20,424.68;20,608.13;19,718.51
1/29/2016;20,340.61;20,150.12;20,340.61;19,992.65
2/1/2016;20,189.89;20,377.64;20,481.50;19,994.57
2/2/2016;19,602.11;20,187.74;20,190.89;19,544.41
2/3/2016;19,050.26;19,617.36;19,663.37;18,784.20
2/4/2016;19,218.34;19,345.38;19,389.45;18,768.19
2/5/2016;18,812.46;19,153.38;19,417.92;18,792.50
2/8/2016;17,924.51;19,012.71;19,025.08;17,878.15
2/9/2016;17,394.10;18,003.52;18,059.67;17,327.57
2/10/2016;18,215.08;17,574.40;18,332.73;17,402.53
2/11/2016;17,273.08;17,992.86;17,992.86;17,273.08
2/12/2016;17,999.34;17,581.67;17,999.34;17,323.37
2/15/2016;18,574.00;18,303.81;18,762.86;18,299.81
2/16/2016;18,497.63;18,719.52;18,728.07;18,244.58
2/17/2016;18,963.91;18,525.89;18,971.53;18,480.57
2/18/2016;18,714.99;19,075.60;19,235.38;18,672.31
2/19/2016;18,500.61;18,629.27;18,818.44;18,296.20
2/22/2016;19,122.52;18,718.44;19,122.52;18,718.44
2/23/2016;18,770.71;18,951.30;19,240.23;18,770.71
2/24/2016;18,322.61;18,766.28;18,840.66;18,185.17
2/25/2016;18,723.38;18,542.86;18,807.69;18,492.65
2/26/2016;19,099.56;18,916.95;19,165.35;18,862.26
2/29/2016;19,252.26;18,963.99;19,266.75;18,833.16
3/1/2016;19,662.09;19,190.97;19,662.09;19,167.28
3/2/2016;19,852.17;19,796.61;19,884.64;19,658.18
3/3/2016;19,987.77;19,865.22;19,993.52;19,778.00
3/4/2016;19,926.58;20,052.85;20,088.36;19,710.74
3/7/2016;19,693.00;19,842.01;19,906.43;19,491.79
3/8/2016;19,633.48;19,542.35;19,831.45;19,355.07
3/9/2016;19,809.06;19,601.56;19,980.11;19,601.56
3/10/2016;19,715.39;19,830.77;20,608.24;19,703.85
3/11/2016;20,585.20;20,081.94;20,589.37;20,081.94
3/14/2016;20,615.21;20,728.91;20,834.13;20,480.53
3/15/2016;20,400.65;20,533.64;20,597.04;20,311.36
3/16/2016;20,374.82;20,457.11;20,581.57;20,248.14
3/17/2016;20,243.97;20,555.84;20,557.83;19,974.87
3/18/2016;20,270.39;20,334.49;20,417.09;20,103.91
3/21/2016;20,351.44;20,217.54;20,541.12;20,151.33
3/22/2016;20,352.23;20,214.74;20,352.23;19,936.18
3/23/2016;20,118.33;20,412.59;20,484.52;20,058.94
3/24/2016;19,818.26;20,057.96;20,121.83;19,796.01
3/29/2016;19,818.43;19,901.23;20,113.57;19,673.15
3/30/2016;20,038.75;19,908.56;20,157.24;19,908.56
3/31/2016;19,786.78;19,906.00;19,962.13;19,641.23
4/1/2016;19,463.97;19,532.78;19,760.36;19,417.79
4/2/2016;19,463.97;19,463.97;19,463.97;19,463.97
4/4/2016;19,329.07;19,395.81;19,620.04;19,268.60
4/5/2016;18,775.71;19,086.43;19,146.72;18,774.12
4/6/2016;18,895.95;18,878.37;19,051.06;18,694.86
4/7/2016;18,488.77;18,930.12;18,986.48;18,443.27
4/8/2016;19,165.63;18,626.12;19,171.71;18,626.12
4/9/2016;19,165.63;19,165.63;19,165.63;19,165.63
4/11/2016;19,402.91;19,117.23;19,534.48;18,990.35
4/12/2016;19,132.35;19,425.10;19,539.31;18,918.61
4/13/2016;19,846.64;19,396.40;19,847.09;19,391.13
4/14/2016;20,010.22;19,888.04;20,010.22;19,670.35
4/15/2016;19,940.44;19,967.81;20,006.09;19,846.37
4/16/2016;19,940.44;19,940.44;19,940.44;19,940.44
4/18/2016;20,049.55;19,628.20;20,105.62;19,594.39
4/19/2016;20,128.63;20,115.96;20,328.27;20,028.13
4/20/2016;20,332.12;20,042.25;20,351.98;19,948.58
4/21/2016;20,399.74;20,361.23;20,407.35;20,197.26
4/22/2016;20,350.32;20,405.11;20,449.35;20,231.09
4/23/2016;20,350.32;20,350.32;20,350.32;20,350.32
4/25/2016;20,079.13;20,345.09;20,405.95;20,008.37
4/26/2016;20,332.32;20,188.74;20,431.12;20,167.14
4/27/2016;20,423.57;20,368.86;20,457.29;20,265.23
4/28/2016;20,645.18;20,326.51;20,689.46;20,209.60
4/29/2016;20,277.04;20,476.37;20,733.91;20,277.04
4/30/2016;20,277.04;20,277.04;20,277.04;20,277.04
5/2/2016;20,102.57;20,359.88;20,359.88;19,945.22
5/3/2016;19,633.27;20,086.63;20,087.97;19,558.43
5/4/2016;19,611.57;19,649.40;19,798.14;19,582.04
5/5/2016;19,599.36;19,698.57;19,888.11;19,524.96
5/6/2016;19,512.75;19,572.46;19,668.40;19,282.33
5/7/2016;19,512.75;19,512.75;19,512.75;19,512.75
5/9/2016;19,363.57;19,633.60;19,638.16;19,330.65
5/10/2016;19,599.68;19,492.49;19,741.42;19,427.35
5/11/2016;19,373.03;19,583.60;19,613.40;19,179.44
5/12/2016;19,328.71;19,302.54;19,599.44;19,231.84
5/13/2016;19,417.26;19,247.70;19,547.11;19,127.08
5/14/2016;19,417.26;19,417.26;19,417.26;19,417.26
5/16/2016;19,433.97;19,342.58;19,474.95;19,229.26
5/17/2016;19,200.21;19,513.32;19,710.12;19,073.32
5/18/2016;19,410.44;19,125.09;19,426.21;19,081.68
5/19/2016;19,245.61;19,315.29;19,506.18;19,205.44
5/20/2016;19,511.41;19,371.02;19,577.00;19,371.02
5/21/2016;19,511.41;19,511.41;19,511.41;19,511.41
5/23/2016;19,047.42;19,221.38;19,335.00;18,982.31
5/24/2016;19,616.06;18,996.82;19,636.28;18,980.01
5/25/2016;19,920.44;19,713.08;19,934.83;19,689.88
5/26/2016;19,939.37;19,843.87;19,968.38;19,794.37
5/27/2016;19,923.89;19,878.79;19,940.73;19,819.68
5/28/2016;19,923.89;19,923.89;19,923.89;19,923.89
5/30/2016;20,042.08;19,959.68;20,070.91;19,941.06
5/31/2016;19,780.73;20,034.18;20,075.04;19,757.51
6/1/2016;19,574.01;19,806.36;19,806.36;19,506.96
6/2/2016;19,531.65;19,601.18;19,768.41;19,501.45
6/3/2016;19,253.88;19,620.08;19,624.47;19,181.55
6/4/2016;19,253.88;19,253.88;19,253.88;19,253.88
6/6/2016;19,356.91;19,205.55;19,365.48;19,137.47
6/7/2016;19,722.63;19,417.97;19,729.91;19,417.97
6/8/2016;19,649.19;19,661.87;19,741.79;19,541.58
6/9/2016;19,509.03;19,633.56;19,634.61;19,401.46
6/10/2016;18,849.76;19,438.74;19,449.29;18,834.86
6/11/2016;18,849.76;18,849.76;18,849.76;18,849.76
6/13/2016;18,293.46;18,567.14;18,636.18;18,275.66
6/14/2016;17,920.53;18,132.71;18,341.67;17,885.08
6/15/2016;18,142.50;18,107.25;18,266.30;18,067.02
6/16/2016;17,942.92;17,891.88;18,002.31;17,691.34
6/17/2016;18,555.82;18,068.75;18,591.05;18,068.75
6/18/2016;18,555.82;18,555.82;18,555.82;18,555.82
6/20/2016;19,007.53;18,836.72;19,078.01;18,836.72
6/21/2016;19,085.92;18,980.91;19,208.31;18,912.97
6/22/2016;18,987.31;19,144.54;19,173.60;18,924.16
6/23/2016;19,631.53;19,063.97;19,631.53;18,957.48
6/24/2016;17,324.78;19,558.18;19,558.18;17,324.78
6/25/2016;17,324.78;17,324.78;17,324.78;17,324.78
6/27/2016;16,619.42;17,347.52;17,494.97;16,545.46
6/28/2016;17,161.64;16,824.22;17,360.14;16,824.22
6/29/2016;17,511.24;17,418.08;17,595.63;17,326.54
6/30/2016;17,774.94;17,466.17;17,830.44;17,197.20
7/1/2016;17,894.68;17,970.58;18,031.53;17,613.58
7/2/2016;17,894.68;17,894.68;17,894.68;17,894.68
7/4/2016;17,595.72;17,951.70;17,951.70;17,578.40
7/5/2016;17,327.28;17,501.09;17,633.71;17,306.32
7/6/2016;16,939.51;17,217.85;17,317.80;16,804.46
7/7/2016;16,967.91;17,078.02;17,246.65;16,926.18
7/8/2016;17,608.80;16,902.37;17,630.40;16,889.00
7/9/2016;17,608.80;17,608.80;17,608.80;17,608.80
7/11/2016;17,829.55;17,721.82;17,830.02;17,461.88
7/12/2016;18,299.44;17,846.55;18,354.44;17,836.91
7/13/2016;18,113.98;18,279.30;18,400.63;18,094.58
7/14/2016;18,402.47;18,276.60;18,458.95;18,193.90
7/15/2016;18,334.86;18,291.39;18,473.67;18,188.41
7/16/2016;18,334.86;18,334.86;18,334.86;18,334.86
7/18/2016;18,365.66;18,350.58;18,563.02;18,203.64
7/19/2016;18,275.31;18,326.62;18,449.02;18,043.93
7/20/2016;18,389.24;18,361.44;18,436.79;18,235.84
7/21/2016;18,425.94;18,421.36;18,504.24;18,271.98
7/22/2016;18,402.14;18,339.38;18,508.11;18,311.82
7/23/2016;18,402.14;18,402.14;18,402.14;18,402.14
7/25/2016;18,323.96;18,399.47;18,511.38;18,280.74
7/26/2016;18,324.44;18,302.35;18,384.84;18,007.66
7/27/2016;18,530.47;18,364.15;18,641.06;18,356.57
7/28/2016;18,187.04;18,531.86;18,531.86;18,187.04
7/29/2016;18,507.65;18,231.21;18,572.53;18,231.21
7/30/2016;18,507.65;18,507.65;18,507.65;18,507.65
8/1/2016;18,214.09;18,635.95;18,779.11;18,214.09
8/2/2016;17,733.84;18,191.56;18,210.43;17,687.96
8/3/2016;17,756.76;17,771.95;17,868.99;17,601.06
8/4/2016;17,866.13;17,840.15;17,964.42;17,780.11
8/5/2016;18,277.75;17,910.39;18,277.75;17,910.39
8/6/2016;18,277.75;18,277.75;18,277.75;18,277.75
8/8/2016;18,393.96;18,348.50;18,456.62;18,317.44
8/9/2016;18,456.91;18,392.44;18,501.43;18,357.64
8/10/2016;18,446.41;18,353.13;18,549.76;18,353.13
8/11/2016;18,631.87;18,502.36;18,631.87;18,368.34
8/12/2016;18,660.05;18,631.52;18,710.26;18,608.39
8/13/2016;18,660.05;18,660.05;18,660.05;18,660.05
8/16/2016;18,440.65;18,590.07;18,711.76;18,437.03
8/17/2016;18,163.99;18,489.33;18,491.41;18,163.99
8/18/2016;18,312.13;18,278.26;18,336.11;18,157.82
8/19/2016;17,945.28;18,264.19;18,283.36;17,848.73
8/20/2016;17,945.28;17,945.28;17,945.28;17,945.28
8/22/2016;18,002.75;17,930.70;18,173.52;17,893.90
8/23/2016;18,403.58;18,067.33;18,427.78;18,067.33
8/24/2016;18,530.12;18,317.28;18,592.56;18,260.94
8/25/2016;18,343.96;18,464.60;18,514.46;18,314.98
8/26/2016;18,479.85;18,378.28;18,497.90;18,207.28
8/27/2016;18,479.85;18,479.85;18,479.85;18,479.85
8/29/2016;18,287.98;18,412.20;18,489.65;18,173.43
8/30/2016;18,523.91;18,351.38;18,575.06;18,351.38
8/31/2016;18,581.20;18,513.31;18,676.75;18,474.22
9/1/2016;18,567.60;18,626.17;18,893.22;18,498.91
9/2/2016;18,830.86;18,650.49;18,830.86;18,530.51
9/3/2016;18,830.86;18,830.86;18,830.86;18,830.86
9/5/2016;18,843.71;18,879.91;18,986.59;18,810.30
9/6/2016;18,715.43;18,904.18;18,914.45;18,715.43
9/7/2016;18,964.12;18,809.77;18,993.01;18,657.37
9/8/2016;19,045.77;18,967.47;19,073.07;18,797.23
9/9/2016;18,823.15;19,009.66;19,068.30;18,788.97
9/10/2016;18,823.15;18,823.15;18,823.15;18,823.15
9/12/2016;18,484.69;18,532.46;18,550.42;18,305.90
9/13/2016;18,191.77;18,579.25;18,616.40;18,191.77
